datetime,dew_point_temperature_htgl,geopotential_height_0deg,geopotential_height_ceil,geopotential_height_htfl,geopotential_height_sfc,high_level_cloud_cover,low_level_cloud_cover,mean_sea_level_pressure_eta_model,mid_level_cloud_cover,parcel_lifted_index_to_500_h_pa,precipitable_water,pressure,probability_of_precipitation,relative_humidity_htgl,relative_humidity_hybl,specific_humidity_htgl,specific_humidity_hybl,specific_humidity_spdy,surface_lifted_index,surface_roughness,temperature_htgl,temperature_sfc,temperature_sea_temperature,total_cloud_cover,total_column_integrated_cloud_water,water_temperature,u_component_of_wind_htgl,u_component_of_wind_spdy,v_component_of_wind_htgl,v_component_of_wind_spdy,wind_angle,wind_speed
2026-01-15T00:00:00Z,21.608152049393507,NA,NA,NA,13.374430656433105,0,0,0,0,NA,0,101429.578125,NA,88.91834324928944,86.88499687706819,0.01623614691197872,0.01698959246277809,0.01698959246277809,NA,NA,296.690673828125,293.9047546386719,293.9047546386719,0,0,0,2.0721254348754883,2.0721254348754883,-1.122633934020996,-1.122633934020996,298.44790219309516,2.356694882175754
2026-01-15T01:00:00Z,21.933930777646772,NA,NA,NA,13.374430656433105,0,0,101502.640625,0,NA,51.75532913208008,101345.640625,NA,87.90242348536339,87.09615379221664,0.01658559963107109,0.016584649682044983,0.016584649682044983,NA,NA,297.2122802734375,297.0719299316406,293.9047546386719,0,0.8986144626186601,0,-0.035649433732032776,-0.04404755309224129,-0.764824628829956,-1.2445725202560425,2.668696474636647,0.7656550104259062
2026-01-15T02:00:00Z,21.78570848509417,NA,NA,NA,13.374430656433105,0,0,101511.640625,0.9093784093856812,NA,51.1214714050293,101354.5703125,NA,89.06880324276347,87.34709148729851,0.016430627554655075,0.01643083244562149,0.01643083244562149,NA,NA,296.8427734375,296.60211181640625,293.9047546386719,1,10.259258365922408,0,-0.5824073553085327,-0.8293259739875793,-0.48838281631469727,-0.6336277723312378,50.01818877039523,0.7600763795757337
2026-01-15T03:00:00Z,22.202319123472947,NA,NA,NA,13.374430656433105,0,0,101463.015625,0.9082211256027222,NA,49.58333206176758,101305.8984375,NA,93.76595248847643,92.88146407568568,0.016873624175786972,0.016873830929398537,0.016873830929398537,NA,NA,296.4126892089844,296.2339172363281,293.9047546386719,1,12.997169356314338,0,-0.8349345326423645,-1.475695252418518,0.5636174082756042,1.0931613445281982,124.02107534310252,1.0073630213135842
2026-01-15T04:00:00Z,22.484931498483814,NA,NA,NA,13.374430656433105,0,0,101466.515625,0.8376317024230957,NA,48.6875,101309.3203125,NA,96.86914556397389,96.55378320002455,0.017173949629068375,0.017173802480101585,0.017173802480101585,NA,NA,296.15899658203125,295.9711608886719,293.9047546386719,0.9203216433525085,40.99286139900348,0,-1.0656177997589111,-1.7001680135726929,0.6058856844902039,0.9504886865615845,119.62156081144542,1.2258216664071433
2026-01-15T05:00:00Z,21.98490219409056,NA,NA,NA,13.374430656433105,0,0,101421.4921875,1,NA,47.932857513427734,101264.34375,NA,94.17537111236825,93.61329676464071,0.016652395948767662,0.016651378944516182,0.016651378944516182,NA,NA,296.1216125488281,295.9325866699219,293.9047546386719,1,56.174881124584346,0,-0.8975726366043091,-1.4369711875915527,0.6921238303184509,1.3160911798477173,127.63603952217363,1.1334337362525853
2026-01-15T06:00:00Z,21.11158684508253,NA,NA,NA,13.374430656433105,0,0,101400.5234375,0,NA,46.45917892456055,101243.296875,NA,91.22048937475603,90.16868927632953,0.01576647162437439,0.015765869989991188,0.015765869989991188,NA,NA,295.7654724121094,295.57086181640625,293.9047546386719,0.22228863835334778,4.6976599355540354e-14,0,-0.6621310114860535,-1.23355233669281,0.8070142269134521,1.4776997566223145,140.63214699732902,1.0438819084610391
2026-01-15T07:00:00Z,20.85515439295785,NA,NA,NA,13.374430656433105,0,0,101428.484375,0,NA,44.46320724487305,101271.1796875,NA,91.27125794226342,89.42756712459412,0.015509207732975483,0.015509112738072872,0.015509112738072872,NA,NA,295.4969787597656,295.1325378417969,293.9047546386719,0,1.4010806407585978,0,-1.291621208190918,-2.1554672718048096,0.8842495679855347,1.5033622980117798,124.3957133870712,1.5653059266262206
2026-01-15T08:00:00Z,20.84722389519946,NA,NA,NA,13.374430656433105,0,0,101439.890625,0,NA,42.975215911865234,101282.5078125,NA,90.83393007493916,90.59117045365396,0.01549967098981142,0.01549977995455265,0.01549977995455265,NA,NA,295.56787109375,295.3437805175781,293.9047546386719,0.8798813819885254,0.37296401533713236,0,-1.43208909034729,-2.1585750579833984,0.47314390540122986,0.7085920572280884,108.28289390696625,1.5082255527307766
2026-01-15T09:00:00Z,20.5836034450136,NA,NA,NA,13.374430656433105,0,0,101517.3046875,0,NA,42.67923355102539,101359.828125,NA,90.11844944977287,88.53789617582119,0.01523183286190033,0.015231352299451828,0.015231352299451828,NA,NA,295.4308776855469,295.223876953125,293.9047546386719,0.8977506756782532,0.36883156232743575,0,-0.9046439528465271,-1.6920952796936035,0.4657539129257202,0.791638195514679,117.2415728134336,1.0175005596201945
2026-01-15T10:00:00Z,19.8784118416178,NA,NA,NA,13.374430656433105,0,0,101527.4765625,0,NA,42.75210952758789,101370.1015625,NA,80.72863323918695,81.59276707561555,0.01456491369754076,0.0145639106631279,0.0145639106631279,NA,NA,296.525634765625,296.49365234375,293.9047546386719,0.7672918438911438,4.223963879480581,0,-0.5311079621315002,-0.8613486886024475,0.8023683428764343,1.1217551231384277,146.49841399123062,0.9622217130629253
2026-01-15T11:00:00Z,19.412503059875082,NA,NA,NA,13.374430656433105,0,0,101576.5546875,0,NA,42.479156494140625,101419.296875,NA,74.00590148568955,75.20938849073208,0.014132845215499401,0.014132519252598286,0.014132519252598286,NA,NA,297.4891662597656,297.6365966796875,293.9047546386719,0.9270671606063843,2.2846466285297433,0,0.13192768394947052,0.09288172423839569,0.7640942335128784,1.0027847290039062,189.7960456734362,0.7753998397471491
2026-01-15T12:00:00Z,18.989362098313023,NA,NA,NA,13.374430656433105,0,0,101602.8984375,0,NA,42.361602783203125,101446.1796875,NA,59.33672486111966,63.237375033455166,0.0137530118227005,0.013751611113548279,0.013751611113548279,NA,NA,300.77239990234375,305.18939208984375,293.9047546386719,0.023408889770507812,1.2029236504780952e-38,0,-0.12662576138973236,-0.14595168828964233,0.9123138189315796,1.1015485525131226,172.09804321985376,0.9210594919227815
2026-01-15T13:00:00Z,18.532210711606016,NA,NA,NA,13.374430656433105,0,0,101564.375,0,NA,42.71662139892578,101408.25,NA,49.09782899766215,53.515878420637684,0.013362056575715542,0.013361774384975433,0.013361774384975433,NA,NA,303.5479431152344,310.59039306640625,293.9047546386719,0.050816237926483154,1.1437486501545024,0,-0.5037485361099243,-0.49840572476387024,-0.28936123847961426,-0.35089975595474243,60.12624948214818,0.58094105894432
2026-01-15T14:00:00Z,18.273758466068077,NA,NA,NA,13.374430656433105,0,0,101544.390625,0,NA,43.28585433959961,101388.640625,NA,43.23732364572431,48.00700865219448,0.013145233504474163,0.013144887052476406,0.013144887052476406,NA,NA,305.49530029296875,313.3283996582031,293.9047546386719,0.21086078882217407,1.4487321082926972e-38,0,-1.6567089557647705,-1.6296464204788208,-1.2780836820602417,-1.4417517185211182,52.35127234330548,2.0924106820745925
2026-01-15T15:00:00Z,17.76766612325787,NA,NA,NA,13.374430656433105,0,0,101459.4296875,0,NA,43.803836822509766,101304.015625,NA,38.98843901616077,43.856652054720705,0.012735720723867416,0.012735053896903992,0.012735053896903992,NA,NA,306.7673645019531,316.3594055175781,293.9047546386719,0,-1.5052688508285175e-9,0,-1.954239845275879,-2.505887746810913,-1.062705636024475,-1.2756099700927734,61.462878478746006,2.224499188964131
2026-01-15T16:00:00Z,17.44066799121395,NA,NA,NA,13.374430656433105,0,0,101405.8203125,0,NA,43.86655807495117,101250.5625,NA,37.096377046069726,42.15395169944878,0.012477083131670952,0.012476685456931591,0.012476685456931591,NA,NA,307.2878723144531,316.9331970214844,293.9047546386719,0,1.341049047544064e-38,0,-3.752361297607422,-4.6650285720825195,1.1903539896011353,1.4777604341506958,107.60048377108055,3.9366429769972022
2026-01-15T17:00:00Z,17.240036509960067,NA,NA,NA,13.374430656433105,0,0,101345.3984375,0,NA,42.76948165893555,101190.1953125,NA,36.85458430733396,41.83623505100269,0.012324155308306217,0.012323734350502491,0.012323734350502491,NA,NA,307.1777648925781,316.4036560058594,293.9047546386719,0,1.4301288015921342e-38,0,-3.636486768722534,-4.578197479248047,2.730182409286499,3.5314390659332275,126.89829626532887,4.547299419113667
2026-01-15T18:00:00Z,17.272800976483982,NA,NA,NA,13.374430656433105,0,0,101297.1640625,0,NA,42.21210861206055,101142.109375,NA,36.651475187266975,41.19852845716797,0.012356230057775974,0.012356800027191639,0.012356800027191639,NA,NA,307.3138732910156,315.34454345703125,293.9047546386719,0,1.5006548354374124e-38,0,-3.1714653968811035,-4.021057605743408,2.960094690322876,3.8068196773529053,133.02564838671415,4.338243116665074
2026-01-15T19:00:00Z,17.865661523342446,NA,NA,NA,13.374430656433105,0,0,101294.8046875,0,NA,42.29658508300781,101139.8046875,NA,38.37843840807676,42.47225591917984,0.012837464921176434,0.012838081456720829,0.012838081456720829,NA,NA,307.1595764160156,313.52838134765625,293.9047546386719,0,1.3181369257032416e-38,0,-2.4193708896636963,-3.1142427921295166,3.132195472717285,3.985755443572998,142.31677919448032,3.957777656850213
2026-01-15T20:00:00Z,18.32674338075101,NA,NA,NA,13.374430656433105,0,0,101277.6875,0,NA,43.29092025756836,101122.75,NA,40.19707364933328,43.44509503646399,0.013225377537310123,0.013225614093244076,0.013225614093244076,NA,NA,306.8501281738281,310.93170166015625,293.9047546386719,0,1.3177717390865465e-38,0,-2.5270283222198486,-3.196470022201538,2.9391939640045166,3.6809747219085693,139.31207285297623,3.8761750862598876
2026-01-15T21:00:00Z,18.61609830022624,NA,NA,NA,13.374430656433105,0,0,101339.8984375,0,NA,44.76273727416992,101184.7578125,NA,43.584142562058155,45.69121526097083,0.013464296236634254,0.013466296717524529,0.013466296717524529,NA,NA,305.7338562011719,307.5205078125,293.9047546386719,0,0.0019779503637421788,0,-5.032127857208252,-6.4486894607543945,0.7798082828521729,0.9558731913566589,98.80882570169496,5.092191250267037
2026-01-15T22:00:00Z,18.84910959382734,NA,NA,NA,13.374430656433105,0,0,101389.09375,0,NA,43.88960266113281,101233.4140625,NA,50.67453741163701,52.217484770443455,0.01365966722369194,0.013658982701599598,0.013658982701599598,NA,NA,303.3428039550781,304.1351318359375,293.9047546386719,0.8271148800849915,0.07156297638109997,0,-3.9206936359405518,-4.898407936096191,0.20650598406791687,0.2928113341331482,93.01502723506078,3.926128284755938
