datetime,lu_index,var_sso,u,v,w,ph,phb,t,thm,mu,mub,nest_pos,p,pb,p_hyd,q2,t2,th2,psfc,u10,v10,area2d,dx2d,qvapor,qcloud,qrain,qice,qsnow,qgraup,shdmax,shdmin,snoalb,tslb,smois,sh2o,smcrel,seaice,xicem,sfroff,udroff,ivgtyp,isltyp,vegfra,grdflx,acgrdflx,acsnom,snow,snowh,canwat,sstsk,water_depth,coszen,lai,qke,nupdraft,ktop_plume,maxmf,dtaux3d,dtauy3d,dusfcg,dvsfcg,var,con,oa1,oa2,oa3,oa4,ol1,ol2,ol3,ol4,tke_pbl,el_pbl,o3_gfs_du,mapfac_m,mapfac_u,mapfac_v,mapfac_mx,mapfac_my,mapfac_ux,mapfac_uy,mapfac_vx,mf_vx_inv,mapfac_vy,f,e,sinalpha,cosalpha,hgt,tsk,rainc,rainsh,rainnc,snownc,graupelnc,hailnc,cldfra,swdown,glw,swnorm,olr,albedo,clat,albbck,emiss,noahres,tmn,xland,ust,pblh,hfx,qfx,lh,achfx,aclhf,snowc,sr,afwa_mslp,afwa_totprecip,afwa_vis,afwa_vis_alpha,afwa_vis_dust,afwa_pwat,pcb,pc,landmask,lakemask,sst,sst_input
2025-06-04T00:00:00Z,13,18855.38671875,-0.4105963706970215,-0.9422694444656372,-0.016501495614647865,0,255.93792724609375,-4.903594970703125,1.2924131155014038,1619.2652587890625,94694.046875,9021000,1964.515625,99401.21875,101342.375,0.012952303513884544,295.7615051269531,294.3851013183594,101646.5390625,-1.4442801475524902,0.06767067313194275,729000000,27000,0.013020087033510208,0,0,0,0,0,58.999996185302734,50,0.468999981880188,297.4742736816406,0.2632244825363159,0.2632244825363159,-2.735511541366577,0,0,1.2577342204167508e-5,0.015275485813617706,13,9,52.2580680847168,58.14497375488281,-1958842.75,0,0,0,0,0,-4,-0.7351282835006714,1,0.1969749927520752,0,0,0,0,-0,-1.2001144932582974e-4,-1.1553689546417445e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,296.537841796875,0,0,0.05750956013798714,0,0,0,0,0,371.1231384277344,0,248.4945831298828,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.04309091717004776,297.1486511230469,1,0.2218703031539917,192.2814178466797,-0.7836205959320068,0,0,6497626,3497403.25,0,0,101952.359375,0.05750957503914833,47597.58984375,3.5999999046325684,999999,33.87480926513672,0,0,1,0,296.232421875,0
2025-06-04T01:00:00Z,13,18855.38671875,-0.6702970862388611,-1.2421221733093262,-0.008147282525897026,0,255.93792724609375,-5.42999267578125,0.636365532875061,1602.8507080078125,94694.046875,9021000,1946.6171875,99401.21875,101328.328125,0.012727835215628147,295.260009765625,293.9013671875,101628.015625,-1.6016472578048706,-0.1668551117181778,729000000,27000,0.01279966440051794,0,0,0,0,0,58.999996185302734,50,0.468999981880188,296.8699951171875,0.2634176015853882,0.2634176015853882,-2.731649160385132,0,0,1.2577342204167508e-5,0.01570303738117218,13,9,52.2580680847168,58.136024475097656,-1826429,0,0,0,0,0,-4,-0.8749161958694458,1,0.07783596217632294,0,0,0,0,-0,-1.4654752158094198e-4,-1.0360986198065802e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,295.89813232421875,0,0,0.05750956013798714,0,0,0,0,0,367.2796936035156,0,266.5592346191406,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.041839662939310074,297.1486511230469,1,0.1473967730998993,112.34756469726562,-1.0488088130950928,0,0,6492949.5,3553213.5,0,0,101938.4609375,0.05750957131385803,45734.01171875,3.5999999046325684,999999,33.61825942993164,0,0,1,0,296.232421875,0
2025-06-04T02:00:00Z,13,18855.38671875,-1.7593189477920532,-0.9861048460006714,-0.012628207914531231,0,255.93792724609375,-5.75146484375,0.3216162919998169,1587.443603515625,94694.046875,9021000,1930.96875,99401.21875,101313.15625,0.012654457241296768,294.931396484375,293.5852966308594,101614.765625,-1.3363704681396484,0.24439753592014313,729000000,27000,0.012794842943549156,0,0,0,0,0,58.999996185302734,50,0.468999981880188,296.33892822265625,0.26361072063446045,0.26361072063446045,-2.7277867794036865,0,0,1.2577342204167508e-5,0.016130764037370682,13,9,52.2580680847168,55.505680084228516,-1694220,0,0,0,0,0,-4,-0.9651573300361633,1,0.1056644469499588,0,0,0,0,-0,-1.6528298147022724e-4,-1.034589295159094e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,295.3574523925781,0,0,0.05750956013798714,0,0,0,0,0,366.0373229980469,0,262.0892028808594,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.03375244140625,297.1486511230469,1,0.15389186143875122,104.35305786132812,-2.2818734645843506,0,0,6488483.5,3599880,0,0,101923.3359375,0.057509567588567734,42887.70703125,3.5999999046325684,999999,33.82324981689453,0,0,1,0,296.232421875,0
2025-06-04T03:00:00Z,13,18855.38671875,-0.8222485184669495,-1.0581358671188354,-0.013515491038560867,0,255.93792724609375,-5.75225830078125,0.2814365327358246,1533.9234619140625,94694.046875,9021000,1878.203125,99401.21875,101263.6953125,0.012575354427099228,294.844482421875,293.5416259765625,101563.1640625,-0.929431676864624,0.5350676774978638,729000000,27000,0.012696817517280579,0,0,0,0,0,58.999996185302734,50,0.468999981880188,295.9831237792969,0.2638038396835327,0.2638038396835327,-2.723924398422241,0,0,1.2577342204167508e-5,0.01655866578221321,13,9,52.2580680847168,39.47666931152344,-1586889.5,0,0,0,0,0,-4,-0.9997094869613647,1,0.009283024817705154,0,0,0,0,-0,-1.3593799667432904e-4,-1.2602523202076554e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,295.0513000488281,0,0,0.05750956013798714,0,0,0,0,0,386.010009765625,0,183.10279846191406,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.03326416015625,297.1486511230469,1,0.0429798848927021,151.39808654785156,-0.3477863073348999,0,0,6484931.5,3640103.5,0,0,101873.5703125,0.057509567588567734,42968.6640625,3.5999999046325684,999999,34.0412483215332,0,0,1,0,296.232421875,0
2025-06-04T04:00:00Z,13,18855.38671875,0.9073033332824707,-1.2766163349151611,-0.013935844413936138,0,255.93792724609375,-5.7423095703125,0.23607417941093445,1491.685302734375,94694.046875,9021000,1831.9765625,99401.21875,101224.265625,0.01237512193620205,294.5169372558594,293.24871826171875,101522.46875,-0.6555097699165344,0.590967059135437,729000000,27000,0.012577583082020283,0,0,0,0,0,58.999996185302734,50,0.468999981880188,295.6100769042969,0.263996958732605,0.263996958732605,-2.720062017440796,0,0,1.2577342204167508e-5,0.016986744478344917,13,9,52.2580680847168,55.076236724853516,-1459431.75,0,0,0,0,0,-4,-0.9762247204780579,1,9.999999747378752e-5,0,0,0,0,-0,-4.9199912609765306e-5,-1.4006972196511924e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,294.70928955078125,0,0,0.05750956013798714,0,0,0,0,0,364.6925354003906,0,265.0240783691406,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.01992756873369217,297.1486511230469,1,0.010524099692702293,135.8001708984375,-0.19831959903240204,0,0,6480963,3678733.5,0,0,101833.8828125,0.05750959366559982,41025.4765625,3.5999999046325684,999999,34.18087387084961,0,0,1,0,296.232421875,0
2025-06-04T05:00:00Z,13,18855.38671875,1.2626094818115234,-1.2635799646377563,-0.012321864254772663,0,255.93792724609375,-5.71856689453125,0.18860794603824615,1452.9525146484375,94694.046875,9021000,1785.28125,99401.21875,101176.46875,0.012185856699943542,294.3422546386719,293.11187744140625,101477.5546875,0.09035041183233261,0.6730930805206299,729000000,27000,0.01241239532828331,0,0,0,0,0,58.999996185302734,50,0.468999981880188,295.2903137207031,0.26419007778167725,0.26419007778167725,-2.7161996364593506,0,0,1.2577342204167508e-5,0.017414996400475502,13,9,52.2580680847168,54.260292053222656,-1331868,0,0,0,0,0,-4,-0.8963096141815186,1,9.999999747378752e-5,0,0,0,0,0,0,-0,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,294.3929138183594,0,0,0.05750956013798714,0,0,0,0,0,363.8180236816406,0,264.54754638671875,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.02111564390361309,297.1486511230469,1,0.008951823227107525,138.55398559570312,-0.224055215716362,0,0,6479644.5,3711427.25,0,0,101785.765625,0.0575096569955349,41072.36328125,3.5999999046325684,999999,33.591453552246094,0,0,1,0,296.232421875,0
2025-06-04T06:00:00Z,13,18855.38671875,1.850999355316162,-1.581609845161438,-0.021601909771561623,0,255.93792724609375,-5.63287353515625,0.1817147582769394,1415.005859375,94694.046875,9021000,1737.0859375,99401.21875,101131.7734375,0.011986064724624157,294.2546081542969,293.06427001953125,101429.4609375,0.7855709195137024,0.5790987014770508,729000000,27000,0.012221720069646835,0,0,0,0,0,58.999996185302734,50,0.468999981880188,295.0065002441406,0.2643831968307495,0.2643831968307495,-2.7123372554779053,0,0,1.2577342204167508e-5,0.017843427136540413,13,9,52.2580680847168,53.55349349975586,-1208098.625,0,0,0,0,0,-4,-0.7654152512550354,1,9.999999747378752e-5,0,0,0,0,0,1.358974550385028e-4,-1.9327701011206955e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,294.12738037109375,0,0,0.05750956013798714,0,0,0,0,0,362.8275146484375,0,267.6387023925781,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.026028040796518326,297.1486511230469,1,0.013258589431643486,161.45718383789062,-0.4148385226726532,0,0,6475437,3738724.5,0,0,101740.765625,0.057509660720825195,41693.9296875,3.5999999046325684,999999,32.52210235595703,0,0,1,0,296.232421875,0
2025-06-04T07:00:00Z,13,18855.38671875,1.8152576684951782,-2.2484402656555176,-0.01885240711271763,0,255.93792724609375,-5.43133544921875,0.29494842886924744,1432.35693359375,94694.046875,9021000,1743.4375,99401.21875,101135.40625,0.011820567771792412,294.2986145019531,293.10101318359375,101437.921875,1.2810224294662476,0.22937853634357452,729000000,27000,0.012035892345011234,0,0,0,0,0,58.999996185302734,50,0.468999981880188,294.74432373046875,0.2645763158798218,0.2645763158798218,-2.70847487449646,0,0,1.2577342204167508e-5,0.018272031098604202,13,9,52.2580680847168,52.78049850463867,-1090734.75,0,0,0,0,0,-4,-0.5924659967422485,1,9.999999747378752e-5,0,0,0,0,0,1.5563980559818447e-4,-2.91375326924026e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,293.8497314453125,0,0,0.05750956013798714,0,0,0,0,0,361.7071533203125,0,271.30352783203125,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.044859666377305984,297.1486511230469,1,0.022636253386735916,187.23773193359375,-0.8976135849952698,0,0,6464596,3769660.25,0,0,101744.3125,0.05750958248972893,42744.78125,3.5999999046325684,999999,31.662309646606445,0,0,1,0,296.232421875,0
2025-06-04T08:00:00Z,13,18855.38671875,1.5246028900146484,-2.6130237579345703,-0.02312960848212242,0,255.93792724609375,-5.26104736328125,0.3884492814540863,1411.0198974609375,94694.046875,9021000,1712.3984375,99401.21875,101108.875,0.011690051294863224,294.4277648925781,293.25390625,101408.359375,1.5484699010849,-0.15147894620895386,729000000,27000,0.011878136545419693,0,0,0,0,0,58.999996185302734,50,0.468999981880188,294.4994201660156,0.26476582884788513,0.26476582884788513,-2.7046844959259033,0,0,1.2577342204167508e-5,0.01870081201195717,13,9,52.2580680847168,51.42953872680664,-986609.875,0,0,0,0,0,-4,-0.3892490565776825,1,9.999999747378752e-5,0,0,0,0,0,1.646420278120786e-4,-3.634523309301585e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,293.6252746582031,0,0,0.05750956013798714,0,0,0,0,0,361.17510986328125,0,272.8294372558594,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.0693359375,297.1486511230469,1,0.03145992010831833,176.0330352783203,-1.570348858833313,0,0,6440403.5,3815914.25,0,0,101717.5390625,0.05750956013798714,43413.27734375,3.5999999046325684,999999,30.80746078491211,0,0,1,0,296.232421875,0
2025-06-04T09:00:00Z,13,18855.38671875,1.814523458480835,-2.5367305278778076,-0.019405128434300423,0,255.93792724609375,-5.2200927734375,0.36259403824806213,1442.625,94694.046875,9021000,1728.9296875,99401.21875,101127.6015625,0.01153983548283577,294.3182373046875,293.1282043457031,101428.5078125,1.65108060836792,-0.08755790442228317,729000000,27000,0.011731461621820927,0,0,0,0,0,58.999996185302734,50,0.468999981880188,294.33502197265625,0.26495251059532166,0.26495251059532166,-2.700950860977173,0,0,1.2577342204167508e-5,0.019129769876599312,13,9,52.2580680847168,51.08598327636719,-889162.75,0,0,0,0,0,-4,-0.16961553692817688,1,9.999999747378752e-5,0,0,0,0,0,1.8691767763812095e-4,-3.7269387394189835e-4,93.47999572753906,0.5875000357627869,0.37724998593330383,-0.18940000236034393,0.19044999778270721,0.16474999487400055,0,0,0,0,0,0,0,1.0002009868621826,1.0002000331878662,1.000160813331604,1.0002009868621826,1.0002009868621826,1.0002000331878662,1.0002000331878662,1.000160813331604,0.999839186668396,1.000160813331604,-5.653862172039226e-5,1.3443469651974738e-4,-0.021828580647706985,0.999761700630188,26.089492797851562,293.569580078125,0,0,0.05750956013798714,0,0,0,0,0,360.03857421875,0,274.1773376464844,0.15000000596046448,-22.809951782226562,0.15000000596046448,0.8799999952316284,-0.085845947265625,297.1486511230469,1,0.03698714077472687,164.5315704345703,-2.080451250076294,0,0,6408322,3873200,0,0,101736.359375,0.05750956013798714,44049.4296875,3.5999999046325684,999999,29.65889549255371,0,0,1,0,296.232421875,0
