datetime,tmp_2m,tmp_sfc,dpt_2m,rh_2m,spfh_2m,ugrd_10m,vgrd_10m,prmsl,mslet,pres_sfc,vis_sfc,tcdc,lcdc,mcdc,hcdc,hgt_sfc,hgt_0deg,hgt_ceil,hgt_htfl,lftx,pwat,cwat,cpofp,sfcr,temp_ar,temp_orvalho,temp_sfc,umidade_relativa,pressao,pressao_eta,pressao_sfc,vel_vento,dir_vento
2026-06-10 06:00:00,291.13,291.232,285.707,70.6,0.00899659,0.788479,-0.781855,101536.0,101534.0,101055.0,24134.8,100.0,0.0,0.0,100.0,40.5394,4155.52,9120.46,4156.32,9.43986,24.7271,0.09248,-50.0,0.99704,17.980000000000018,12.557000000000016,18.08200000000005,0.706,1015.36,1015.34,1010.55,1.1104036988708206,314.7583157516145
2026-06-10 09:00:00,290.202,290.1,285.467,73.6,0.00881755,0.926975,-0.689768,101615.0,101614.0,101134.0,24134.9,82.7,0.0,0.0,82.7,40.5394,4115.68,20000.0,4116.32,10.2096,24.9591,0.00248,-50.0,0.99704,17.05200000000002,12.317000000000007,16.950000000000045,0.736,1016.15,1016.14,1011.34,1.155449066142251,306.65317019463504
2026-06-10 12:00:00,294.565,295.79,286.3,58.9,0.00930577,0.657385,0.0168799,101826.0,101822.0,101345.0,24135.1,1.6,0.0,0.0,1.6,40.5394,4175.84,20000.0,4176.64,8.25117,25.4544,0.0,-50.0,0.99704,21.41500000000002,13.150000000000034,22.640000000000043,0.589,1018.26,1018.22,1013.45,0.6576016797796445,268.52911983448064
2026-06-10 15:00:00,299.159,300.9,286.1,44.2,0.00920762,-1.11135,0.672588,101636.0,101629.0,101159.0,24135.0,3.8,0.0,0.0,3.8,40.5394,4250.88,20000.1,4251.52,5.70419,25.9282,0.0,-50.0,0.99704,26.00900000000001,12.950000000000044,27.75,0.442,1016.36,1016.29,1011.59,1.2990278827815822,121.18228765414293
2026-06-10 18:00:00,298.717,299.213,286.617,46.9,0.00956083,-2.15091,2.12639,101386.0,101379.0,100911.0,24135.3,0.0,0.0,0.0,0.0,40.5394,4093.44,20000.1,4094.08,3.72776,28.9509,0.0,-50.0,0.99704,25.567000000000007,13.46700000000004,26.063000000000045,0.469,1013.86,1013.79,1009.11,3.024557531309332,134.6715504817279
2026-06-10 21:00:00,293.781,294.058,290.0,79.0,0.0118922,-1.80949,1.09019,101558.0,101554.0,101080.0,24134.8,4.7,0.3,4.7,0.1,40.5394,3816.96,20000.2,3817.6,3.00348,34.8119,0.0,-50.0,0.99704,20.63100000000003,16.850000000000023,20.908000000000012,0.79,1015.58,1015.54,1010.8,2.112526519644192,121.06831941584444
2026-06-11 00:00:00,292.758,293.139,290.419,86.4,0.0122181,0.518105,0.394846,101754.0,101750.0,101274.0,24134.8,58.7,4.0,5.0,58.7,40.5394,3855.36,20000.2,3856.0,3.19663,37.8828,0.0,-50.0,0.99704,19.608000000000004,17.269000000000005,19.989000000000036,0.8640000000000001,1017.54,1017.5,1012.74,0.6514108954730494,232.6891020304566
2026-06-11 03:00:00,291.697,291.964,290.119,90.1,0.0119159,0.601616,-0.572014,101726.0,101724.0,101245.0,24134.6,89.2,12.9,75.8,88.3,40.5394,3746.24,14083.3,3746.88,4.20428,39.6349,0.00448,-50.0,0.99704,18.547000000000025,16.96900000000005,18.81400000000002,0.901,1017.26,1017.24,1012.45,0.8301456665260621,313.5551578145636
2026-06-11 06:00:00,291.116,291.193,289.719,91.3,0.0116375,0.0277539,0.0805811,101637.0,101635.0,101156.0,24134.9,100.0,5.1,100.0,71.8,40.5394,3837.28,4679.26,3837.92,3.97564,40.3097,0.03296,-50.0,0.99704,17.966000000000008,16.569000000000017,18.043000000000006,0.913,1016.37,1016.35,1011.56,0.0852267131973303,199.004832301315
2026-06-11 09:00:00,290.735,290.777,289.519,92.9,0.0115358,0.826506,-0.673137,101749.0,101747.0,101266.0,24135.0,99.8,6.9,99.8,81.9,40.5394,3773.28,4672.05,3773.92,5.37991,42.1662,0.05584,-50.0,0.99704,17.585000000000036,16.369000000000028,17.62700000000001,0.929,1017.49,1017.47,1012.66,1.0659388297669803,309.160643033955
2026-06-11 12:00:00,292.098,292.339,289.976,87.6,0.0118224,0.630718,-0.295354,101943.0,101940.0,101460.0,22753.6,100.0,100.0,100.0,99.7,40.5394,3759.36,2997.74,3760.0,3.61011,44.535,0.84064,-6.10352e-06,0.99704,18.94800000000004,16.826000000000022,19.18900000000002,0.8759999999999999,1019.43,1019.4,1014.6,0.6964475434948422,295.092855426611
2026-06-11 15:00:00,291.777,292.052,290.819,93.7,0.012456,0.634634,-0.264707,101842.0,101840.0,101361.0,24134.7,100.0,94.7,100.0,79.8,40.5394,3819.84,3355.71,3820.48,2.7083,43.3781,0.44912,-50.0,0.99704,18.62700000000001,17.66900000000004,18.902000000000044,0.937,1018.42,1018.4,1013.61,0.6876264318690782,292.64110615702515
2026-06-11 18:00:00,292.358,292.379,291.0,92.3,0.0126788,0.170981,1.13514,101594.0,101591.0,101115.0,24135.0,100.0,100.0,100.0,100.0,40.5394,3894.88,3231.28,3895.52,2.92853,42.2133,0.5976,-50.0,0.99704,19.208000000000027,17.850000000000023,19.22900000000004,0.923,1015.94,1015.91,1011.15,1.1479448253121751,188.56581079319403
2026-06-11 21:00:00,291.258,291.141,290.3,94.0,0.012095,-0.0532739,-0.205803,101679.0,101677.0,101198.0,24135.0,100.0,0.1,0.0,100.0,40.5394,3912.32,10514.9,3912.96,3.58913,36.5662,0.01952,-50.0,0.99704,18.108000000000004,17.150000000000034,17.991000000000042,0.94,1016.79,1016.77,1011.98,0.2125864135597804,14.512948866455872
2026-06-12 00:00:00,291.436,291.2,290.6,95.0,0.0123391,0.925297,-0.381147,101683.0,101680.0,101202.0,24134.7,100.0,0.0,3.6,100.0,40.5394,4308.48,10486.2,4309.12,2.55696,37.2271,0.01,-50.0,0.99704,18.286,17.450000000000045,18.05000000000001,0.95,1016.83,1016.8,1012.02,1.000723525164668,292.3876714797115
2026-06-12 03:00:00,290.965,290.736,289.722,92.9,0.0116933,0.586523,-0.940784,101663.0,101661.0,101181.0,24134.6,97.9,0.0,0.0,97.9,40.5394,4311.52,13227.5,4312.32,4.65679,33.6774,0.00624,-50.0,0.99704,17.814999999999998,16.572000000000003,17.586000000000013,0.929,1016.63,1016.61,1011.81,1.108640502681099,328.05890881325143
2026-06-12 06:00:00,290.461,290.193,289.282,93.6,0.0113957,0.731433,-0.897004,101526.0,101524.0,101045.0,24135.2,29.6,0.0,0.0,29.6,40.5394,4200.48,19999.9,4201.28,5.8177,32.7147,0.00064,-50.0,0.99704,17.311000000000035,16.132000000000005,17.043000000000006,0.936,1015.26,1015.24,1010.45,1.157415400582263,320.8055859622702
2026-06-12 09:00:00,290.07,289.688,289.0,93.6,0.0111366,0.942358,-0.877891,101518.0,101516.0,101036.0,24134.8,0.0,0.0,0.0,0.0,40.5394,4157.6,19999.9,4158.4,6.44653,31.0379,0.0,-50.0,0.99704,16.920000000000016,15.850000000000025,16.53800000000001,0.936,1015.18,1015.16,1010.36,1.2879173917782925,312.97162706515496
2026-06-12 12:00:00,294.602,295.645,289.8,74.0,0.011728,0.27137,-0.27137,101602.0,101597.0,101123.0,24135.2,24.5,0.0,0.0,24.5,40.5394,4163.68,19999.9,4164.32,3.6526,28.4098,0.00024,-50.0,0.99704,21.452,16.650000000000034,22.495000000000005,0.74,1016.02,1015.97,1011.23,0.3837751344211867,315.0
2026-06-12 15:00:00,301.057,302.847,288.8,47.0,0.0109947,-0.247473,0.510657,101316.0,101307.0,100843.0,24134.7,79.9,0.0,5.2,79.9,40.5394,4164.96,19999.9,4165.6,0.616209,29.643,0.0016,-50.0,0.99704,27.90700000000004,15.650000000000034,29.697000000000003,0.47,1013.16,1013.07,1008.43,0.5674622959968354,154.14438861694822
2026-06-12 18:00:00,302.534,303.077,288.555,42.4,0.0108716,-1.11066,-0.997998,101084.0,101072.0,100614.0,24135.1,100.0,0.0,86.3,100.0,40.5394,4074.72,7623.26,4075.52,-0.802753,34.6056,0.01728,-50.0,0.99704,29.38400000000001,15.40500000000003,29.92700000000002,0.424,1010.84,1010.72,1006.14,1.4931730119460371,48.05830791217579
2026-06-12 21:00:00,297.23,297.381,290.755,66.6,0.0124688,-1.80419,-0.804744,101219.0,101212.0,100745.0,24134.9,100.0,18.6,100.0,100.0,40.5394,4048.48,4166.87,4049.12,-1.66926,41.294,0.62368,-50.0,0.99704,24.08000000000004,17.605000000000018,24.230999999999995,0.6659999999999999,1012.19,1012.12,1007.45,1.9755289068085036,65.96113509699956
2026-06-13 00:00:00,294.417,294.481,291.258,82.8,0.0129515,1.25487,-0.659231,101317.0,101312.0,100841.0,24135.0,100.0,1.0,97.3,100.0,40.5394,4239.84,6686.23,4240.48,-1.67389,36.7405,0.14,-50.0,0.99704,21.267,18.108000000000004,21.331000000000017,0.828,1013.17,1013.12,1008.41,1.4174922321695451,297.71465597229087
2026-06-13 03:00:00,294.232,294.3,290.4,78.9,0.0122,1.34559,-0.94467,101274.0,101269.0,100797.0,24135.0,75.2,0.0,7.3,75.2,40.5394,4199.52,11329.5,4200.32,-1.05882,32.4993,0.01744,-50.0,0.99704,21.08200000000005,17.25,21.150000000000038,0.789,1012.74,1012.69,1007.97,1.6440845042150358,305.0707324373072
2026-06-13 06:00:00,293.717,293.668,290.3,80.4,0.0121132,0.922913,-1.05195,101212.0,101208.0,100736.0,24135.2,100.0,0.0,95.0,100.0,40.5394,4119.04,6678.82,4119.84,-1.3726,34.1815,0.12816,-50.0,0.99704,20.567000000000007,17.150000000000034,20.51800000000003,0.804,1012.12,1012.08,1007.36,1.399416738526805,318.73837630803166
2026-06-13 09:00:00,293.755,293.445,290.3,80.8,0.0121348,1.21719,-0.560173,101276.0,101271.0,100799.0,24135.1,100.0,0.0,23.7,100.0,40.5394,4269.28,8170.72,4270.08,-1.53733,36.2407,0.03768,-50.0,0.99704,20.605000000000015,17.150000000000034,20.295000000000016,0.8079999999999999,1012.76,1012.71,1007.99,1.3399049541027157,294.7127482647561
2026-06-13 12:00:00,298.734,299.536,291.1,62.2,0.0127172,0.820098,-0.421748,101460.0,101451.0,100985.0,24134.9,100.0,0.0,0.4,100.0,40.5394,4223.68,20000.2,4224.32,-4.09877,37.1648,0.00368,-50.0,0.99704,25.584000000000003,17.950000000000045,26.386000000000024,0.622,1014.6,1014.51,1009.85,0.9221887578516668,297.2151896442904
2026-06-13 15:00:00,303.41,304.817,290.5,46.0,0.0123397,2.08126,1.93472,101445.0,101432.0,100973.0,24135.1,100.0,47.5,96.0,100.0,40.5394,4017.92,3804.19,4018.56,-5.32923,43.5909,0.20064,-50.0,0.99704,30.260000000000048,17.350000000000023,31.66700000000003,0.46,1014.45,1014.32,1009.73,2.841616558580696,227.089751474453
2026-06-13 18:00:00,298.701,299.4,292.601,68.8,0.014012,-0.642119,1.39221,101472.0,101463.0,100998.0,23822.4,100.0,30.5,5.0,100.0,40.5394,4086.4,10180.2,4087.2,-4.45698,43.5199,0.01432,-49.0,0.99704,25.551000000000045,19.451000000000025,26.25,0.688,1014.72,1014.63,1009.98,1.533155404471771,155.2397710142497
2026-06-13 21:00:00,294.657,295.3,290.8,78.7,0.0124857,-1.08259,2.19507,101722.0,101717.0,101242.0,24135.1,97.1,97.1,0.0,0.0,40.5394,4053.28,572.249,4053.92,-0.296826,41.7042,0.3328,-50.0,0.99704,21.507000000000005,17.650000000000034,22.150000000000038,0.787,1017.22,1017.17,1012.42,2.4475157635855997,153.74787378389382
2026-06-14 00:00:00,294.676,295.419,291.1,79.8,0.012703,0.263679,1.09279,101833.0,101828.0,101354.0,23669.6,100.0,100.0,0.0,0.4,40.5394,4224.8,668.65,4225.6,-0.121754,38.9043,0.24,-50.0,0.99704,21.52600000000001,17.950000000000045,22.269000000000005,0.7979999999999999,1018.33,1018.28,1013.54,1.124151501863072,193.5655840898996
2026-06-14 03:00:00,294.447,295.085,291.6,83.6,0.0131171,0.444294,0.304999,101805.0,101800.0,101324.0,23746.8,100.0,96.3,0.0,100.0,40.5394,4384.32,685.867,4384.96,-0.632345,36.8037,0.19024,-33.5,0.99704,21.297000000000025,18.450000000000045,21.935,0.836,1018.05,1018.0,1013.24,0.538907736479075,235.5311756478895
2026-06-14 06:00:00,293.908,294.406,291.888,87.9,0.0133705,0.351775,-0.179382,101755.0,101751.0,101277.0,24135.2,100.0,99.9,0.0,100.0,40.5394,4426.88,527.034,4427.52,-1.02868,33.3184,0.22224,-33.5,0.99704,20.75800000000004,18.738,21.25600000000003,0.879,1017.55,1017.51,1012.77,0.3948715646244991,297.0185762953836
2026-06-14 09:00:00,293.6,293.824,292.2,91.9,0.0136414,-0.0152197,0.375388,101852.0,101847.0,101372.0,24134.8,100.0,94.6,0.0,100.0,40.5394,4424.0,415.449,4424.8,-1.10693,34.3331,0.19568,-33.5,0.99704,20.450000000000045,19.05000000000001,20.674000000000035,0.919,1018.52,1018.47,1013.72,0.3756964064402133,177.67827625776505
2026-06-14 12:00:00,295.284,296.5,292.3,82.9,0.0136484,-0.579738,0.0813989,101988.0,101983.0,101507.0,24135.1,91.5,60.1,0.0,79.8,40.5394,4389.12,324.629,4389.92,-1.34925,33.8447,0.02384,-47.6,0.99704,22.13400000000001,19.150000000000038,23.350000000000023,0.8290000000000001,1019.88,1019.83,1015.07,0.5854245720545133,97.99244403701404
2026-06-14 15:00:00,298.836,300.712,291.112,62.3,0.0127339,-1.30434,0.745984,101782.0,101774.0,101305.0,24135.0,50.4,49.5,0.0,38.9,40.5394,4419.2,14134.9,4420.0,-1.79387,33.4901,0.02368,-50.0,0.99704,25.686000000000035,17.962000000000046,27.56200000000001,0.623,1017.82,1017.74,1013.05,1.5025960747506295,119.76629689131452
2026-06-14 18:00:00,298.553,299.2,290.9,62.1,0.0125553,-2.25379,1.38087,101519.0,101511.0,101044.0,24134.7,100.0,1.4,0.4,100.0,40.5394,4392.0,8591.77,4392.8,-2.21345,35.5578,0.03504,-50.0,0.99704,25.40300000000002,17.75,26.05000000000001,0.621,1015.19,1015.11,1010.44,2.6431744779715167,121.4953000961967
2026-06-14 21:00:00,294.965,295.3,291.4,79.8,0.0129567,-1.08427,1.44884,101591.0,101585.0,101113.0,24135.0,100.0,0.0,5.0,100.0,40.5394,4240.96,8375.06,4241.76,-0.345831,42.2739,0.0416,-50.0,0.99704,21.815,18.25,22.150000000000038,0.7979999999999999,1015.91,1015.85,1011.13,1.8096349848795477,143.1898792993681
2026-06-15 00:00:00,293.882,294.2,291.872,88.2,0.0133775,-0.395479,0.30197,101758.0,101753.0,101280.0,24135.0,100.0,0.0,0.6,100.0,40.5394,4308.32,9130.49,4308.96,-0.362183,41.5655,0.05,-50.0,0.99704,20.732000000000028,18.72200000000004,21.05000000000001,0.882,1017.58,1017.53,1012.8,0.4975836817471007,127.3637275910798
2026-06-15 03:00:00,293.432,293.634,291.7,89.9,0.0132339,0.975974,0.605977,101716.0,101712.0,101237.0,24135.1,100.0,0.0,98.3,99.1,40.5394,4308.8,6569.43,4309.44,-0.339975,43.9249,0.04264,-50.0,0.99704,20.28200000000004,18.55000000000001,20.48400000000004,0.899,1017.16,1017.12,1012.37,1.1487964890288445,238.16407686729437
2026-06-15 06:00:00,292.437,292.469,291.407,93.8,0.0129818,1.24144,-0.0840625,101646.0,101643.0,101166.0,24134.9,100.0,13.4,0.0,100.0,40.5394,4218.56,19999.8,4219.2,0.272272,43.8486,0.00064,-50.0,0.99704,19.287000000000035,18.257000000000005,19.319000000000017,0.938,1016.46,1016.43,1011.66,1.2442828366196532,273.8737960046305
2026-06-15 09:00:00,292.091,292.089,291.165,94.3,0.012762,1.10331,-0.668173,101702.0,101698.0,101221.0,24135.1,46.9,46.9,5.0,5.0,40.5394,4285.44,7063.45,4286.24,0.871336,43.7456,0.01888,-50.0,0.99704,18.94100000000003,18.015000000000043,18.93900000000002,0.943,1017.02,1016.98,1012.21,1.2898636028778392,301.1994191678123
2026-06-15 12:00:00,295.582,296.857,291.433,77.7,0.0129985,0.871458,0.450226,101831.0,101825.0,101352.0,24135.1,52.8,52.8,15.6,4.3,40.5394,4115.36,7293.97,4116.0,-0.883231,43.0145,0.03568,-50.0,0.99704,22.432000000000016,18.283000000000012,23.70700000000005,0.777,1018.31,1018.25,1013.52,0.9808886261140966,242.67752542768997
2026-06-15 15:00:00,298.196,299.695,292.2,69.3,0.0136384,0.285625,2.4222,101720.0,101712.0,101243.0,16796.3,100.0,38.9,0.0,100.0,40.5394,4248.8,782.016,4249.44,-2.84807,42.3461,0.0296,-1.00001,0.99704,25.04600000000005,19.05000000000001,26.545000000000016,0.693,1017.2,1017.12,1012.43,2.4389822632862668,186.72524197917053
2026-06-15 18:00:00,295.757,296.1,293.6,87.7,0.0149241,1.30266,1.34063,101649.0,101643.0,101172.0,9630.85,74.4,74.4,0.0,3.9,40.5394,4190.24,419.566,4190.88,-3.00972,42.6362,0.09064,-6.10352e-06,0.99704,22.607000000000028,20.450000000000045,22.950000000000045,0.877,1016.49,1016.43,1011.72,1.8692811111494168,224.177021389438
2026-06-15 21:00:00,293.594,294.0,292.9,95.6,0.0142675,0.565413,0.104458,101764.0,101759.0,101284.0,23252.6,100.0,100.0,0.0,5.0,40.5394,4266.56,302.419,4267.36,-1.62408,41.2193,0.33968,-1.00001,0.99704,20.444000000000017,19.75,20.850000000000023,0.956,1017.64,1017.59,1012.84,0.5749811599809163,259.53283345656934
2026-06-16 00:00:00,293.302,293.626,292.8,96.7,0.0141133,1.00735,0.147047,101889.0,101885.0,101408.0,14927.2,100.0,100.0,0.0,43.4,40.5394,4312.48,374.846,4313.28,-0.921687,41.2168,1.04496,-6.10352e-06,0.99704,20.152000000000044,19.650000000000038,20.476,0.967,1018.89,1018.85,1014.08,1.018025953848427,261.6949583460632
2026-06-16 03:00:00,293.019,293.208,292.733,98.2,0.0140416,0.978943,0.288005,101827.0,101823.0,101346.0,15651.6,100.0,100.0,1.4,98.3,40.5394,4264.0,85.2307,4264.8,-0.60946,41.2212,1.04512,-6.10352e-06,0.99704,19.869000000000028,19.583000000000027,20.05800000000005,0.982,1018.27,1018.23,1013.46,1.02042945727473,253.60611860996016
2026-06-16 06:00:00,292.49,292.572,292.273,98.7,0.0137132,1.55597,-0.194713,101709.0,101705.0,101228.0,6957.21,100.0,100.0,0.0,100.0,40.5394,3940.16,57.2282,4207.2,-0.411187,39.5626,1.55792,-6.10352e-06,0.99704,19.340000000000032,19.123000000000047,19.422000000000025,0.987,1017.09,1017.05,1012.28,1.568105797855808,277.1328748494541
2026-06-16 09:00:00,292.363,292.37,292.002,97.7,0.0134045,1.15927,-0.19082,101770.0,101767.0,101290.0,17070.0,100.0,100.0,5.1,100.0,40.5394,4172.48,337.243,4173.12,-0.341446,37.2945,0.61136,-47.6,0.99704,19.213000000000022,18.852000000000032,19.220000000000027,0.977,1017.7,1017.67,1012.9,1.174869867389576,279.34727285044664
2026-06-16 12:00:00,292.258,292.3,291.8,97.0,0.0132646,1.22204,-0.067771,101954.0,101951.0,101472.0,19409.8,100.0,100.0,5.0,100.0,40.5394,4209.92,115.72,4210.72,-0.600076,36.9453,1.34128,-6.10352e-06,0.99704,19.108000000000004,18.650000000000038,19.150000000000038,0.97,1019.54,1019.51,1014.72,1.2239177546064932,273.1742159647536
2026-06-16 15:00:00,292.572,292.527,291.7,95.2,0.0132301,0.740245,-0.543628,101890.0,101887.0,101409.0,24135.2,99.3,99.3,5.0,85.2,40.5394,4152.32,866.577,4153.12,-0.956969,33.3806,0.23312,-34.8,0.99704,19.422000000000025,18.55000000000001,19.37700000000001,0.952,1018.9,1018.87,1014.09,0.9184193281987264,306.29316162572445
2026-06-16 18:00:00,293.612,293.508,291.7,89.2,0.0132208,0.440892,-0.736614,101763.0,101759.0,101283.0,23466.6,68.8,68.8,0.0,0.0,40.5394,4111.04,1610.81,4111.84,-1.5165,33.0816,0.1108,-15.2,0.99704,20.46200000000005,18.55000000000001,20.358000000000004,0.892,1017.63,1017.59,1012.83,0.8584788527739049,329.0978458277981
2026-06-16 21:00:00,292.122,291.792,291.1,94.3,0.0127596,0.767964,0.150347,101895.0,101891.0,101412.0,23745.4,49.3,49.3,0.0,0.0,40.5394,3980.48,14487.3,3981.28,-1.42109,32.1193,0.02864,-15.2,0.99704,18.97200000000004,17.950000000000045,18.642,0.943,1018.95,1018.91,1014.12,0.7825426031245839,258.9231024035677
2026-06-17 00:00:00,291.765,291.67,291.122,96.2,0.0127125,-0.573464,0.839333,102021.0,102018.0,101538.0,23650.4,95.0,95.0,0.0,0.0,40.5394,4044.96,386.727,4045.76,-0.781749,27.8961,0.3,-6.10352e-06,0.99704,18.61500000000001,17.972000000000037,18.52000000000004,0.962,1020.21,1020.18,1015.38,1.0165337398163428,145.657635605292
2026-06-17 03:00:00,291.608,291.586,290.922,95.9,0.0125205,-0.444172,0.331453,102011.0,102009.0,101529.0,23648.4,75.7,75.7,0.0,0.0,40.5394,4063.52,487.663,4064.32,0.901308,26.0598,0.13832,-32.4,0.99704,18.458000000000027,17.772000000000048,18.436000000000035,0.959,1020.11,1020.09,1015.29,0.5542110218977966,126.73128211299488
2026-06-17 06:00:00,291.386,291.408,290.743,95.9,0.0123874,-0.198552,0.0610193,101911.0,101908.0,101429.0,23428.7,61.3,61.3,0.0,0.0,40.5394,4023.52,7949.2,4024.16,1.65527,24.5708,0.05584,-32.4,0.99704,18.236000000000047,17.593000000000018,18.25800000000004,0.959,1019.11,1019.08,1014.29,0.207716758294775,107.08331910218658
2026-06-17 09:00:00,289.929,290.0,289.543,97.8,0.0115496,0.991663,-1.26417,101973.0,101972.0,101489.0,23992.7,33.3,33.3,0.0,0.0,40.5394,4047.84,20000.0,4048.48,4.64797,24.4206,0.03712,-47.6,0.99704,16.778999999999996,16.39300000000003,16.850000000000023,0.978,1019.73,1019.72,1014.89,1.6067113289166164,321.8880144932233
2026-06-17 12:00:00,292.635,292.808,290.443,87.4,0.012145,1.83656,-0.613564,102174.0,102171.0,101691.0,24068.7,0.4,0.4,0.0,0.0,40.5394,4170.08,20000.1,4170.88,2.8,23.3993,0.0,-32.4,0.99704,19.485000000000014,17.293000000000006,19.658000000000012,0.8740000000000001,1021.74,1021.71,1016.91,1.9363402117644517,288.4736123360881
2026-06-17 15:00:00,296.132,297.508,288.802,63.4,0.0109588,1.52442,1.73916,102124.0,102119.0,101644.0,24134.9,13.9,13.9,0.0,5.0,40.5394,4197.92,20000.1,4198.72,2.06454,23.4503,0.00144,-2.40001,0.99704,22.982000000000028,15.652000000000044,24.358000000000004,0.634,1021.24,1021.19,1016.44,2.312689741837413,221.2354269214725
2026-06-17 18:00:00,295.616,295.908,288.408,63.9,0.0107077,0.853083,2.79749,101995.0,101989.0,101515.0,24135.1,30.5,30.5,0.0,0.0,40.5394,4125.6,20000.1,4126.24,2.34028,22.4369,0.0072,-35.9,0.99704,22.466000000000008,15.258000000000038,22.75800000000004,0.639,1019.95,1019.89,1015.15,2.924671076375769,196.95886796859963
2026-06-17 21:00:00,291.729,291.844,288.763,82.7,0.0109015,0.4801,1.33249,102201.0,102199.0,101719.0,24135.0,39.6,39.6,0.0,0.0,40.5394,4030.88,14166.4,4031.52,4.00069,22.8668,0.01792,-35.9,0.99704,18.579000000000008,15.613,18.694000000000017,0.8270000000000001,1022.01,1021.99,1017.19,1.416342335065926,199.81423819379256
2026-06-18 00:00:00,290.929,290.907,289.115,88.9,0.011114,1.01965,0.796875,102324.0,102322.0,101840.0,24087.4,34.4,34.4,0.0,0.0,40.5394,4184.32,14309.6,4184.96,5.7485,21.5207,0.04,-16.5,0.99704,17.778999999999996,15.965000000000032,17.757000000000005,0.889,1023.24,1023.22,1018.4,1.2941004165539087,231.99172746945447
2026-06-18 03:00:00,289.861,289.539,288.0,88.2,0.0103101,0.937261,0.47408,102364.0,102363.0,101880.0,24134.9,0.1,0.1,0.0,0.0,40.5394,4188.8,20000.1,4189.44,8.21638,19.1732,0.0,-34.8,0.99704,16.711000000000013,14.850000000000025,16.38900000000001,0.882,1023.64,1023.63,1018.8,1.050338054400106,243.16906204506776
2026-06-18 06:00:00,288.894,288.5,286.6,86.4,0.0094902,0.728433,-0.209326,102351.0,102351.0,101866.0,24135.0,6.1,1.4,0.0,5.0,40.5394,4176.0,20000.1,4176.8,9.95338,17.219,0.00032,-35.9,0.99704,15.744000000000028,13.450000000000044,15.350000000000025,0.8640000000000001,1023.51,1023.51,1018.66,0.7579129302004287,286.0327878200381
2026-06-18 09:00:00,288.13,287.8,286.006,87.2,0.00910991,0.555059,-1.06439,102416.0,102417.0,101929.0,24135.2,4.0,4.0,0.0,0.0,40.5394,4192.48,20000.0,4193.12,11.0481,16.846,0.0,-50.0,0.99704,14.980000000000018,12.855999999999996,14.650000000000034,0.872,1024.16,1024.17,1019.29,1.2004234942640035,332.45882174660164
2026-06-18 12:00:00,291.958,292.433,286.766,71.5,0.00952215,0.552832,-1.01845,102621.0,102618.0,102135.0,24135.0,1.1,1.1,0.0,0.0,40.5394,4310.88,20000.0,4311.68,9.02938,17.3186,0.00016,-50.0,0.99704,18.80800000000005,13.616000000000042,19.283000000000012,0.715,1026.21,1026.18,1021.35,1.158819926789318,331.5061367609402
2026-06-18 15:00:00,296.058,298.1,285.219,50.4,0.00865045,-0.117112,0.363904,102469.0,102465.0,101986.0,24135.3,36.9,36.9,0.0,0.0,40.5394,4388.0,19999.9,4388.8,9.2077,18.1221,0.01104,-50.0,0.99704,22.908000000000012,12.069000000000017,24.950000000000045,0.504,1024.69,1024.65,1019.86,0.3822843728953617,162.1607271500931
2026-06-18 18:00:00,294.915,294.979,285.605,55.6,0.0088625,-2.19016,1.87063,102345.0,102340.0,101863.0,24135.1,53.4,53.4,0.0,0.0,40.5394,4398.56,8083.64,4399.36,8.73895,18.6557,0.0176,-50.0,0.99704,21.765000000000043,12.45500000000004,21.829000000000008,0.556,1023.45,1023.4,1018.63,2.8802877325885343,130.50085684239932
2026-06-18 21:00:00,290.807,290.86,286.3,74.6,0.00925879,-0.529644,0.582036,102488.0,102487.0,102003.0,24135.0,5.1,0.6,0.0,5.1,40.5394,4535.84,20000.1,4536.64,10.1898,19.3083,0.0,-50.0,0.99704,17.65700000000004,13.150000000000034,17.710000000000036,0.746,1024.88,1024.87,1020.03,0.7869489640580258,137.6982773488699
2026-06-19 00:00:00,290.084,290.247,286.125,77.4,0.00911538,-0.127253,-1.20913,102554.0,102554.0,102068.0,24135.0,86.6,8.8,0.0,86.6,40.5394,4741.12,20000.0,4741.92,10.959,19.3801,0.0,-50.0,0.99704,16.934000000000026,12.975000000000025,17.097000000000037,0.774,1025.54,1025.54,1020.68,1.2158078314063452,6.007888555439536
2026-06-19 03:00:00,289.1,289.152,286.103,82.5,0.00913887,-0.132803,-0.871692,102531.0,102530.0,102044.0,24135.1,100.0,0.0,0.0,100.0,40.5394,4749.28,19792.0,4750.24,11.5686,18.9303,0.00352,-50.0,0.99704,15.950000000000044,12.953000000000031,16.00200000000001,0.825,1025.31,1025.3,1020.44,0.8817502932650491,8.662448724791943
2026-06-19 06:00:00,288.149,288.246,285.5,84.2,0.0088001,0.951477,-0.499858,102375.0,102376.0,101887.0,24135.1,31.6,0.0,0.0,31.6,40.5394,4767.2,20000.0,4768.16,13.0843,17.1991,0.00016,-50.0,0.99704,14.999000000000024,12.350000000000025,15.096000000000004,0.8420000000000001,1023.75,1023.76,1018.87,1.0747867238168696,297.7151702336552
