datetime,Dew point temperature (HTGL),Geopotential height (0DEG),Geopotential height (CEIL),Geopotential height (HTFL),Geopotential height (SFC),High level cloud cover,Low level cloud cover,Mean sea level pressure (ETA model),Mid level cloud cover,Parcel lifted index (to 500 hPa),Precipitable water,Pressure,Probability of precipitation,Relative humidity (HTGL),Relative humidity (HYBL),Specific humidity (HTGL),Specific humidity (HYBL),Specific humidity (SPDY),Surface lifted index,Surface roughness,Temperature (HTGL),Temperature (SFC),Temperature - sea Temperature,Total cloud cover,Total column-integrated cloud water,Water temperature,u-component of wind (HTGL),u-component of wind (SPDY),v-component of wind (HTGL),v-component of wind (SPDY),wind_angle,wind_speed
2026-06-01 10:00:00+00:00,16.613710779958524,,,,4.089154243469238,0.0,0.6711773681640625,1019.5377199120304,0.0,,28.49605941772461,1016.010546875,,86.338524,86.338524,,,,,,292.5365905761719,292.5826721191406,294.0038146972656,0.6711773681640625,,0.0,1.7401198148727417,2.2306056022644043,-0.4606190621852875,-0.5893672108650208,284.8264465332031,1.8000519275665283
2026-06-01 11:00:00+00:00,16.47901467975289,,,,4.089154243469238,0.0,0.6710247802734375,1019.8485450060566,0.0,,27.83110809326172,1016.309140625,,79.80166,79.80166,,,,,,294.0897216796875,295.4906616210937,294.0038146972656,0.6710247802734375,,0.0,2.1218278408050537,2.614248991012573,0.2750494480133056,0.3401292562484741,262.614013671875,2.139580726623535
2026-06-01 12:00:00+00:00,16.768586507047704,,,,4.089154243469238,0.0,0.5890979003906249,1020.359260354972,0.0,,27.23664283752441,1016.8053125,,74.78821,74.78821,,,,,,295.7429504394531,298.9185791015625,294.0038146972656,0.5890979003906249,,0.0,1.3895291090011597,1.6817971467971802,0.6176068782806396,0.7472573518753052,246.03619384765625,1.5206016302108765
2026-06-01 13:00:00+00:00,16.27642404668342,,,,4.089154243469238,0.0,0.4410598754882811,1019.679013347594,0.0,,26.805402755737305,1016.11484375,,66.59376,66.59376,,,,,,297.3370056152344,302.1592102050781,294.0038146972656,0.4410598754882811,,0.0,1.0249300003051758,1.2336448431015017,0.2583526968955993,0.310954749584198,255.85226440429688,1.0569899082183838
2026-06-01 14:00:00+00:00,15.754040427784496,,,,4.089154243469238,0.0,0.5640451049804689,1019.6936645408618,0.0,,26.955026626586918,1016.116953125,,59.520405,59.520405,,,,,,298.8222045898437,304.7631530761719,294.0038146972656,0.5640451049804689,,0.0,0.9481769800186156,1.1464663743972778,0.4712623655796051,0.5714530944824219,243.5717315673828,1.0588332414627075
2026-06-01 15:00:00+00:00,15.488822749907532,,,,4.089154243469238,0.0,0.9675140380859376,1018.787837471838,0.0,,27.11601829528809,1015.20859375,,54.971764,54.971764,,,,,,299.9326477050781,306.3515319824219,294.0038146972656,0.9675140380859376,,0.0,0.6338569521903992,0.764183521270752,-0.3966467380523681,-0.4754309058189392,302.0369873046875,0.7477321028709412
2026-06-01 16:00:00+00:00,16.554748017541918,,,,4.089154243469238,0.0,1.0,1018.4027940352548,0.9918405151367188,,29.04133033752441,1014.829296875,,60.962845,60.962845,,,,,,299.6017150878906,305.9659118652344,294.0038146972656,1.0,,0.0,-2.6635007858276367,-3.285242080688477,2.016955852508545,2.4960250854492188,127.13510131835938,3.3410098552703857
2026-06-01 17:00:00+00:00,16.58607440179162,,,,4.089154243469238,0.0,0.7806109619140624,1018.0157656699035,0.0,,27.123516082763672,1014.43984375,,59.98056,59.98056,,,,,,299.7449035644531,305.1293029785156,294.0038146972656,0.7806109619140624,,0.0,1.6435328722000122,2.031686544418335,2.80267596244812,3.463575839996338,210.38803100585935,3.2490296363830566
2026-06-01 18:00:00+00:00,16.777935109466725,,,,4.089154243469238,0.0,0.7509143066406252,1017.5397604974384,0.0,,27.446542739868164,1013.973828125,,63.571205,63.571205,,,,,,298.8784484863281,303.43316650390625,294.0038146972656,0.7509143066406252,,0.0,2.0977671146392822,2.611459255218506,3.4566144943237305,4.304105758666992,211.2529296875,4.043366432189941
2026-06-01 19:00:00+00:00,17.444473936148377,,,,4.089154243469238,0.0,1.0,1018.2721245027918,0.1621057128906251,,29.10934066772461,1014.7103125,,70.5073,70.5073,,,,,,297.5478210449219,300.4875793457031,294.0038146972656,1.0,,0.0,2.188985586166382,2.748008251190185,3.754095315933228,4.711479187011719,210.24615478515625,4.345674991607666
2026-06-01 20:00:00+00:00,17.926470922033,,,,4.089154243469238,0.0,0.9183392333984376,1018.3090182853688,0.3168826293945312,,30.702396392822266,1014.74953125,,76.68258,76.68258,,,,,,296.3236389160156,297.8753356933594,294.0038146972656,0.9183392333984376,,0.0,1.7710644006729126,2.240010023117065,3.75896430015564,4.753893852233887,205.2278289794922,4.155295848846436
2026-06-01 21:00:00+00:00,18.52532006143233,,,,4.089154243469238,0.0,1.0,1019.5331239564904,0.7959304809570313,,32.816287994384766,1015.971328125,,81.60468,81.60468,,,,,,295.7463684082031,296.66558837890625,294.0038146972656,1.0,,0.0,1.6709496974945068,2.114767551422119,2.997129440307617,3.794326543807984,209.1403961181641,3.4314513206481934
2026-06-01 22:00:00+00:00,18.43072640734425,,,,4.089154243469238,0.0,0.9346386718750002,1019.8642193685146,1.0,,35.08858108520508,1016.3009375,,81.37976,81.37976,,,,,,295.6160583496094,296.3073425292969,294.0038146972656,1.0,,0.0,1.4290945529937744,1.7883343696594238,1.7707453966140747,2.2133405208587646,218.90554809570312,2.275489091873169
2026-06-01 23:00:00+00:00,18.388204190431612,,,,4.089154243469238,0.0,0.8359942626953125,1020.3588312371209,0.923694763183594,,35.7253532409668,1016.79453125,,81.83897,81.83897,,,,,,295.32373046875,295.5812683105469,294.0038146972656,0.923694763183594,,0.0,1.0026068687438965,1.2552932500839231,1.1026103496551514,1.378159523010254,222.28033447265625,1.490291953086853
2026-06-02 00:00:00+00:00,18.650341663444973,,,,4.089154243469238,0.0,0.8796112060546877,1020.801144305034,1.0,,36.275535583496094,1017.236796875,,84.150276,84.150276,,,,,,295.10662841796875,295.2781982421875,294.0038146972656,1.0,,0.0,1.1761618852615356,1.4699902534484863,0.4413465559482574,0.5553159713745117,249.43174743652344,1.256241798400879
2026-06-02 00:00:00+00:00,18.175208315316212,,,,4.089154243469238,0.0,0.6764282226562499,1021.2651288013508,0.6049533081054688,,34.960411071777344,1017.71203125,,87.66481,87.66481,,,,,,293.4739990234375,297.1534118652344,294.25799560546875,0.6764282226562499,,0.0,1.038164496421814,1.040149211883545,0.485852986574173,0.466736227273941,244.92076110839844,1.1462279558181765
2026-06-02 01:00:00+00:00,17.685881692937716,,,,4.089154243469238,0.0,0.9307565307617188,1021.0254453816108,0.7098764038085936,,36.09230422973633,1017.4690625,,84.217384,84.217384,,,,,,294.0753479003906,294.1924743652344,294.25799560546875,0.9307565307617188,,0.0,1.2231667041778564,1.540540099143982,0.5063600540161133,0.6363010406494141,247.51168823242188,1.3238343000411987
2026-06-02 02:00:00+00:00,17.435514610863375,,,,4.089154243469238,0.0,0.9913427734375002,1021.253313875615,0.9358261108398436,,34.73674774169922,1017.699453125,,84.41245,84.41245,,,,,,293.7867126464844,293.91943359375,294.25799560546875,0.9913427734375002,,0.0,1.707119345664978,2.1658029556274414,0.3459293842315674,0.438821792602539,258.54473876953125,1.741816163063049
2026-06-02 03:00:00+00:00,17.197937123244415,,,,4.089154243469238,0.0,0.8065039062500001,1021.4602029846704,0.8629470825195313,,34.005340576171875,1017.910859375,,83.83458,83.83458,,,,,,293.6005249023437,293.6361083984375,294.25799560546875,0.8629470825195313,,0.0,2.121498346328736,2.7378969192504883,-0.0757195129990577,-0.1008915901184082,272.0440979003906,2.122849225997925
2026-06-02 04:00:00+00:00,17.23911272340084,,,,4.089154243469238,0.0,0.8841174316406248,1021.2445714396204,0.7934866333007813,,34.32680130004883,1017.696953125,,85.92814,85.92814,,,,,,293.2434387207031,293.261962890625,294.25799560546875,0.8841174316406248,,0.0,0.9536285400390624,1.2138464450836182,-0.5937196016311646,-0.759039044380188,301.9059753417969,1.1233478784561155
2026-06-02 05:00:00+00:00,17.35873236245011,,,,4.089154243469238,0.0,0.9009414672851564,1020.833717397178,0.695615234375,,33.618431091308594,1017.291640625,,89.037895,89.037895,,,,,,292.82000732421875,292.879150390625,294.25799560546875,0.9009414672851564,,0.0,1.2935563325881958,1.6515021324157717,-1.0666909217834473,-1.3630110025405884,309.5096435546875,1.6766387224197388
2026-06-02 06:00:00+00:00,17.462892956735775,,,,4.089154243469238,0.0,0.967845458984375,1020.3935379392312,0.8405984497070311,,33.53118896484375,1016.854609375,,90.480515,90.480515,,,,,,292.6880187988281,292.7824401855469,294.25799560546875,0.967845458984375,,0.0,1.144502878189087,1.4454712867736816,-0.8535733819007874,-1.07893705368042,306.7156677246094,1.427751541137695
2026-06-02 07:00:00+00:00,17.40956604562959,,,,4.089154243469238,0.0,1.0,1020.741100871906,1.0,,35.02550506591797,1017.201171875,,90.27596,90.27596,,,,,,292.7494201660156,293.0541381835937,294.25799560546875,1.0,,0.0,1.1330180168151855,1.398017168045044,-0.7039622664451599,-0.8736553192138672,301.85333251953125,1.333901286125183
2026-06-02 08:00:00+00:00,17.314247043790576,,,,4.089154243469238,0.0,1.0,1020.8789218891304,0.8979940795898438,,36.0197868347168,1017.336953125,,89.12336,89.12336,,,,,,292.8133850097656,292.9981384277344,294.25799560546875,1.0,,0.0,1.5403938293457031,1.9404993057250977,-0.7116115689277649,-0.8944380283355713,294.7953796386719,1.6968218088150024
2026-06-02 09:00:00+00:00,17.328236855865462,,,,4.089154243469238,0.0,0.923900146484375,1021.238708319047,0.9461566162109376,,34.4927978515625,1017.69734375,,89.72235,89.72235,,,,,,292.67333984375,292.7472839355469,294.25799560546875,0.9461566162109376,,0.0,1.0209245681762695,1.2923667430877686,-0.8502451181411743,-1.06872820854187,309.7881774902344,1.3286097049713137
2026-06-02 10:00:00+00:00,17.328276196815228,,,,4.089154243469238,0.0,1.0,1021.9986553372556,0.9856118774414062,,37.19251251220703,1018.45203125,,88.005844,88.005844,,,,,,293.0208740234375,293.186279296875,294.25799560546875,1.0,,0.0,2.173475980758667,2.767733097076416,0.0701687559485435,0.0908452570438385,268.1509094238281,2.1746084690093994
2026-06-02 11:00:00+00:00,17.156457707163767,,,,4.089154243469238,0.0,1.0,1022.665764960164,1.0,,36.45058441162109,1019.113671875,,86.15119,86.15119,,,,,,293.2450866699219,293.562744140625,294.25799560546875,1.0,,0.0,1.201245903968811,1.509573221206665,1.873654127120972,2.373906135559082,212.66493225097656,2.2256619930267334
2026-06-02 12:00:00+00:00,15.737894784577,,,,4.089154243469238,0.0,1.0,1023.7230179597308,1.0,,33.943355560302734,1020.167578125,,77.05087,77.05087,,,,,,293.7774963378906,294.9122314453125,294.25799560546875,1.0,,0.0,-0.7243871688842773,-0.8857665061950684,1.234595537185669,1.5027602910995483,149.59812927246094,1.431419849395752
2026-06-02 13:00:00+00:00,15.060986751499476,,,,4.089154243469238,0.0,1.0,1023.3331453433024,0.9474798583984376,,34.015357971191406,1019.7684375,,68.65367,68.65367,,,,,,295.32940673828125,298.7411499023437,294.25799560546875,1.0,,0.0,-0.7967288494110107,-0.9618447422981262,0.472653716802597,0.5708388090133667,120.67823791503906,0.9263792037963868
2026-06-02 14:00:00+00:00,15.767991591230556,,,,4.089154243469238,0.0,0.9001910400390627,1023.437651265015,0.7869873046875,,33.79038619995117,1019.86578125,,69.39451,69.39451,,,,,,296.0904846191406,300.4873046875,294.25799560546875,0.9001910400390627,,0.0,-0.8460063338279724,-1.0220600366592407,0.8037936687469482,0.9725600481033324,133.53431701660156,1.1669665575027466
2026-06-02 15:00:00+00:00,15.18136284609823,,,,4.089154243469238,0.0,0.9168585205078124,1022.7392447658444,0.9222586059570316,,32.39756774902344,1019.167421875,,64.56275,64.56275,,,,,,296.9315185546875,302.5599975585937,294.25799560546875,0.9222586059570316,,0.0,-2.0434818267822266,-2.487471103668213,0.3833076357841491,0.4656952619552612,100.62384796142578,2.079120635986328
2026-06-02 16:00:00+00:00,15.808733994301978,,,,4.089154243469238,0.0,1.0,1022.3423623226496,1.0,,31.791061401367188,1018.77,,67.383026,67.383026,,,,,,296.96600341796875,302.5518798828125,294.25799560546875,1.0,,0.0,0.8764535784721375,1.0718365907669067,2.5514976978302,3.1279330253601074,198.9578857421875,2.6978344917297363
2026-06-02 17:00:00+00:00,15.332289316148758,,,,4.089154243469238,0.0,0.9589077758789064,1021.8639089829558,0.9658184814453126,,31.499868392944336,1018.29265625,,63.93644,63.93644,,,,,,296.8667907714844,300.5789794921875,294.25799560546875,0.9658184814453126,,0.0,0.5140473246574402,0.6230988502502441,1.0523908138275146,1.2763266563415527,206.03350830078125,1.1712262630462646
2026-06-02 18:00:00+00:00,15.698506509853244,,,,4.089154243469238,0.1127601623535157,1.0,1021.2524353471364,1.0,,32.59795379638672,1017.675859375,,62.960037,62.960037,,,,,,297.6149597167969,301.2914123535156,294.25799560546875,1.0,,0.0,-1.4041374921798706,-1.7484906911849976,1.7026586532592771,2.086063861846924,140.48849487304688,2.2069544792175293
2026-06-02 19:00:00+00:00,16.303924522777237,,,,4.089154243469238,0.2056167602539063,1.0,1021.8334953558414,1.0,,32.734474182128906,1018.269296875,,72.012985,72.012985,,,,,,295.77178955078125,297.86767578125,294.25799560546875,1.0,,0.0,0.5209236741065979,0.6511284112930298,2.8730740547180176,3.5636720657348637,190.2767791748047,2.919917106628418
2026-06-02 20:00:00+00:00,16.337524502302866,,,,4.089154243469238,0.341425323486328,0.6115032958984377,1021.74880828029,0.9588650512695313,,31.46323013305664,1018.176875,,69.8703,69.8703,,,,,,295.935791015625,297.0164794921875,294.25799560546875,0.9588650512695313,,0.0,0.4640211760997772,0.5576927065849304,0.3156079351902008,0.3834461569786072,235.7780914306641,0.5611808896064758
2026-06-02 21:00:00+00:00,16.924547656995866,,,,4.089154243469238,0.3458969116210937,0.7387701416015626,1022.6004625865662,0.6749169921874998,,32.95681381225586,1019.027265625,,74.277534,74.277534,,,,,,295.4269714355469,295.8290405273437,294.25799560546875,0.7387701416015626,,0.0,-0.7633844017982483,-0.9623414278030396,2.1248817443847656,2.6829752922058105,160.23867797851562,2.257848024368286
2026-06-02 22:00:00+00:00,17.906739240309776,,,,4.089154243469238,0.3094446182250976,0.6692797851562502,1023.1837914084672,0.6685482788085939,,34.67937469482422,1019.61421875,,83.29913,83.29913,,,,,,294.5847473144531,294.9555969238281,294.25799560546875,0.6692797851562502,,0.0,-1.6959030628204346,-2.143771171569824,1.5111489295959473,1.9116092920303345,131.70291137695312,2.2714881896972656
2026-06-02 23:00:00+00:00,16.7660964018358,,,,4.089154243469238,0.2305416107177733,1.0,1023.6634858351656,0.6273129272460936,,34.8246955871582,1020.09703125,,77.85096,77.85096,,,,,,294.4313049316406,294.6594543457031,294.25799560546875,1.0,,0.0,-1.1458773612976074,-1.446065902709961,1.4425495862960815,1.8198961019515991,141.53842163085938,1.842276930809021
2026-06-03 00:00:00+00:00,16.378023462962886,,,,4.089154243469238,0.0265436172485351,0.8277081298828124,1024.1051453595817,0.665396728515625,,34.67495346069336,1020.538671875,,76.259636,76.259636,,,,,,294.2234191894531,294.2042541503906,294.25799560546875,0.8277081298828124,,0.0,0.0180376712232828,0.028271559625864,0.3605847358703613,0.5375233888626099,182.86373901367188,0.3610356152057647
2026-06-03 00:00:00+00:00,17.635373353653364,,,,4.089154243469238,0.0,0.6060595703125,1024.686285973209,0.5723364257812502,,33.42981719970703,1021.13046875,,91.32019,91.32019,,,,,,292.2655639648437,297.1534118652344,292.52587890625,0.6060595703125,,0.0,0.3962166607379913,0.38300222158432,-0.58225017786026,-0.5916558504104614,325.7650146484375,0.7042747139930725
2026-06-03 01:00:00+00:00,17.516001800112132,,,,4.089154243469238,0.0,0.8146194458007812,1024.3145894287934,0.485107421875,,33.32107925415039,1020.762421875,,93.59082,93.59082,,,,,,292.285400390625,292.58868408203125,292.52587890625,0.8146194458007812,,0.0,-0.0413503758609294,-0.0504238493740558,-1.3827983140945437,-1.7079064846038818,1.7128283977508545,1.3834164142608645
2026-06-03 02:00:00+00:00,17.482220997475494,,,,4.089154243469238,0.0,0.9548654174804688,1024.5313514273626,0.6360781860351561,,33.424110412597656,1020.976796875,,92.99159,92.99159,,,,,,292.2821044921875,292.40740966796875,292.52587890625,0.9548654174804688,,0.0,1.007393479347229,1.2510952949523926,-0.2345573157072067,-0.2901015281677246,283.10699462890625,1.0343397855758667
2026-06-03 03:00:00+00:00,17.206243115308343,,,,4.089154243469238,0.0,0.7941830444335936,1024.804763483984,0.7041003417968752,,32.69142532348633,1021.251328125,,91.54223,91.54223,,,,,,292.1874084472656,292.1812438964844,292.52587890625,0.7941830444335936,,0.0,0.981795608997345,1.2626826763153076,0.040468581020832,0.0516800656914711,267.6396789550781,0.9826292991638184
2026-06-03 04:00:00+00:00,16.992859725703955,,,,4.089154243469238,0.0,0.8298388671875001,1024.435409431469,0.6045104980468752,,32.393341064453125,1020.887890625,,92.45464,92.45464,,,,,,291.8479919433594,291.9109802246094,292.52587890625,0.8298388671875001,,0.0,0.2824887037277221,0.3559079170227051,-1.0970335006713867,-1.3799846172332764,345.5599060058594,1.1328204870224
2026-06-03 05:00:00+00:00,16.650283935097395,,,,4.089154243469238,0.0,0.7370443725585938,1024.127095396081,0.5755752563476562,,31.94096565246582,1020.58484375,,92.14435,92.14435,,,,,,291.5635070800781,291.65972900390625,292.52587890625,0.7370443725585938,,0.0,0.5155723094940186,0.6397062540054321,-0.7559892535209656,-0.9358550310134888,325.7066650390625,0.9150598645210266
2026-06-03 06:00:00+00:00,16.541006729125034,,,,4.089154243469238,0.0,0.7758212280273438,1023.707009819559,0.5660336303710936,,31.64683151245117,1020.169296875,,92.82753,92.82753,,,,,,291.3343505859375,291.4361267089844,292.52587890625,0.7758212280273438,,0.0,0.4311616420745849,0.5275265574455261,-0.5172387957572937,-0.6335081458091736,320.1859741210937,0.6733767986297607
2026-06-03 07:00:00+00:00,16.47909392355318,,,,4.089154243469238,0.0,0.7656808471679688,1023.99566380464,0.5111917114257811,,31.44455337524414,1020.456796875,,92.48383,92.48383,,,,,,291.279052734375,291.2732238769531,292.52587890625,0.7656808471679688,,0.0,0.6393128037452698,0.8171249628067017,-0.2528162598609924,-0.3226795494556427,291.5763244628906,0.687485933303833
2026-06-03 08:00:00+00:00,16.387328601390028,,,,4.089154243469238,0.0,0.7396502685546875,1023.9036722940554,0.4445843505859375,,30.80784797668457,1020.367734375,,93.67146,93.67146,,,,,,291.0175170898437,291.073486328125,292.52587890625,0.7396502685546875,,0.0,0.1900734901428222,0.2355246990919113,-0.7706953287124634,-0.9577311277389526,346.1458435058594,0.7937878966331482
2026-06-03 09:00:00+00:00,16.107543699088925,,,,4.089154243469238,0.0,0.7245446777343751,1023.9615708186604,0.2546798706054689,,29.833614349365234,1020.4284375,,92.79855,92.79855,,,,,,290.86260986328125,290.8870544433594,292.52587890625,0.7245446777343751,,0.0,0.2655272185802459,0.3342386484146118,-0.769956648349762,-0.9672582149505616,340.9727478027344,0.8144556283950806
2026-06-03 10:00:00+00:00,15.840138596160282,,,,4.089154243469238,0.0,0.6956402587890627,1024.5484057385984,0.1533389282226562,,29.28325843811035,1021.013984375,,90.9779,90.9779,,,,,,290.9976806640625,291.3868713378906,292.52587890625,0.6956402587890627,,0.0,0.3572169542312622,0.4236282706260681,-0.2972327172756195,-0.351637065410614,309.7631225585937,0.4647055566310882
2026-06-03 11:00:00+00:00,15.635936066942376,,,,4.089154243469238,0.0,0.6918081665039062,1025.0930103645962,0.1833828735351561,,29.19356155395508,1021.5453125,,83.04085,83.04085,,,,,,292.5482482910156,294.3321838378906,292.52587890625,0.6918081665039062,,0.0,0.7869574427604675,0.9410176873207092,-0.3945384621620178,-0.4711449146270752,296.6267395019531,0.8803195953369141
2026-06-03 12:00:00+00:00,15.73028195674981,,,,4.089154243469238,0.0,0.6749569702148439,1025.953960266664,0.2900143432617188,,29.32852935791016,1022.387421875,,76.34485,76.34485,,,,,,294.271728515625,297.7497253417969,292.52587890625,0.6749569702148439,,0.0,0.6614312529563904,0.7904365062713623,-0.0217081531882286,-0.0257871896028518,271.8797607421875,0.6617873907089233
2026-06-03 13:00:00+00:00,15.567645299075227,,,,4.089154243469238,0.0,0.5867343139648438,1025.3995477099234,0.2751721191406249,,28.864646911621094,1021.822421875,,69.701805,69.701805,,,,,,295.8209533691406,300.87957763671875,292.52587890625,0.5867343139648438,,0.0,0.4020566940307617,0.4802151918411255,0.2064131945371627,0.2489770352840423,242.8243408203125,0.451946884393692
2026-06-03 14:00:00+00:00,15.092106339996482,,,,4.089154243469238,0.0,0.6355740356445314,1025.2491977233303,0.1873703002929687,,28.803974151611328,1021.661796875,,62.774082,62.774082,,,,,,297.1861572265625,302.9969482421875,292.52587890625,0.6355740356445314,,0.0,-0.6508059501647949,-0.7845649719238281,0.4832574427127838,0.5805603265762329,126.59581756591795,0.8106085062026978
2026-06-03 15:00:00+00:00,14.942684486600928,,,,4.089154243469238,0.0,0.8780728149414063,1024.4414719275624,0.0159588623046875,,29.276338577270508,1020.851953125,,59.42343,59.42343,,,,,,298.15533447265625,304.7881164550781,292.52587890625,0.8780728149414063,,0.0,-1.7273881435394287,-2.103995084762573,0.2164028733968734,0.2694002389907837,97.1406707763672,1.740890622138977
2026-06-03 16:00:00+00:00,14.56490315818392,,,,4.089154243469238,0.0,0.5180581665039061,1024.0973474563373,0.0259213256835937,,28.655298233032227,1020.513984375,,58.032887,58.032887,,,,,,298.2433166503906,304.9106750488281,292.52587890625,0.5180581665039061,,0.0,-2.2899370193481445,-2.807823657989502,1.4865976572036743,1.8211472034454343,122.9911117553711,2.7301619052886963
2026-06-03 17:00:00+00:00,15.699446825596649,,,,4.089154243469238,0.0132659912109374,0.8218719482421877,1023.4945062138376,0.0,,29.6120662689209,1019.9090625,,62.482666,62.482666,,,,,,298.2103576660156,304.180419921875,292.52587890625,0.8218719482421877,,0.0,-0.3674741387367248,-0.4157740771770477,3.292405605316162,4.071831703186035,173.6314239501953,3.312849521636963
2026-06-03 18:00:00+00:00,15.656581929280575,,,,4.089154243469238,0.1080547332763672,0.5886160278320314,1023.050285875373,0.5566113281249998,,30.1787166595459,1019.471015625,,63.4321,63.4321,,,,,,297.67852783203125,302.7284851074219,292.52587890625,0.5886160278320314,,0.0,0.6996182203292847,0.8548260927200317,2.279332160949707,2.78635835647583,197.06333923339844,2.3842861652374268
2026-06-03 19:00:00+00:00,15.098935607099564,,,,4.089154243469238,0.1790216445922852,1.0,1023.5676273404708,0.6002209472656248,,30.837949752807617,1019.985546875,,60.35443,60.35443,,,,,,297.5915832519531,300.5428466796875,292.52587890625,1.0,,0.0,-3.0674471855163574,-3.832046031951904,2.246908664703369,2.810567140579224,126.22281646728516,3.802345514297485
2026-06-03 20:00:00+00:00,16.349664724510834,,,,4.089154243469238,0.1936256408691405,0.7117401123046876,1023.9540006448968,0.4320080566406248,,30.582075119018555,1020.3759375,,69.65713,69.65713,,,,,,296.20458984375,297.6762390136719,292.52587890625,0.7117401123046876,,0.0,-2.4392547607421875,-3.0669541358947754,2.5292136669158936,3.182793140411377,136.0372772216797,3.5138134956359863
