datetime,Dew point temperature (HTGL),Geopotential height (0DEG),Geopotential height (CEIL),Geopotential height (HTFL),Geopotential height (SFC),High level cloud cover,Low level cloud cover,Mean sea level pressure (ETA model),Mid level cloud cover,Parcel lifted index (to 500 hPa),Precipitable water,Pressure,Probability of precipitation,Relative humidity (HTGL),Relative humidity (HYBL),Specific humidity (HTGL),Specific humidity (HYBL),Specific humidity (SPDY),Surface lifted index,Surface roughness,Temperature (HTGL),Temperature (SFC),Temperature - sea Temperature,Total cloud cover,Total column-integrated cloud water,Water temperature,u-component of wind (HTGL),u-component of wind (SPDY),v-component of wind (HTGL),v-component of wind (SPDY),wind_angle,wind_speed
2026-06-10 04:00:00+00:00,12.03017732497927,,,,4.089154243469238,0.087037944793701,0.0,1015.8132155626588,0.288055419921875,,27.019115447998047,1012.32203125,,62.79976,62.79976,,,,,,292.3948059082031,292.0482788085937,293.8498840332031,0.288055419921875,,0.0,1.7777730226516724,2.686551570892334,-0.1631423681974411,-0.2486961483955383,275.24322509765625,1.7852429151535034
2026-06-10 05:00:00+00:00,11.287679014173657,,,,4.089154243469238,0.1989198684692383,0.0,1015.3049314548548,0.2853305053710939,,26.042659759521484,1011.811953125,,57.693264,57.693264,,,,,,292.2803955078125,291.7715759277344,293.8498840332031,0.2853305053710939,,0.0,1.5820964574813845,2.796201705932617,-0.1839389204978943,-0.324691504240036,276.631591796875,1.5927531719207764
2026-06-10 06:00:00+00:00,10.748094159623852,,,,4.089154243469238,0.2810609817504883,0.0,1015.133444340648,0.2187673950195314,,25.504106521606445,1011.644375,,57.251778,57.251778,,,,,,292.18634033203125,291.75323486328125,293.8498840332031,0.2810609817504883,,0.0,1.4765594005584717,2.481074094772339,-0.6604171991348267,-1.111811876296997,294.097412109375,1.617522358894348
2026-06-10 07:00:00+00:00,10.759340842615089,,,,4.089154243469238,0.3120170593261719,0.0,1015.3570514768052,0.0626251220703126,,25.617582321166992,1011.86703125,,57.156773,57.156773,,,,,,291.9737548828125,291.5747985839844,293.8498840332031,0.3120170593261719,,0.0,1.143352746963501,1.827661156654358,-0.659675657749176,-1.0549229383468628,299.9834899902344,1.3200104236602783
2026-06-10 08:00:00+00:00,11.004181962712185,,,,4.089154243469238,0.3328794479370116,0.0,1015.219292934259,0.0,,25.54524803161621,1011.7359375,,61.395397,61.395397,,,,,,291.6107482910156,291.4083557128906,293.8498840332031,0.3328794479370116,,0.0,0.4859723150730133,0.8574453592300415,-0.9443111419677734,-1.6658873558044434,332.7682189941406,1.0620229244232178
2026-06-10 09:00:00+00:00,10.784356306734312,,,,4.089154243469238,0.1877191543579102,0.0,1015.720592544458,0.0,,25.60918426513672,1012.236484375,,61.58178,61.58178,,,,,,291.27783203125,290.9432983398437,293.8498840332031,0.1877191543579102,,0.0,0.9652847647666932,1.561387062072754,-1.1851329803466797,-1.9147701263427732,320.8373718261719,1.52850079536438
2026-06-10 10:00:00+00:00,10.53342312412535,,,,4.089154243469238,0.0161986351013183,0.0,1016.4252236243452,0.0,,25.72743225097656,1012.938984375,,60.969498,60.969498,,,,,,291.39093017578125,291.27880859375,293.8498840332031,0.0161986351013183,,0.0,0.6511743664741516,1.1457176208496094,-0.451441615819931,-0.7953026294708252,304.7325134277344,0.7923557162284851
2026-06-10 11:00:00+00:00,11.632544838075756,,,,4.089154243469238,0.0,0.0,1016.9328827346332,0.0,,25.894914627075195,1013.43390625,,62.355106,62.355106,,,,,,292.768310546875,294.2333984375,293.8498840332031,0.0,,0.0,0.0136359361931681,0.0172491334378719,-0.5041208267211914,-0.5934558510780334,358.4505920410156,0.5043051838874817
2026-06-10 12:00:00+00:00,11.711506470656207,,,,4.089154243469238,0.0,0.0,1017.5547520963656,0.0,,26.15694046020508,1014.0328125,,55.520077,55.520077,,,,,,294.9532775878906,297.9515686035156,293.8498840332031,0.0,,0.0,0.1612376868724823,0.1901251673698425,-0.1972597539424896,-0.2326551228761673,320.73785400390625,0.2547724545001983
2026-06-10 13:00:00+00:00,12.05629452476818,,,,4.089154243469238,0.1071811676025391,0.0,1016.7813299676626,0.0,,26.253536224365234,1013.244609375,,51.216774,51.216774,,,,,,296.9166259765625,301.40557861328125,293.8498840332031,0.1071811676025391,,0.0,-0.0110764289274811,-0.0138530451804399,0.2059329450130462,0.2452603280544281,176.9212188720703,0.2062306106090545
2026-06-10 14:00:00+00:00,12.136927323655618,,,,4.089154243469238,0.156275177001953,0.0,1016.7577847470473,0.0,,26.543262481689453,1013.209453125,,47.532818,47.532818,,,,,,298.45538330078125,304.1203918457031,293.8498840332031,0.156275177001953,,0.0,-0.4755097925662994,-0.5696532130241394,0.1454879343509674,0.1733413934707641,107.01212310791016,0.4972688555717468
2026-06-10 15:00:00+00:00,12.144352596499791,,,,4.089154243469238,0.1528573989868165,0.0,1015.7752567374888,0.0,,26.589635848999023,1012.225625,,45.451866,45.451866,,,,,,299.4051818847656,305.7271423339844,293.8498840332031,0.1528573989868165,,0.0,-1.4706484079360962,-1.781476616859436,-0.2660544216632843,-0.3199036121368408,79.74555206298828,1.4945205450057983
2026-06-10 16:00:00+00:00,10.677099223451718,,,,4.089154243469238,0.1055711746215819,0.0,1015.1984304852322,0.0,,26.010595321655277,1011.656875,,40.960987,40.960987,,,,,,299.6132202148437,305.9998474121094,293.8498840332031,0.1055711746215819,,0.0,-2.0371079444885254,-2.4850077629089355,1.302566409111023,1.5868947505950928,122.59564208984376,2.4179511070251465
2026-06-10 17:00:00+00:00,13.254019086934797,,,,4.089154243469238,0.0,0.0,1014.548687023689,0.0,,26.95966911315918,1011.0053125,,49.495747,49.495747,,,,,,299.3279724121094,305.1928100585937,293.8498840332031,0.0,,0.0,-2.702561140060425,-3.3165292739868164,1.2303917407989502,1.5098611116409302,114.4782943725586,2.969461441040039
