datetime,wind_speed,wind_direction,temperature,dew_point,pressure,visibility,weather_information,categ_nuvem,altura_nuvem
2026-02-19T00:00:00Z,2.5722234999999998,320,24,22,1009,10000,Sem Info,Scattered,762
2026-02-19T01:00:00Z,1.5433341,300,25,21,1010,10000,Sem Info,Few,762
2026-02-19T02:00:00Z,2.5722234999999998,320,25,22,1010,10000,Sem Info,Few,914.4
2026-02-19T03:00:00Z,2.0577788,320,25,21,1010,10000,Sem Info,No,0
2026-02-19T04:00:00Z,1.0288894,300,24,21,1009,10000,Sem Info,No,0
2026-02-19T05:00:00Z,1.5433341,340,24,22,1009,10000,Sem Info,No,0
2026-02-19T06:00:00Z,1.0288894,270,23,21,1008,10000,Sem Info,No,0
2026-02-19T07:00:00Z,0.5144447,310,24,21,1008,10000,Sem Info,No,0
2026-02-19T08:00:00Z,2.0577788,10,24,21,1008,10000,Sem Info,No,0
2026-02-19T09:00:00Z,1.0288894,340,24,21,1008,10000,Sem Info,No,0
2026-02-19T10:00:00Z,1.0288894,320,25,22,1009,10000,Sem Info,No,0
2026-02-19T11:00:00Z,1.5433341,20,26,22,1010,10000,Sem Info,No,0
2026-02-19T12:00:00Z,2.0577788,40,28,21,1010,10000,Sem Info,No,0
2026-02-19T13:00:00Z,2.5722234999999998,40,30,23,1010,10000,Sem Info,No,0
2026-02-19T14:00:00Z,2.5722234999999998,60,31,22,1010,10000,Sem Info,Few,1066.8
2026-02-19T15:00:00Z,3.0866682,70,32,21,1009,10000,Sem Info,Few,1066.8
2026-02-19T16:00:00Z,3.0866682,60,32,22,1008,10000,Sem Info,No,0
2026-02-19T17:00:00Z,4.1155576,150,32,22,1008,10000,Sem Info,Few,1066.8
2026-02-19T18:00:00Z,4.6300023,190,29,23,1008,10000,Sem Info,Few,1066.8
2026-02-19T19:00:00Z,4.6300023,150,31,24,1008,10000,Sem Info,Few,1066.8
2026-02-19T20:00:00Z,4.6300023,170,31,23,1008,10000,Sem Info,Few,1219.2
2026-02-19T20:05:00Z,4.1155576,170,30,22,1008,10000,Thunderstorm,Few,762
2026-02-19T21:00:00Z,2.5722234999999998,300,29,22,1008,8000,Recent: Thunderstorm,Few,762
2026-02-19T21:33:00Z,2.0577788,130,29,23,1008,8000,Thunderstorm,Few,762
2026-02-19T22:00:00Z,1.5433341,30,28,23,1009,8000,Thunderstorm,Few,762
2026-02-19T22:25:00Z,11.3177834,90,26,23,1010,3500,Light intensity: Thunderstorm Rain,Few,762
2026-02-19T23:00:00Z,11.3177834,110,24,22,1011,3000,Thunderstorm Rain,Scattered,609.6
2026-02-20T00:00:00Z,3.6011129,130,22,21,1011,4000,Light intensity: Thunderstorm Rain,Few,609.6
2026-02-20T01:00:00Z,1.5433341,160,24,21,1011,8000,Recent: Thunderstorm,Few,518.16
2026-02-20T02:00:00Z,2.0577788,270,23,21,1012,8000,Sem Info,Few,518.16
2026-02-20T03:00:00Z,1.5433341,250,24,22,1011,8000,Sem Info,Few,335.28
2026-02-20T04:00:00Z,2.0577788,260,24,22,1011,8000,Sem Info,Few,396.24
2026-02-20T05:00:00Z,2.5722234999999998,280,24,22,1011,8000,Sem Info,Few,396.24
2026-02-20T06:00:00Z,2.5722234999999998,290,24,22,1010,8000,Sem Info,Few,396.24
2026-02-20T07:00:00Z,2.5722234999999998,310,23,22,1010,6000,Sem Info,Few,396.24
2026-02-20T08:00:00Z,1.5433341,60,24,22,1010,7000,Sem Info,Scattered,1219.2
2026-02-20T09:00:00Z,3.6011129,310,25,23,1010,7000,Sem Info,Few,243.84
2026-02-20T10:00:00Z,1.5433341,350,25,23,1010,8000,Sem Info,Few,609.6
2026-02-20T11:00:00Z,2.0577788,40,27,23,1010,8000,Sem Info,Few,274.32
2026-02-20T12:00:00Z,2.0577788,60,28,23,1010,8000,Sem Info,Few,396.24
2026-02-20T13:00:00Z,2.0577788,90,29,23,1010,10000,Sem Info,Few,457.2
2026-02-20T14:00:00Z,3.0866682,150,29,22,1010,10000,Sem Info,Few,579.12
2026-02-20T15:00:00Z,4.1155576,140,30,23,1009,10000,Sem Info,Few,792.48
2026-02-20T16:00:00Z,4.6300023,120,31,24,1008,10000,Sem Info,Few,822.9599999999999
2026-02-20T17:00:00Z,6.1733364,140,31,23,1007,10000,Sem Info,Few,822.9599999999999
2026-02-20T18:00:00Z,7.2022258,130,30,23,1007,10000,Sem Info,Few,822.9599999999999
2026-02-20T19:00:00Z,7.2022258,130,29,23,1007,10000,Sem Info,Few,914.4
2026-02-20T20:00:00Z,7.716670499999999,130,28,23,1008,10000,Sem Info,Few,1005.8399999999999
2026-02-20T21:00:00Z,5.6588917,130,28,23,1008,10000,Sem Info,Few,396.24
2026-02-20T22:00:00Z,2.5722234999999998,310,26,24,1009,10000,Light intensity: Rain,Broken,518.16
2026-02-20T23:00:00Z,1.5433341,120,26,23,1009,7000,Light intensity: Rain,Broken,670.56
2026-02-21T00:00:00Z,1.0288894,120,27,24,1010,8000,Light intensity: Rain,Scattered,457.2
2026-02-21T01:00:00Z,1.5433341,360,26,23,1011,5000,Light intensity: Thunderstorm Rain,Few,762
2026-02-21T01:21:00Z,1.5433341,360,26,23,1011,6000,Light intensity: Rain,Few,762
2026-02-21T02:00:00Z,1.5433341,350,26,23,1011,7000,Light intensity: Rain,Few,762
2026-02-21T03:00:00Z,2.0577788,290,26,23,1010,8000,Sem Info,Scattered,914.4
2026-02-21T04:00:00Z,1.5433341,360,26,24,1010,8000,Sem Info,Few,396.24
2026-02-21T05:00:00Z,1.5433341,300,26,24,1010,7000,Sem Info,Few,396.24
2026-02-21T06:00:00Z,1.5433341,320,26,23,1009,10000,Sem Info,Few,396.24
2026-02-21T07:00:00Z,2.5722234999999998,320,25,23,1009,8000,Sem Info,Few,396.24
2026-02-21T08:00:00Z,2.5722234999999998,340,25,23,1009,10000,Sem Info,Scattered,518.16
2026-02-21T09:00:00Z,1.5433341,330,25,23,1009,10000,Sem Info,Few,1066.8
2026-02-21T10:00:00Z,2.0577788,300,26,22,1010,10000,Sem Info,Few,1066.8
2026-02-21T11:00:00Z,1.0288894,300,27,23,1011,10000,Sem Info,Few,762
2026-02-21T12:00:00Z,1.5433341,70,28,23,1011,10000,Sem Info,Scattered,914.4
2026-02-21T13:00:00Z,2.5722234999999998,110,29,23,1011,10000,Sem Info,Scattered,914.4
2026-02-21T14:00:00Z,2.0577788,130,30,23,1011,10000,Sem Info,Scattered,914.4
2026-02-21T15:00:00Z,3.6011129,120,31,23,1011,10000,Sem Info,Scattered,762
2026-02-21T16:00:00Z,5.1444469999999995,120,30,24,1010,10000,Sem Info,Scattered,762
2026-02-21T17:00:00Z,5.1444469999999995,120,30,23,1009,10000,Sem Info,Few,1066.8
2026-02-21T18:00:00Z,5.1444469999999995,150,29,23,1009,10000,Sem Info,Few,1066.8
2026-02-21T19:00:00Z,5.6588917,130,29,22,1009,10000,Sem Info,Few,1066.8
2026-02-21T20:00:00Z,6.1733364,120,28,23,1010,8000,Thunderstorm,Few,609.6
2026-02-21T20:07:00Z,8.2311152,100,27,22,1010,8000,Light intensity: Thunderstorm Rain,Few,457.2
2026-02-21T20:26:00Z,7.716670499999999,90,25,23,1010,10000,Thunderstorm Rain,Few,762
2026-02-21T20:37:00Z,6.6877811,70,24,22,1011,1000,Heavy intensity: Thunderstorm Rain,Few,762
2026-02-21T21:00:00Z,5.1444469999999995,50,23,22,1011,1500,Thunderstorm Rain,Few,609.6
2026-02-21T21:32:00Z,2.5722234999999998,170,23,22,1011,4500,Light intensity: Thunderstorm Rain,Few,609.6
2026-02-21T22:00:00Z,2.5722234999999998,160,24,22,1011,7000,Light intensity: Thunderstorm Rain,Few,914.4
2026-02-21T23:00:00Z,1.0288894,160,23,21,1012,9000,Light intensity: Thunderstorm Rain,Few,914.4
2026-02-22T00:00:00Z,3.6011129,70,24,21,1013,9000,Light intensity: Rain,Few,914.4
2026-02-22T01:00:00Z,2.0577788,90,24,22,1013,10000,Sem Info,Few,304.8
2026-02-22T02:00:00Z,1.5433341,300,24,22,1012,10000,Sem Info,Few,304.8
2026-02-22T03:00:00Z,2.0577788,280,24,22,1012,10000,Sem Info,Few,304.8
2026-02-22T04:00:00Z,2.5722234999999998,300,24,22,1012,10000,Sem Info,Few,304.8
2026-02-22T05:00:00Z,1.5433341,280,23,22,1012,10000,Sem Info,Few,304.8
2026-02-22T06:00:00Z,1.0288894,280,24,22,1011,10000,Sem Info,Few,304.8
2026-02-22T07:00:00Z,2.5722234999999998,330,24,22,1011,10000,Sem Info,Few,304.8
2026-02-22T08:00:00Z,1.5433341,330,24,22,1011,10000,Sem Info,Few,304.8
2026-02-22T09:00:00Z,1.5433341,340,24,22,1011,7000,Sem Info,Few,304.8
2026-02-22T10:00:00Z,1.0288894,340,24,22,1012,7000,Sem Info,Few,304.8
2026-02-22T11:00:00Z,2.5722234999999998,310,26,22,1012,7000,Sem Info,Few,243.84
2026-02-22T12:00:00Z,1.5433341,10,27,22,1013,7000,Sem Info,Few,243.84
2026-02-22T13:00:00Z,2.5722234999999998,30,29,22,1013,7000,Sem Info,Scattered,640.0799999999999
2026-02-22T14:00:00Z,3.0866682,70,30,23,1012,8000,Sem Info,Scattered,701.04
2026-02-22T15:00:00Z,3.0866682,70,29,22,1012,8000,Sem Info,Scattered,701.04
2026-02-22T16:00:00Z,5.1444469999999995,50,30,22,1011,10000,Sem Info,Scattered,792.48
2026-02-22T17:00:00Z,4.6300023,140,29,23,1010,10000,Sem Info,Few,1066.8
2026-02-22T18:00:00Z,4.1155576,150,29,22,1010,10000,Sem Info,Few,1066.8
2026-02-22T19:00:00Z,5.1444469999999995,150,29,22,1009,10000,Sem Info,Few,1066.8
2026-02-22T20:00:00Z,4.6300023,150,28,22,1009,10000,Sem Info,Few,1066.8
2026-02-22T21:00:00Z,3.6011129,140,28,23,1010,10000,Sem Info,Few,1066.8
2026-02-22T22:00:00Z,3.0866682,60,27,23,1010,10000,Sem Info,Few,457.2
2026-02-22T23:00:00Z,2.0577788,350,26,22,1011,10000,Sem Info,Few,609.6
2026-02-23T00:00:00Z,1.0288894,350,26,22,1011,10000,Sem Info,Few,609.6
2026-02-23T01:00:00Z,0.5144447,350,25,23,1011,10000,Sem Info,Few,609.6
2026-02-23T02:00:00Z,0.5144447,350,25,24,1012,10000,Sem Info,Few,457.2
2026-02-23T03:00:00Z,2.0577788,360,26,24,1011,10000,Sem Info,Few,457.2
2026-02-23T04:00:00Z,1.0288894,360,25,23,1011,10000,Sem Info,Few,457.2
2026-02-23T05:00:00Z,0.5144447,310,25,23,1010,10000,Sem Info,Few,457.2
2026-02-23T06:00:00Z,1.5433341,330,25,24,1010,10000,Sem Info,Few,457.2
2026-02-23T07:00:00Z,2.0577788,30,25,24,1010,10000,Sem Info,Few,457.2
2026-02-23T08:00:00Z,2.0577788,330,25,23,1010,10000,Sem Info,Broken,243.84
2026-02-23T09:00:00Z,2.5722234999999998,330,25,23,1010,10000,Sem Info,Broken,304.8
2026-02-23T10:00:00Z,2.0577788,300,26,23,1011,9000,Sem Info,Scattered,304.8
2026-02-23T11:00:00Z,1.5433341,350,26,23,1010,10000,Sem Info,Few,548.64
2026-02-23T12:00:00Z,3.0866682,30,28,23,1010,10000,Sem Info,Few,487.68
2026-02-23T13:00:00Z,2.5722234999999998,60,29,23,1010,10000,Sem Info,Few,701.04
2026-02-23T14:00:00Z,2.5722234999999998,40,31,23,1010,10000,Sem Info,Few,701.04
2026-02-23T15:00:00Z,2.5722234999999998,40,30,23,1010,10000,Sem Info,Few,701.04
2026-02-23T15:34:00Z,4.6300023,160,30,24,1009,7000,Thunderstorm,Few,731.52
2026-02-23T16:00:00Z,5.1444469999999995,160,28,22,1009,8000,Thunderstorm,Few,762
2026-02-23T16:26:00Z,4.6300023,240,25,23,1009,4000,Light intensity: Thunderstorm Rain,Few,548.64
2026-02-23T17:00:00Z,6.6877811,260,24,23,1009,3000,Light intensity: Thunderstorm Rain,Few,640.0799999999999
2026-02-23T17:31:00Z,2.5722234999999998,230,25,23,1008,8000,Light intensity: Rain,Few,640.0799999999999
2026-02-23T18:00:00Z,2.0577788,230,25,24,1008,8000,Light intensity: Rain,Few,640.0799999999999
2026-02-23T19:00:00Z,1.0288894,230,26,24,1008,8000,Light intensity: Rain,Few,518.16
2026-02-23T20:00:00Z,1.5433341,230,25,24,1008,8000,Light intensity: Rain,Scattered,487.68
2026-02-23T21:00:00Z,2.0577788,340,25,24,1008,10000,Light intensity: Rain,Scattered,975.36
2026-02-23T22:00:00Z,1.0288894,340,25,23,1009,5000,Mist (French: Brume),Few,304.8
2026-02-23T23:00:00Z,2.0577788,90,25,24,1010,6000,Light intensity: Rain,Scattered,274.32
2026-02-24T00:00:00Z,1.5433341,120,26,23,1010,10000,Sem Info,Few,274.32
2026-02-24T01:00:00Z,1.5433341,120,25,23,1010,10000,Sem Info,Scattered,304.8
2026-02-24T02:00:00Z,2.5722234999999998,100,25,23,1009,10000,Sem Info,Scattered,304.8
2026-02-24T03:00:00Z,1.5433341,110,25,23,1009,10000,Light intensity: Rain,Scattered,304.8
2026-02-24T04:00:00Z,1.5433341,130,25,23,1008,10000,Sem Info,Scattered,335.28
2026-02-24T05:00:00Z,0.5144447,210,24,23,1008,10000,Sem Info,Scattered,274.32
2026-02-24T06:00:00Z,0.5144447,240,24,23,1008,10000,Sem Info,Scattered,274.32
2026-02-24T07:00:00Z,1.0288894,250,24,23,1007,10000,Sem Info,Scattered,274.32
2026-02-24T08:00:00Z,1.0288894,220,24,22,1007,10000,Sem Info,Few,274.32
2026-02-24T09:00:00Z,2.0577788,20,25,24,1008,5000,Mist (French: Brume),Few,121.92
2026-02-24T09:26:00Z,1.5433341,350,25,23,1008,4000,Mist (French: Brume),Few,121.92
2026-02-24T10:00:00Z,0.5144447,300,25,23,1008,4000,Mist (French: Brume),Few,121.92
2026-02-24T11:00:00Z,1.0288894,300,26,23,1008,7000,Sem Info,Few,121.92
2026-02-24T12:00:00Z,1.0288894,300,27,24,1008,6000,Sem Info,Few,213.35999999999999
2026-02-24T13:00:00Z,2.0577788,50,27,24,1009,7000,Sem Info,Few,304.8
2026-02-24T14:00:00Z,3.0866682,40,28,24,1008,6000,Sem Info,Few,304.8
2026-02-24T15:00:00Z,2.5722234999999998,70,29,23,1007,7000,Sem Info,Few,304.8
2026-02-24T16:00:00Z,3.0866682,60,30,22,1007,9000,Sem Info,Few,914.4
2026-02-24T17:00:00Z,2.5722234999999998,150,30,23,1006,9000,Sem Info,Few,914.4
2026-02-24T17:14:00Z,3.6011129,180,30,23,1006,10000,Sem Info,Few,914.4
2026-02-24T18:00:00Z,4.6300023,160,30,23,1005,10000,Sem Info,Few,914.4
2026-02-24T19:00:00Z,5.1444469999999995,160,29,23,1005,10000,Sem Info,Few,914.4
2026-02-24T20:00:00Z,6.6877811,90,29,22,1005,10000,Sem Info,Few,914.4
2026-02-24T21:00:00Z,4.6300023,80,27,22,1005,10000,Sem Info,Few,914.4
2026-02-24T22:00:00Z,4.1155576,100,27,23,1005,10000,Sem Info,Few,914.4
2026-02-24T23:00:00Z,4.6300023,90,27,23,1006,10000,Sem Info,Few,914.4
2026-02-25T00:00:00Z,5.6588917,100,26,22,1006,10000,Sem Info,Scattered,701.04
2026-02-25T01:00:00Z,4.6300023,70,26,23,1006,10000,Sem Info,Few,396.24
2026-02-25T02:00:00Z,3.6011129,80,26,23,1006,8000,Sem Info,Few,396.24
2026-02-25T03:00:00Z,2.0577788,80,26,23,1005,8000,Sem Info,Scattered,335.28
2026-02-25T04:00:00Z,2.5722234999999998,130,25,23,1005,8000,Sem Info,Scattered,335.28
2026-02-25T05:00:00Z,2.5722234999999998,150,25,23,1005,8000,Sem Info,Scattered,335.28
2026-02-25T06:00:00Z,2.0577788,180,25,23,1005,7000,Sem Info,Scattered,335.28
2026-02-25T07:00:00Z,2.0577788,220,24,22,1004,7000,Sem Info,Scattered,335.28
2026-02-25T08:00:00Z,1.5433341,90,25,23,1004,8000,Sem Info,Few,457.2
2026-02-25T09:00:00Z,1.5433341,10,25,23,1005,8000,Sem Info,Few,243.84
2026-02-25T10:00:00Z,2.0577788,60,26,23,1005,8000,Sem Info,Broken,213.35999999999999
2026-02-25T11:00:00Z,3.6011129,60,27,24,1006,8000,Sem Info,Scattered,182.88
2026-02-25T12:00:00Z,2.0577788,60,28,24,1005,8000,Sem Info,Scattered,274.32
2026-02-25T13:00:00Z,3.0866682,60,29,25,1006,10000,Sem Info,Scattered,518.16
2026-02-25T14:00:00Z,3.6011129,50,30,24,1005,10000,Sem Info,Scattered,609.6
2026-02-25T15:00:00Z,2.5722234999999998,60,32,23,1004,10000,Sem Info,Scattered,609.6
2026-02-25T16:00:00Z,3.0866682,60,32,23,1003,10000,Sem Info,Scattered,609.6
2026-02-25T17:00:00Z,5.1444469999999995,160,32,23,1003,10000,Sem Info,Scattered,701.04
2026-02-25T18:00:00Z,6.1733364,160,32,23,1003,10000,Sem Info,Scattered,914.4
2026-02-25T19:00:00Z,6.1733364,150,31,23,1002,10000,Sem Info,Few,1005.8399999999999
2026-02-25T20:00:00Z,5.6588917,150,30,23,1001,10000,Sem Info,Few,1005.8399999999999
2026-02-25T21:00:00Z,5.1444469999999995,160,28,23,1002,10000,Sem Info,Few,1005.8399999999999
2026-02-25T22:00:00Z,3.6011129,170,28,23,1003,10000,Sem Info,Few,1005.8399999999999
2026-02-25T23:00:00Z,2.5722234999999998,150,28,23,1003,10000,Sem Info,Few,1066.8
2026-02-26T00:00:00Z,1.0288894,150,27,23,1003,10000,Sem Info,Broken,1219.2
2026-02-26T01:00:00Z,1.0288894,150,28,23,1003,10000,Sem Info,Broken,1219.2
2026-02-26T02:00:00Z,1.0288894,150,27,24,1002,10000,Sem Info,Scattered,1219.2
2026-02-26T03:00:00Z,2.5722234999999998,280,28,23,1002,10000,Sem Info,Scattered,1219.2
2026-02-26T04:00:00Z,2.5722234999999998,270,28,23,1002,10000,Sem Info,Scattered,1219.2
2026-02-26T05:00:00Z,2.5722234999999998,290,28,23,1002,10000,Sem Info,Scattered,1219.2
2026-02-26T06:00:00Z,3.0866682,280,27,23,1001,10000,Sem Info,Scattered,1219.2
2026-02-26T07:00:00Z,4.1155576,310,26,23,1001,10000,Sem Info,Scattered,1219.2
2026-02-26T08:00:00Z,2.5722234999999998,350,26,23,1001,10000,Sem Info,Scattered,1219.2
2026-02-26T09:00:00Z,1.5433341,310,26,23,1001,9000,Sem Info,Few,609.6
2026-02-26T10:00:00Z,2.0577788,320,27,23,1002,10000,Sem Info,Few,609.6
2026-02-26T11:00:00Z,3.0866682,260,27,22,1003,10000,Sem Info,Scattered,609.6
2026-02-26T12:00:00Z,2.0577788,250,29,22,1003,10000,Sem Info,Scattered,701.04
2026-02-26T13:00:00Z,3.6011129,280,28,22,1004,10000,Sem Info,Broken,762
2026-02-26T14:00:00Z,3.6011129,280,29,22,1003,10000,Sem Info,Broken,914.4
2026-02-26T15:00:00Z,3.6011129,290,29,22,1003,10000,Sem Info,Scattered,701.04
2026-02-26T16:00:00Z,3.6011129,280,30,22,1003,10000,Sem Info,Scattered,701.04
2026-02-26T17:00:00Z,4.6300023,290,30,22,1002,10000,Sem Info,Scattered,701.04
2026-02-26T18:00:00Z,3.0866682,230,29,22,1003,10000,Sem Info,Broken,914.4
2026-02-26T19:00:00Z,5.1444469999999995,240,27,22,1002,10000,Sem Info,Scattered,487.68
2026-02-26T20:00:00Z,4.1155576,220,28,22,1002,10000,Sem Info,Scattered,487.68
2026-02-26T20:39:00Z,4.6300023,240,26,23,1003,5000,Light intensity: Rain,Scattered,487.68
2026-02-26T21:00:00Z,5.1444469999999995,230,26,23,1003,5000,Light intensity: Rain,Broken,487.68
2026-02-26T22:00:00Z,1.5433341,170,26,23,1004,8000,Sem Info,Broken,487.68
2026-02-26T23:00:00Z,1.0288894,170,25,23,1004,4000,Light intensity: Rain,Scattered,1219.2
2026-02-27T00:00:00Z,1.0288894,170,25,24,1005,4000,Light intensity: Rain,Few,609.6
2026-02-27T01:00:00Z,2.5722234999999998,50,25,23,1006,3000,Light intensity: Rain,Broken,243.84
2026-02-27T02:00:00Z,0.5144447,50,24,23,1006,4000,Light intensity: Rain,Broken,243.84
2026-02-27T03:00:00Z,2.0577788,300,24,23,1006,4000,Light intensity: Rain,Few,182.88
2026-02-27T04:00:00Z,2.5722234999999998,270,24,23,1005,3000,Light intensity: Rain,Broken,182.88
2026-02-27T05:00:00Z,2.0577788,270,24,23,1004,3000,Light intensity: Rain,Few,152.4
2026-02-27T06:00:00Z,3.0866682,260,24,23,1004,2500,Rain,Few,121.92
2026-02-27T07:00:00Z,4.1155576,300,24,23,1004,2500,Rain,Few,121.92
2026-02-27T08:00:00Z,4.1155576,300,24,23,1004,3000,Light intensity: Rain,Scattered,152.4
2026-02-27T09:00:00Z,4.1155576,300,25,23,1005,4000,Light intensity: Rain,Broken,213.35999999999999
2026-02-27T09:09:00Z,3.6011129,240,24,23,1005,1500,Rain,Broken,213.35999999999999
2026-02-27T10:00:00Z,4.1155576,270,24,23,1006,4000,Light intensity: Rain,Broken,213.35999999999999
2026-02-27T11:00:00Z,1.0288894,150,26,22,1007,8000,Sem Info,Broken,304.8
2026-02-27T12:00:00Z,0.5144447,130,27,21,1008,9000,Sem Info,Scattered,365.76
2026-02-27T13:00:00Z,2.0577788,160,26,21,1008,10000,Sem Info,Scattered,365.76
2026-02-27T14:00:00Z,2.0577788,200,26,21,1008,10000,Sem Info,Few,365.76
2026-02-27T14:27:00Z,3.0866682,180,27,22,1009,5000,Light intensity: Rain,Scattered,304.8
2026-02-27T15:00:00Z,2.0577788,170,26,22,1008,6000,Light intensity: Rain,Scattered,304.8
2026-02-27T16:00:00Z,3.0866682,230,28,21,1008,10000,Sem Info,Few,396.24
2026-02-27T17:00:00Z,5.6588917,220,28,20,1008,10000,Sem Info,Broken,914.4
2026-02-27T18:00:00Z,6.6877811,250,28,21,1008,10000,Sem Info,Broken,914.4
2026-02-27T19:00:00Z,5.1444469999999995,210,28,21,1007,10000,Sem Info,Broken,914.4
2026-02-27T20:00:00Z,6.6877811,230,27,20,1008,10000,Sem Info,Broken,914.4
2026-02-27T21:00:00Z,5.1444469999999995,260,26,21,1008,8000,Sem Info,Broken,792.48
2026-02-27T22:00:00Z,5.6588917,210,24,19,1009,9000,Sem Info,Few,609.6
2026-02-27T23:00:00Z,2.0577788,220,25,19,1010,10000,Sem Info,Scattered,609.6
2026-02-28T00:00:00Z,6.1733364,240,23,20,1011,6000,Light intensity: Rain,Broken,609.6
2026-02-28T01:00:00Z,2.0577788,240,24,20,1011,9000,Sem Info,Broken,609.6
2026-02-28T02:00:00Z,2.0577788,280,23,20,1011,9000,Sem Info,Broken,609.6
2026-02-28T03:00:00Z,1.5433341,300,22,20,1011,8000,Sem Info,Broken,609.6
2026-02-28T04:00:00Z,3.0866682,300,22,20,1010,10000,Sem Info,Broken,609.6
2026-02-28T05:00:00Z,2.0577788,270,23,20,1010,10000,Sem Info,Few,609.6
2026-02-28T06:00:00Z,2.0577788,290,22,20,1009,10000,Sem Info,Few,609.6
2026-02-28T07:00:00Z,2.5722234999999998,300,22,20,1009,10000,Sem Info,Few,609.6
2026-02-28T08:00:00Z,3.0866682,320,22,20,1009,9000,Sem Info,Few,609.6
2026-02-28T09:00:00Z,4.1155576,310,22,20,1009,10000,Sem Info,Few,457.2
2026-02-28T10:00:00Z,3.0866682,280,22,21,1010,10000,Sem Info,Few,304.8
2026-02-28T11:00:00Z,3.6011129,310,22,20,1010,10000,Sem Info,Few,243.84
2026-02-28T12:00:00Z,4.1155576,320,24,21,1011,10000,Sem Info,Few,274.32
2026-02-28T13:00:00Z,3.6011129,310,25,20,1011,10000,Sem Info,Few,396.24
2026-02-28T14:00:00Z,6.1733364,240,25,18,1011,10000,Sem Info,Few,457.2
2026-02-28T15:00:00Z,4.1155576,290,25,19,1011,10000,Sem Info,Few,640.0799999999999
2026-02-28T16:00:00Z,3.0866682,300,26,16,1010,10000,Sem Info,Few,640.0799999999999
2026-02-28T17:00:00Z,6.1733364,240,27,15,1010,10000,Sem Info,Few,640.0799999999999
2026-02-28T18:00:00Z,5.1444469999999995,230,27,15,1010,10000,Sem Info,Few,609.6
2026-02-28T19:00:00Z,5.6588917,230,27,17,1010,10000,Sem Info,Few,609.6
2026-02-28T20:00:00Z,4.6300023,230,27,17,1010,10000,Sem Info,Few,609.6
2026-02-28T21:00:00Z,5.1444469999999995,240,26,17,1010,10000,Sem Info,Few,609.6
2026-02-28T22:00:00Z,3.0866682,220,25,18,1011,10000,Sem Info,Few,609.6
2026-02-28T23:00:00Z,0.5144447,190,25,18,1011,10000,Sem Info,Few,914.4
2026-03-01T00:00:00Z,1.5433341,170,25,18,1012,10000,Sem Info,Few,914.4
2026-03-01T01:00:00Z,3.0866682,280,23,19,1012,10000,Sem Info,Few,914.4
2026-03-01T02:00:00Z,1.5433341,270,24,20,1012,10000,Sem Info,Few,1066.8
2026-03-01T03:00:00Z,4.1155576,310,23,20,1012,10000,Sem Info,Few,1066.8
2026-03-01T04:00:00Z,4.1155576,320,22,19,1011,10000,Sem Info,Few,1066.8
2026-03-01T05:00:00Z,2.5722234999999998,300,22,20,1011,10000,Sem Info,Few,609.6
2026-03-01T06:00:00Z,5.1444469999999995,260,22,19,1010,10000,Sem Info,Few,609.6
2026-03-01T07:00:00Z,3.0866682,320,22,20,1010,10000,Sem Info,Few,213.35999999999999
2026-03-01T08:00:00Z,3.0866682,320,22,20,1011,10000,Sem Info,Few,213.35999999999999
2026-03-01T09:00:00Z,2.5722234999999998,300,21,19,1011,10000,Sem Info,Few,213.35999999999999
2026-03-01T10:00:00Z,3.6011129,300,22,19,1011,10000,Sem Info,Few,213.35999999999999
2026-03-01T11:00:00Z,4.1155576,330,24,20,1012,10000,Sem Info,Few,213.35999999999999
2026-03-01T12:00:00Z,3.6011129,320,25,19,1012,10000,Sem Info,Few,91.44
2026-03-01T13:00:00Z,4.6300023,310,26,19,1012,10000,Sem Info,Few,762
2026-03-01T14:00:00Z,3.0866682,270,26,19,1012,10000,Sem Info,Few,914.4
2026-03-01T15:00:00Z,5.1444469999999995,310,27,19,1011,10000,Sem Info,Few,914.4
2026-03-01T16:00:00Z,4.1155576,250,25,19,1011,10000,Sem Info,Few,792.48
2026-03-01T16:45:00Z,6.6877811,230,23,19,1011,4000,Light intensity: Rain,Few,762
2026-03-01T17:00:00Z,7.2022258,240,23,20,1011,6000,Light intensity: Rain,Few,762
2026-03-01T18:00:00Z,6.1733364,250,22,19,1011,6000,Light intensity: Rain,Few,762
2026-03-01T19:00:00Z,6.1733364,250,22,19,1011,6000,Light intensity: Rain,Few,762
2026-03-01T20:00:00Z,2.0577788,80,22,19,1011,6000,Light intensity: Rain,Few,762
2026-03-01T21:00:00Z,2.0577788,80,24,20,1011,8000,Sem Info,Few,1219.2
2026-03-01T22:00:00Z,2.0577788,360,23,19,1012,8000,Sem Info,Few,1219.2
2026-03-01T23:00:00Z,1.0288894,360,23,19,1012,10000,Sem Info,Few,609.6
2026-03-02T00:00:00Z,0,0,23,19,1013,10000,Sem Info,Few,609.6
2026-03-02T01:00:00Z,2.0577788,300,23,19,1013,10000,Sem Info,Few,457.2
2026-03-02T02:00:00Z,1.0288894,300,22,19,1012,10000,Sem Info,Few,457.2
2026-03-02T03:00:00Z,1.0288894,300,22,19,1012,10000,Sem Info,Few,457.2
2026-03-02T04:00:00Z,2.5722234999999998,310,22,19,1012,10000,Sem Info,Few,335.28
2026-03-02T05:00:00Z,1.5433341,310,21,19,1011,10000,Sem Info,Few,457.2
2026-03-02T06:00:00Z,2.0577788,280,21,18,1011,10000,Sem Info,Few,457.2
