datetime,vel_vento,dir_vento,temp_ar,temp_orvalho,pressao,vis,clima,categ_nuvem,altura_nuvem,lmlt,umidade_relativa
2026-01-23T07:00:00Z,1.0288894,360,21,20,1013,9000,Sem Info,Few,304.8,23.844,0.94
2026-01-23T08:00:00Z,1.0288894,60,21,20,1013,9000,Sem Info,Few,182.88,23.81,0.94
2026-01-23T08:38:00Z,1.5433341,50,22,20,1014,3500,Light intensity: Rain,Few,182.88,22.297,0.88
2026-01-23T09:00:00Z,1.5433341,40,22,20,1014,3500,Light intensity: Rain,Few,182.88,23.777,0.88
2026-01-23T09:40:00Z,2.5722235,340,21,20,1015,1800,Light intensity: Rain,Few,182.88,21.168,0.94
2026-01-23T10:00:00Z,2.0577788,360,21,20,1015,2000,Light intensity: Rain,Few,182.88,23.74,0.94
2026-01-23T11:00:00Z,1.5433341,360,21,20,1015,2500,Rain,Few,213.36,23.73,0.94
2026-01-23T12:00:00Z,1.0288894,360,22,20,1015,2500,Rain,Broken,121.92,23.757,0.88
2026-01-23T13:00:00Z,1.5433341,20,22,20,1015,3000,Light intensity: Rain,Broken,152.4,23.999,0.88
2026-01-23T14:00:00Z,1.5433341,50,22,20,1015,7000,Light intensity: Rain,Broken,213.36,24.008,0.88
2026-01-23T15:00:00Z,2.0577788,40,22,20,1015,6000,Light intensity: Rain,Broken,213.36,24.16,0.88
2026-01-23T15:05:00Z,1.0288894,30,22,20,1015,3000,Light intensity: Rain,Scattered,548.64,22.217,0.88
2026-01-23T16:00:00Z,1.0288894,30,22,20,1015,4000,Light intensity: Rain,Broken,182.88,24.192,0.88
2026-01-23T17:00:00Z,2.0577788,320,22,20,1015,2000,Rain,Broken,182.88,24.211,0.88
2026-01-23T18:00:00Z,1.0288894,320,22,20,1014,2500,Rain,Broken,121.92,24.33,0.88
2026-01-23T19:00:00Z,1.0288894,40,22,21,1014,8000,Rain,Broken,182.88,24.332,0.94
2026-01-23T20:00:00Z,2.0577788,150,22,21,1014,6000,Light intensity: Rain,Broken,152.4,24.327,0.94
2026-01-23T21:00:00Z,1.5433341,100,22,21,1014,3000,Light intensity: Rain,Broken,213.36,24.309,0.94
2026-01-23T22:00:00Z,1.0288894,100,22,21,1014,6000,Light intensity: Rain,Broken,213.36,24.202,0.94
2026-01-23T23:00:00Z,0.0,0,22,20,1014,9000,Sem Info,Few,243.84,24.159,0.88
2026-01-24T00:00:00Z,1.0288894,300,22,21,1015,4500,Light intensity: Rain,Broken,243.84,24.12,0.94
2026-01-24T01:00:00Z,1.0288894,170,22,21,1015,6000,Sem Info,Broken,243.84,24.081,0.94
2026-01-24T02:00:00Z,1.5433341,210,22,21,1015,4000,Light intensity: Rain,Broken,243.84,24.042,0.94
2026-01-24T03:00:00Z,0.5144447,240,22,21,1015,3500,Light intensity: Rain,Broken,182.88,24.006,0.94
2026-01-24T04:00:00Z,1.0288894,200,22,21,1014,4000,Light intensity: Rain,Broken,243.84,23.965,0.94
2026-01-24T05:00:00Z,1.0288894,320,22,21,1014,6000,Sem Info,Broken,243.84,23.92,0.94
2026-01-24T06:00:00Z,1.5433341,300,22,21,1013,4000,Light intensity: Rain,Broken,182.88,23.88,0.94
2026-01-24T07:00:00Z,1.5433341,280,22,21,1013,4500,Mist (French: Brume),Broken,182.88,23.839,0.94
2026-01-24T08:00:00Z,2.0577788,310,22,21,1013,4000,Mist (French: Brume),Broken,182.88,23.799,0.94
2026-01-24T08:43:00Z,2.0577788,300,22,21,1014,2000,Mist (French: Brume),Broken,182.88,21.77,0.94
2026-01-24T09:00:00Z,1.5433341,300,22,21,1014,2000,Mist (French: Brume),Broken,182.88,23.761,0.94
2026-01-24T10:00:00Z,2.0577788,280,22,21,1014,2500,Mist (French: Brume),Broken,182.88,23.771,0.94
2026-01-24T11:00:00Z,2.0577788,300,23,21,1015,3500,Mist (French: Brume),Scattered,121.92,23.867,0.89
2026-01-24T12:00:00Z,2.5722235,10,24,21,1016,5000,Mist (French: Brume),Few,274.32,23.991,0.83
2026-01-24T13:00:00Z,2.5722235,350,25,22,1016,5000,Mist (French: Brume),Broken,335.28,24.331,0.83
2026-01-24T14:00:00Z,4.6300023,50,25,22,1015,6000,Sem Info,Scattered,335.28,24.441,0.83
2026-01-24T15:00:00Z,5.144447,140,26,21,1015,6000,Sem Info,Few,335.28,24.494,0.74
2026-01-24T16:00:00Z,4.6300023,120,27,22,1015,5000,Haze,Few,335.28,24.523,0.74
2026-01-24T17:00:00Z,4.6300023,110,26,21,1014,7000,Sem Info,Few,335.28,24.565,0.74
2026-01-24T18:00:00Z,2.5722235,60,25,22,1014,7000,Light intensity: Rain,Few,365.76,24.7,0.83
2026-01-24T19:00:00Z,1.5433341,150,25,22,1014,8000,Sem Info,Few,365.76,24.728,0.83
2026-01-24T20:00:00Z,2.5722235,120,24,22,1013,6000,Light intensity: Rain,Few,365.76,24.756,0.89
2026-01-24T21:00:00Z,3.0866682,140,24,22,1013,6000,Sem Info,Few,274.32,24.739,0.89
2026-01-24T22:00:00Z,2.5722235,140,24,22,1015,8000,Sem Info,Few,274.32,24.714,0.89
2026-01-24T23:00:00Z,3.0866682,150,24,22,1015,10000,Sem Info,Scattered,579.12,24.677,0.89
2026-01-25T00:00:00Z,1.0288894,150,25,22,1016,10000,Sem Info,Few,457.2,24.643,0.83
2026-01-25T00:20:00Z,1.5433341,110,24,22,1016,4000,Light intensity: Rain,Few,335.28,23.705,0.89
2026-01-25T01:00:00Z,1.0288894,110,24,22,1016,8000,Light intensity: Thunderstorm Rain,Few,944.88,24.613,0.89
2026-01-25T02:00:00Z,1.5433341,10,24,22,1016,9000,Light intensity: Rain,Scattered,274.32,24.578,0.89
2026-01-25T02:32:00Z,1.5433341,280,24,23,1016,9000,Sem Info,Broken,274.32,24.035,0.94
2026-01-25T03:00:00Z,1.5433341,270,24,22,1016,8000,Light intensity: Rain,Broken,213.36,24.541,0.89
2026-01-25T04:00:00Z,3.0866682,270,24,22,1016,9000,Light intensity: Rain,Broken,213.36,24.506,0.89
2026-01-25T05:00:00Z,4.6300023,260,22,20,1016,4500,Light intensity: Rain,Broken,213.36,24.471,0.88
2026-01-25T06:00:00Z,5.144447,290,22,20,1016,1200,Heavy intensity: Rain,Few,121.92,24.435,0.88
2026-01-25T06:23:00Z,1.0288894,290,21,20,1015,7000,Light intensity: Rain,Few,121.92,21.327,0.94
2026-01-25T07:00:00Z,3.0866682,70,21,20,1015,10000,Sem Info,Few,152.4,24.399,0.94
2026-01-25T08:00:00Z,1.0288894,70,21,20,1015,10000,Sem Info,Few,152.4,24.363,0.94
2026-01-25T09:00:00Z,2.5722235,160,22,20,1016,10000,Sem Info,Few,152.4,24.328,0.88
2026-01-25T10:00:00Z,1.0288894,160,23,21,1016,10000,Sem Info,Few,274.32,24.34,0.89
2026-01-25T11:00:00Z,1.5433341,160,24,21,1017,10000,Sem Info,Few,274.32,24.394,0.83
2026-01-25T12:00:00Z,3.0866682,340,25,21,1017,10000,Sem Info,Few,609.6,24.636,0.78
2026-01-25T13:00:00Z,2.0577788,360,27,21,1017,10000,Sem Info,Few,609.6,24.891,0.7
2026-01-25T14:00:00Z,2.5722235,20,28,21,1016,10000,Sem Info,Few,609.6,25.184,0.66
2026-01-25T15:00:00Z,3.0866682,350,29,21,1016,10000,Sem Info,Few,609.6,25.289,0.62
2026-01-25T16:00:00Z,5.144447,110,28,22,1016,10000,Sem Info,Few,914.4,25.364,0.7
2026-01-25T17:00:00Z,5.6588917,130,27,22,1015,10000,Sem Info,Few,914.4,25.381,0.74
2026-01-25T18:00:00Z,4.6300023,130,26,22,1015,10000,Sem Info,Scattered,762.0,25.268,0.79
2026-01-25T19:00:00Z,5.144447,130,26,22,1015,10000,Sem Info,Scattered,762.0,25.307,0.79
2026-01-25T20:00:00Z,4.1155576,130,26,22,1015,7000,Light intensity: Rain,Broken,609.6,25.299,0.79
2026-01-25T20:22:00Z,7.2022258,60,24,21,1016,5000,Light intensity: Rain,Few,914.4,24.177,0.83
2026-01-25T21:00:00Z,4.6300023,40,23,22,1016,2000,Thunderstorm Rain,Few,914.4,25.276,0.94
2026-01-25T21:17:00Z,3.0866682,180,23,21,1017,6000,Light intensity: Thunderstorm Rain,Few,914.4,23.582,0.89
2026-01-25T22:00:00Z,2.0577788,110,23,21,1017,8000,Light intensity: Thunderstorm Rain,Few,914.4,25.235,0.89
2026-01-25T23:00:00Z,1.5433341,110,23,21,1017,7000,Light intensity: Rain,Few,914.4,25.19,0.89
2026-01-26T00:00:00Z,1.5433341,200,24,22,1017,8000,Sem Info,Few,914.4,25.143,0.89
2026-01-26T01:00:00Z,1.0288894,130,23,22,1017,8000,Sem Info,Scattered,487.68,25.097,0.94
2026-01-26T02:00:00Z,2.5722235,310,23,22,1017,6000,Sem Info,Few,213.36,25.049,0.94
2026-01-26T03:00:00Z,0.5144447,290,23,21,1016,9000,Sem Info,Few,213.36,24.997,0.89
2026-01-26T04:00:00Z,1.0288894,80,23,22,1016,9000,Sem Info,Few,213.36,24.938,0.94
2026-01-26T05:00:00Z,1.5433341,50,23,22,1015,9000,Sem Info,Few,182.88,24.882,0.94
2026-01-26T06:00:00Z,2.0577788,50,23,22,1015,7000,Sem Info,Scattered,152.4,24.828,0.94
2026-01-26T07:00:00Z,1.0288894,270,23,22,1015,7000,Sem Info,Scattered,152.4,24.767,0.94
2026-01-26T08:00:00Z,0.5144447,130,23,21,1015,8000,Sem Info,Scattered,152.4,24.709,0.89
2026-01-26T09:00:00Z,1.5433341,70,23,21,1016,6000,Sem Info,Few,152.4,24.658,0.89
2026-01-26T10:00:00Z,2.0577788,50,23,22,1016,6000,Sem Info,Few,152.4,24.706,0.94
2026-01-26T11:00:00Z,1.5433341,50,25,22,1017,7000,Sem Info,Few,243.84,24.937,0.83
2026-01-26T12:00:00Z,1.5433341,150,26,22,1017,7000,Sem Info,Broken,365.76,25.204,0.79
2026-01-26T13:00:00Z,3.0866682,40,27,22,1017,9000,Sem Info,Scattered,609.6,25.428,0.74
2026-01-26T14:00:00Z,3.6011129,70,29,23,1017,10000,Sem Info,Scattered,609.6,25.677,0.7
2026-01-26T15:00:00Z,3.0866682,130,30,20,1016,10000,Sem Info,Scattered,609.6,26.055,0.55
2026-01-26T16:00:00Z,3.0866682,130,30,22,1016,10000,Sem Info,Few,457.2,26.317,0.62
2026-01-26T17:00:00Z,4.6300023,110,30,23,1016,10000,Sem Info,Few,457.2,26.254,0.66
2026-01-26T18:00:00Z,2.5722235,140,28,23,1016,9000,Sem Info,Few,457.2,26.178,0.74
2026-01-26T19:00:00Z,3.6011129,110,28,22,1015,10000,Sem Info,Few,457.2,26.18,0.7
2026-01-26T20:00:00Z,2.0577788,110,27,23,1015,10000,Sem Info,Few,457.2,26.172,0.79
2026-01-26T21:00:00Z,2.0577788,120,27,23,1015,10000,Sem Info,Few,457.2,26.155,0.79
2026-01-26T22:00:00Z,1.0288894,100,27,21,1015,10000,Sem Info,Few,457.2,25.966,0.7
2026-01-26T23:00:00Z,2.5722235,70,26,22,1016,10000,Sem Info,Few,457.2,25.929,0.79
2026-01-27T00:00:00Z,2.5722235,70,26,22,1017,8000,Light intensity: Rain,Few,457.2,25.892,0.79
2026-01-27T01:00:00Z,1.5433341,160,25,23,1016,7000,Light intensity: Rain,Few,457.2,25.851,0.89
2026-01-27T02:00:00Z,1.0288894,140,25,23,1016,7000,Sem Info,Few,396.24,25.809,0.89
2026-01-27T03:00:00Z,1.0288894,140,25,22,1016,7000,Sem Info,Few,396.24,25.764,0.83
2026-01-27T04:00:00Z,2.0577788,120,24,22,1016,7000,Sem Info,Few,396.24,25.716,0.89
2026-01-27T05:00:00Z,2.5722235,120,24,22,1015,7000,Sem Info,Few,396.24,25.666,0.89
2026-01-27T06:00:00Z,2.5722235,120,24,22,1015,7000,Sem Info,Few,396.24,25.611,0.89
2026-01-27T07:00:00Z,1.5433341,100,24,22,1015,7000,Sem Info,Few,243.84,25.555,0.89
2026-01-27T08:00:00Z,1.5433341,120,24,22,1015,7000,Sem Info,Few,243.84,25.494,0.89
2026-01-27T09:00:00Z,1.5433341,120,24,22,1016,7000,Sem Info,Scattered,243.84,25.436,0.89
2026-01-27T10:00:00Z,4.1155576,70,25,22,1016,9000,Sem Info,Scattered,243.84,25.416,0.83
2026-01-27T11:00:00Z,4.6300023,60,26,23,1016,9000,Sem Info,Scattered,243.84,25.535,0.84
2026-01-27T12:00:00Z,3.0866682,30,27,23,1017,10000,Sem Info,Scattered,426.72,25.708,0.79
2026-01-27T13:00:00Z,3.0866682,20,28,22,1016,10000,Sem Info,Few,304.8,25.923,0.7
2026-01-27T14:00:00Z,2.5722235,20,29,22,1016,10000,Sem Info,Few,670.56,26.173,0.66
2026-01-27T15:00:00Z,3.0866682,60,31,22,1015,10000,Sem Info,Few,91.44,26.472,0.59
2026-01-27T16:00:00Z,3.0866682,80,32,22,1015,10000,Sem Info,Few,914.4,26.771,0.56
2026-01-27T17:00:00Z,5.6588917,120,31,22,1014,10000,Sem Info,Few,914.4,26.904,0.59
2026-01-27T18:00:00Z,5.6588917,130,31,22,1014,10000,Sem Info,Few,914.4,26.878,0.59
2026-01-27T19:00:00Z,5.6588917,130,29,21,1014,10000,Sem Info,Few,914.4,26.77,0.62
2026-01-27T20:00:00Z,3.0866682,130,29,22,1014,10000,Sem Info,Few,914.4,26.703,0.66
2026-01-27T20:39:00Z,8.7455599,50,25,20,1015,6000,Rain,Scattered,762.0,24.99,0.74
2026-01-27T21:00:00Z,8.2311152,50,24,20,1015,5000,Thunderstorm Rain,Few,914.4,26.688,0.78
2026-01-27T21:10:00Z,4.1155576,60,24,20,1015,6000,Light intensity: Thunderstorm Rain,Few,914.4,23.792,0.78
2026-01-27T22:00:00Z,2.0577788,220,24,20,1014,10000,Recent: Thunderstorm,Few,914.4,26.713,0.78
2026-01-27T23:00:00Z,2.0577788,140,24,21,1015,10000,Sem Info,Scattered,1402.08,26.66,0.83
2026-01-28T00:00:00Z,2.5722235,120,23,21,1015,10000,Sem Info,Scattered,1402.08,26.605,0.89
2026-01-28T01:00:00Z,2.0577788,140,23,21,1015,10000,Sem Info,Scattered,1402.08,26.551,0.89
2026-01-28T02:00:00Z,2.5722235,110,23,21,1015,10000,Sem Info,Few,1402.08,26.493,0.89
2026-01-28T03:00:00Z,0.5144447,90,23,21,1015,10000,Sem Info,Few,1402.08,26.43,0.89
2026-01-28T04:00:00Z,2.0577788,120,23,21,1014,10000,Sem Info,Few,1402.08,26.363,0.89
2026-01-28T05:00:00Z,2.0577788,150,22,21,1014,10000,Sem Info,Few,1402.08,26.295,0.94
2026-01-28T06:00:00Z,1.5433341,180,22,20,1014,10000,Sem Info,Few,1402.08,26.22,0.88
2026-01-28T07:00:00Z,1.5433341,190,22,20,1013,8000,Sem Info,Few,1402.08,26.142,0.88
2026-01-28T08:00:00Z,0.0,0,22,20,1014,8000,Sem Info,Few,1402.08,26.061,0.88
2026-01-28T09:00:00Z,1.5433341,70,22,21,1015,10000,Sem Info,Few,274.32,25.979,0.94
2026-01-28T10:00:00Z,1.5433341,30,23,21,1015,8000,Sem Info,Few,243.84,25.945,0.89
2026-01-28T11:00:00Z,1.0288894,30,25,21,1016,9000,Sem Info,Few,609.6,26.036,0.78
2026-01-28T12:00:00Z,1.5433341,50,27,22,1016,10000,Sem Info,Few,914.4,26.138,0.74
2026-01-28T13:00:00Z,2.0577788,50,29,22,1016,10000,Sem Info,Few,914.4,26.267,0.66
2026-01-28T14:00:00Z,2.5722235,50,30,21,1015,10000,Sem Info,Few,1219.2,26.419,0.59
2026-01-28T15:00:00Z,2.5722235,40,32,19,1015,10000,Sem Info,Few,1219.2,26.668,0.46
2026-01-28T16:00:00Z,2.0577788,40,33,19,1014,10000,Sem Info,Few,1219.2,27.018,0.44
2026-01-28T17:00:00Z,2.0577788,250,34,19,1013,10000,Sem Info,Few,1066.8,27.421,0.41
2026-01-28T18:00:00Z,4.6300023,130,33,20,1012,10000,Sem Info,Few,1066.8,27.595,0.46
2026-01-28T19:00:00Z,5.6588917,140,33,21,1012,10000,Sem Info,Few,1066.8,27.557,0.49
2026-01-28T20:00:00Z,5.144447,150,31,20,1012,9000,Thunderstorm,Few,1066.8,27.55,0.52
2026-01-28T21:00:00Z,5.144447,150,31,21,1012,10000,Recent: Thunderstorm,Few,914.4,27.526,0.55
2026-01-28T22:00:00Z,2.0577788,140,30,22,1013,10000,Sem Info,Few,914.4,27.361,0.62
2026-01-28T22:28:00Z,2.0577788,120,29,22,1013,10000,Thunderstorm,Few,914.4,29.438,0.66
2026-01-28T23:00:00Z,2.5722235,40,29,22,1014,10000,Thunderstorm,Few,914.4,27.298,0.66
2026-01-29T00:00:00Z,2.5722235,320,28,22,1014,10000,Recent: Thunderstorm,Few,914.4,27.235,0.7
2026-01-29T01:00:00Z,1.5433341,300,28,22,1014,10000,Sem Info,Few,914.4,27.173,0.7
2026-01-29T02:00:00Z,1.5433341,310,27,23,1014,10000,Sem Info,Few,914.4,27.111,0.79
2026-01-29T03:00:00Z,1.5433341,350,27,23,1013,10000,Sem Info,Few,762.0,27.042,0.79
2026-01-29T04:00:00Z,2.5722235,50,26,22,1013,10000,Sem Info,Few,762.0,26.965,0.79
2026-01-29T05:00:00Z,3.0866682,40,25,22,1013,10000,Sem Info,No,0.0,26.883,0.83
2026-01-29T06:00:00Z,1.5433341,80,25,22,1012,10000,Sem Info,No,0.0,26.795,0.83
2026-01-29T07:00:00Z,1.5433341,70,24,22,1012,10000,Sem Info,No,0.0,26.703,0.89
2026-01-29T08:00:00Z,1.5433341,130,24,22,1013,10000,Sem Info,No,0.0,26.606,0.89
2026-01-29T09:00:00Z,1.0288894,130,25,22,1013,10000,Sem Info,No,0.0,26.51,0.83
2026-01-29T10:00:00Z,1.0288894,130,26,22,1013,10000,Sem Info,No,0.0,26.47,0.79
2026-01-29T11:00:00Z,1.5433341,90,28,22,1013,10000,Sem Info,No,0.0,26.534,0.7
2026-01-29T12:00:00Z,3.0866682,10,28,22,1013,10000,Sem Info,No,0.0,26.681,0.7
2026-01-29T13:00:00Z,1.5433341,60,31,21,1013,10000,Sem Info,No,0.0,26.857,0.55
2026-01-29T14:00:00Z,2.0577788,10,32,22,1013,10000,Sem Info,Few,1066.8,27.066,0.56
2026-01-29T15:00:00Z,2.0577788,350,34,21,1012,10000,Sem Info,Few,1066.8,27.336,0.47
2026-01-29T16:00:00Z,3.0866682,350,34,20,1011,10000,Sem Info,Few,1066.8,27.752,0.44
2026-01-29T17:00:00Z,5.144447,130,32,22,1011,10000,Sem Info,Few,1066.8,28.432,0.56
2026-01-29T18:00:00Z,5.6588917,120,31,22,1010,10000,Sem Info,Few,1066.8,28.416,0.59
2026-01-29T19:00:00Z,5.6588917,130,30,20,1010,10000,Sem Info,Few,1066.8,28.444,0.55
2026-01-29T20:00:00Z,7.716670499999999,340,25,21,1012,10000,Sem Info,Few,1066.8,28.468,0.78
2026-01-29T21:00:00Z,8.7455599,60,24,21,1012,10000,Sem Info,Few,243.84,28.414,0.83
2026-01-29T22:00:00Z,4.1155576,90,24,21,1012,10000,Sem Info,Few,243.84,28.266,0.83
2026-01-29T23:00:00Z,3.0866682,60,24,21,1011,9000,Light intensity: Rain,Few,609.6,28.177,0.83
2026-01-30T00:00:00Z,2.0577788,120,24,21,1011,10000,Sem Info,Few,914.4,28.09,0.83
2026-01-30T01:00:00Z,1.0288894,120,24,21,1012,10000,Sem Info,Few,914.4,28.003,0.83
2026-01-30T02:00:00Z,2.5722235,330,24,21,1011,10000,Sem Info,Few,914.4,27.906,0.83
2026-01-30T03:00:00Z,3.0866682,330,24,21,1011,10000,Sem Info,Few,914.4,27.806,0.83
2026-01-30T04:00:00Z,1.0288894,80,23,21,1010,10000,Sem Info,Scattered,1219.2,27.703,0.89
2026-01-30T05:00:00Z,1.0288894,350,24,21,1009,10000,Sem Info,Scattered,1219.2,27.601,0.83
2026-01-30T06:00:00Z,2.0577788,70,23,21,1009,10000,Sem Info,Scattered,914.4,27.499,0.89
2026-01-30T07:00:00Z,1.5433341,20,23,21,1009,10000,Sem Info,Few,609.6,27.393,0.89
2026-01-30T08:00:00Z,2.0577788,50,23,21,1009,10000,Sem Info,Few,457.2,27.29,0.89
2026-01-30T09:00:00Z,2.0577788,50,23,21,1009,10000,Sem Info,Few,914.4,27.188,0.89
2026-01-30T10:00:00Z,1.0288894,50,24,22,1010,10000,Sem Info,Few,914.4,27.118,0.89
2026-01-30T11:00:00Z,2.0577788,310,25,22,1010,10000,Sem Info,Few,914.4,27.105,0.83
2026-01-30T12:00:00Z,1.5433341,320,26,21,1010,10000,Sem Info,Few,914.4,27.098,0.74
2026-01-30T13:00:00Z,1.0288894,320,28,20,1010,10000,Sem Info,Few,914.4,27.121,0.62
2026-01-30T14:00:00Z,2.5722235,50,28,22,1010,10000,Sem Info,Few,914.4,27.31,0.7
2026-01-30T15:00:00Z,3.0866682,60,28,21,1010,10000,Sem Info,Few,914.4,27.395,0.66
2026-01-30T16:00:00Z,5.144447,60,29,21,1009,10000,Sem Info,Few,914.4,27.451,0.62
2026-01-30T17:00:00Z,5.144447,60,29,21,1008,10000,Sem Info,No,0.0,27.486,0.62
2026-01-30T18:00:00Z,4.1155576,60,30,20,1007,10000,Sem Info,No,0.0,27.51,0.55
2026-01-30T19:00:00Z,3.6011129,60,30,21,1006,10000,Sem Info,No,0.0,27.497,0.59
2026-01-30T20:00:00Z,3.0866682,60,29,23,1006,10000,Sem Info,No,0.0,27.456,0.7
2026-01-30T21:00:00Z,4.6300023,250,26,23,1007,7000,Light intensity: Rain,Few,762.0,27.395,0.84
2026-01-30T22:00:00Z,2.5722235,170,26,23,1007,7000,Light intensity: Rain,Few,762.0,27.436,0.84
2026-01-30T23:00:00Z,2.5722235,270,26,23,1008,10000,Sem Info,Scattered,914.4,27.376,0.84
2026-01-31T00:00:00Z,2.0577788,330,25,22,1008,10000,Sem Info,Few,914.4,27.311,0.83
2026-01-31T01:00:00Z,2.5722235,320,25,22,1009,10000,Sem Info,Few,1219.2,27.244,0.83
2026-01-31T02:00:00Z,1.5433341,310,25,22,1008,10000,Sem Info,Few,1219.2,27.172,0.83
2026-01-31T03:00:00Z,1.0288894,310,25,22,1007,10000,Sem Info,Few,1219.2,27.096,0.83
2026-01-31T04:00:00Z,1.0288894,310,25,22,1007,10000,Sem Info,Few,579.12,27.013,0.83
2026-01-31T05:00:00Z,0.5144447,50,24,22,1006,10000,Sem Info,Few,609.6,26.923,0.89
2026-01-31T06:00:00Z,2.5722235,330,24,23,1005,10000,Sem Info,Few,609.6,26.828,0.94
2026-01-31T07:00:00Z,1.5433341,300,24,23,1005,7000,Sem Info,Few,609.6,26.726,0.94
2026-01-31T08:00:00Z,1.0288894,230,24,22,1006,9000,Sem Info,Few,762.0,26.62,0.89
2026-01-31T09:00:00Z,0.5144447,240,24,22,1006,10000,Sem Info,Few,914.4,26.518,0.89
2026-01-31T10:00:00Z,1.5433341,260,26,22,1006,10000,Sem Info,Few,914.4,26.502,0.79
2026-01-31T11:00:00Z,4.1155576,260,29,21,1007,10000,Sem Info,Few,914.4,26.474,0.62
2026-01-31T12:00:00Z,4.6300023,240,30,21,1007,10000,Sem Info,Few,914.4,26.499,0.59
2026-01-31T13:00:00Z,3.6011129,300,32,21,1007,10000,Sem Info,Few,914.4,26.472,0.52
2026-01-31T14:00:00Z,5.144447,270,33,19,1007,10000,Sem Info,Few,1066.8,26.483,0.44
2026-01-31T15:00:00Z,4.6300023,320,34,19,1006,10000,Sem Info,Scattered,1219.2,26.573,0.41
2026-01-31T16:00:00Z,7.2022258,120,31,23,1006,10000,Sem Info,Few,1524.0,26.65,0.62
2026-01-31T16:28:00Z,5.6588917,100,29,22,1007,2500,Thunderstorm Rain,Few,1524.0,29.133,0.66
2026-01-31T17:00:00Z,3.6011129,160,29,23,1006,10000,Thunderstorm,Few,1524.0,26.69,0.7
2026-01-31T18:00:00Z,5.6588917,110,30,23,1005,10000,Thunderstorm,Few,1371.6,26.838,0.66
2026-01-31T19:00:00Z,5.6588917,110,28,23,1006,10000,Recent: Thunderstorm,Few,1219.2,26.92,0.74
2026-01-31T20:00:00Z,5.144447,120,27,22,1006,10000,Sem Info,Few,1219.2,26.999,0.74
2026-01-31T21:00:00Z,4.1155576,110,27,22,1007,10000,Sem Info,Few,609.6,26.988,0.74
2026-01-31T22:00:00Z,3.6011129,130,27,22,1007,10000,Sem Info,Few,609.6,26.902,0.74
2026-01-31T23:00:00Z,2.5722235,120,26,22,1008,10000,Sem Info,Few,1463.04,26.849,0.79
2026-02-01T00:00:00Z,2.5722235,110,26,21,1008,10000,Sem Info,Few,1463.04,26.793,0.74
2026-02-01T01:00:00Z,2.0577788,110,26,21,1008,10000,Sem Info,Few,1463.04,26.734,0.74
2026-02-01T02:00:00Z,1.5433341,100,26,22,1008,10000,Sem Info,Few,1463.04,26.679,0.79
2026-02-01T03:00:00Z,1.5433341,110,25,22,1008,10000,Sem Info,Few,914.4,26.622,0.83
2026-02-01T04:00:00Z,1.5433341,110,25,22,1007,10000,Sem Info,Few,243.84,26.558,0.83
2026-02-01T05:00:00Z,1.5433341,110,24,22,1006,10000,Sem Info,Few,243.84,26.489,0.89
2026-02-01T06:00:00Z,1.5433341,110,24,22,1006,10000,Sem Info,Few,243.84,26.414,0.89
2026-02-01T07:00:00Z,1.5433341,60,24,22,1006,10000,Sem Info,No,0.0,26.334,0.89
2026-02-01T08:00:00Z,1.5433341,60,24,23,1006,10000,Sem Info,No,0.0,26.247,0.94
2026-02-01T09:00:00Z,1.5433341,60,24,22,1006,10000,Sem Info,No,0.0,26.159,0.89
2026-02-01T10:00:00Z,1.0288894,10,26,23,1006,10000,Sem Info,No,0.0,26.146,0.84
2026-02-01T11:00:00Z,1.0288894,10,28,22,1007,10000,Sem Info,No,0.0,26.216,0.7
2026-02-01T12:00:00Z,1.5433341,350,30,23,1007,10000,Sem Info,No,0.0,26.306,0.66
2026-02-01T13:00:00Z,2.5722235,10,31,23,1007,10000,Sem Info,Few,762.0,26.378,0.62
2026-02-01T14:00:00Z,5.144447,330,35,21,1006,10000,Sem Info,Few,914.4,26.454,0.44
2026-02-01T15:00:00Z,6.1733364,340,35,22,1005,10000,Sem Info,Few,1219.2,26.627,0.47
2026-02-01T16:00:00Z,5.6588917,330,36,20,1004,10000,Sem Info,Few,1219.2,26.874,0.39
2026-02-01T17:00:00Z,4.6300023,360,37,21,1003,10000,Sem Info,Few,1371.6,27.244,0.4
2026-02-01T18:00:00Z,3.6011129,40,36,21,1003,10000,Sem Info,Few,1371.6,27.762,0.42
2026-02-01T19:00:00Z,4.6300023,140,31,23,1003,10000,Sem Info,Few,1219.2,27.946,0.62
2026-02-01T20:00:00Z,4.1155576,140,31,22,1003,10000,Sem Info,Few,1219.2,27.964,0.59
2026-02-01T21:00:00Z,2.5722235,90,31,23,1004,10000,Sem Info,Few,1219.2,28.008,0.62
2026-02-01T21:33:00Z,4.6300023,130,28,23,1005,10000,Light intensity: Thunderstorm Rain,Few,1219.2,28.076,0.74
2026-02-01T22:00:00Z,6.6877811,360,27,23,1006,10000,Heavy intensity: Thunderstorm Rain,Few,1219.2,28.36,0.79
2026-02-01T23:00:00Z,1.5433341,360,25,21,1007,10000,Recent: Thunderstorm Rain,Few,274.32,28.303,0.78
2026-02-02T00:00:00Z,5.6588917,190,23,21,1009,3000,Thunderstorm Rain,Few,914.4,28.244,0.89
2026-02-02T01:00:00Z,1.5433341,40,23,22,1010,9000,Light intensity: Rain,Few,274.32,28.187,0.94
2026-02-02T02:00:00Z,3.6011129,40,24,22,1009,10000,Sem Info,Few,274.32,28.123,0.89
