datetime,visibility
2025-03-20T05:00:00Z,7000
2025-03-20T05:47:00Z,3000
2025-03-20T06:00:00Z,3000
2025-03-20T06:42:00Z,6000
2025-03-20T07:00:00Z,6000
2025-03-20T08:00:00Z,7000
2025-03-20T09:00:00Z,8000
2025-03-20T10:00:00Z,8000
2025-03-20T12:00:00Z,6000
2025-03-20T12:34:00Z,2500
2025-03-20T13:00:00Z,4000
2025-03-20T14:00:00Z,5000
2025-03-20T15:00:00Z,8000
2025-03-20T15:29:00Z,4000
2025-03-20T16:00:00Z,7000
2025-03-20T17:00:00Z,6000
2025-03-20T18:00:00Z,8000
2025-03-21T03:00:00Z,7000
2025-03-21T03:30:00Z,4500
2025-03-21T04:00:00Z,6000
2025-03-21T05:00:00Z,6000
2025-03-21T06:00:00Z,6000
2025-03-21T07:00:00Z,6000
2025-03-21T08:00:00Z,8000
2025-03-21T09:00:00Z,8000
2025-03-21T10:00:00Z,8000
2025-03-24T03:00:00Z,5000
2025-03-24T04:00:00Z,8000
2025-03-24T05:00:00Z,8000
2025-03-24T12:00:00Z,8000
2025-03-24T13:00:00Z,8000
2025-03-24T14:00:00Z,8000
2025-03-24T15:00:00Z,8000
2025-03-24T16:00:00Z,7000
2025-03-24T17:00:00Z,7000
2025-03-24T21:00:00Z,8000
2025-03-24T23:00:00Z,7000
2025-03-25T00:00:00Z,8000
2025-03-25T01:00:00Z,8000
2025-03-25T07:00:00Z,8000
2025-03-25T08:00:00Z,8000
2025-03-25T09:00:00Z,7000
2025-03-25T10:00:00Z,8000
2025-03-25T11:00:00Z,9000
2025-03-25T12:00:00Z,9000
2025-03-25T15:00:00Z,7000
2025-03-25T16:00:00Z,9000
2025-03-26T06:00:00Z,8000
2025-03-26T07:00:00Z,8000
2025-03-26T08:00:00Z,8000
2025-03-26T09:00:00Z,7000
2025-03-26T10:00:00Z,7000
2025-03-26T11:00:00Z,8000
2025-03-27T07:00:00Z,9000
2025-03-27T08:00:00Z,9000
2025-03-27T09:00:00Z,8000
2025-03-28T09:00:00Z,2500
2025-03-28T10:00:00Z,9000
2025-03-28T11:00:00Z,8000
2025-03-28T12:00:00Z,9000
2025-03-29T11:00:00Z,7000
2025-03-29T12:00:00Z,8000
2025-03-31T06:00:00Z,8000
2025-03-31T07:00:00Z,8000
2025-03-31T15:00:00Z,7000
2025-04-01T04:00:00Z,6000
2025-04-01T05:00:00Z,6000
2025-04-01T06:00:00Z,6000
2025-04-01T07:00:00Z,6000
2025-04-01T08:00:00Z,7000
2025-04-01T09:00:00Z,6000
2025-04-01T10:00:00Z,6000
2025-04-01T21:06:00Z,8000
2025-04-01T22:00:00Z,8000
2025-04-02T06:00:00Z,9000
2025-04-02T08:38:00Z,9000
2025-04-02T09:00:00Z,9000
2025-04-02T09:15:00Z,7000
2025-04-02T10:00:00Z,7000
2025-04-04T10:00:00Z,7000
2025-04-04T11:00:00Z,7000
2025-04-04T12:00:00Z,9000
2025-04-04T20:00:00Z,8000
2025-04-04T21:00:00Z,8000
2025-04-04T22:15:00Z,1500
2025-04-04T23:00:00Z,7000
2025-04-05T00:00:00Z,7000
2025-04-05T01:00:00Z,6000
2025-04-05T01:10:00Z,4000
2025-04-05T02:00:00Z,5000
2025-04-05T03:00:00Z,7000
2025-04-05T04:00:00Z,7000
2025-04-05T04:15:00Z,4000
2025-04-05T05:00:00Z,3500
2025-04-05T06:00:00Z,5000
2025-04-05T07:00:00Z,5000
2025-04-05T08:00:00Z,3500
2025-04-05T09:00:00Z,4500
2025-04-05T10:00:00Z,6000
2025-04-05T10:15:00Z,3000
2025-04-05T10:32:00Z,700
2025-04-05T11:00:00Z,2000
2025-04-05T12:00:00Z,3000
2025-04-05T12:20:00Z,6000
2025-04-05T13:00:00Z,8000
2025-04-05T13:07:00Z,4000
2025-04-05T14:00:00Z,5000
2025-04-05T15:00:00Z,3000
2025-04-05T15:19:00Z,2000
2025-04-05T16:00:00Z,4500
2025-04-05T17:00:00Z,5000
2025-04-05T17:11:00Z,3000
2025-04-05T18:00:00Z,4500
2025-04-05T18:24:00Z,8000
2025-04-05T19:45:00Z,3000
2025-04-05T20:00:00Z,3000
2025-04-05T20:27:00Z,6000
2025-04-05T21:00:00Z,7000
2025-04-05T22:00:00Z,8000
2025-04-05T23:00:00Z,8000
2025-04-06T00:00:00Z,8000
2025-04-06T01:00:00Z,7000
2025-04-06T02:00:00Z,9000
2025-04-06T07:00:00Z,9000
2025-04-06T08:00:00Z,9000
2025-04-06T09:00:00Z,9000
2025-04-06T10:00:00Z,8000
2025-04-06T11:00:00Z,3000
2025-04-06T11:07:00Z,3000
2025-04-06T11:31:00Z,8000
2025-04-06T12:00:00Z,8000
2025-04-06T12:37:00Z,3000
2025-04-06T13:00:00Z,3000
2025-04-06T14:00:00Z,8000
2025-04-06T19:14:00Z,3500
2025-04-06T20:00:00Z,4000
2025-04-06T23:00:00Z,5000
2025-04-07T00:00:00Z,5000
2025-04-07T00:10:00Z,4000
2025-04-07T00:30:00Z,7000
2025-04-07T01:00:00Z,8000
2025-04-07T02:00:00Z,8000
2025-04-07T06:00:00Z,8000
2025-04-07T07:00:00Z,7000
2025-04-07T08:00:00Z,8000
2025-04-07T09:00:00Z,9000
2025-04-07T10:00:00Z,9000
2025-04-08T09:00:00Z,9000
2025-04-09T06:00:00Z,8000
2025-04-09T07:00:00Z,8000
2025-04-09T23:09:00Z,4000
2025-04-09T23:21:00Z,1200
2025-04-09T23:39:00Z,5000
2025-04-10T00:00:00Z,3000
2025-04-10T01:00:00Z,7000
2025-04-10T02:00:00Z,7000
2025-04-10T02:22:00Z,7000
2025-04-10T03:00:00Z,7000
2025-04-10T04:00:00Z,7000
2025-04-10T05:00:00Z,8000
2025-04-10T07:00:00Z,7000
2025-04-10T08:00:00Z,8000
2025-04-10T18:33:00Z,9000
2025-04-10T19:00:00Z,9000
2025-04-10T21:29:00Z,9000
2025-04-10T22:00:00Z,700
2025-04-10T22:30:00Z,6000
2025-04-10T23:00:00Z,8000
2025-04-11T06:00:00Z,8000
2025-04-11T07:00:00Z,8000
2025-04-11T08:00:00Z,8000
2025-04-11T09:00:00Z,8000
2025-04-11T10:00:00Z,8000
2025-04-11T11:00:00Z,8000
2025-04-14T02:00:00Z,8000
2025-04-14T07:00:00Z,6000
2025-04-14T08:00:00Z,7000
2025-04-14T12:00:00Z,8000
2025-04-14T13:00:00Z,8000
2025-04-15T00:00:00Z,7000
2025-04-15T06:00:00Z,8000
2025-04-15T07:00:00Z,8000
2025-04-16T09:00:00Z,8000
2025-04-16T10:00:00Z,8000
2025-04-16T11:00:00Z,8000
2025-04-17T03:00:00Z,7000
2025-04-17T04:00:00Z,6000
2025-04-17T05:00:00Z,6000
2025-04-17T06:00:00Z,5000
2025-04-17T07:00:00Z,5000
2025-04-17T08:00:00Z,5000
2025-04-17T09:00:00Z,6000
2025-04-17T09:07:00Z,4000
2025-04-17T10:00:00Z,4000
2025-04-17T11:00:00Z,6000
2025-04-17T12:00:00Z,6000
2025-04-17T13:00:00Z,7000
2025-04-17T14:00:00Z,8000
2025-04-18T09:00:00Z,8000
2025-04-18T10:00:00Z,6000
2025-04-18T11:00:00Z,5000
2025-04-18T12:00:00Z,6000
2025-04-18T13:00:00Z,9000
2025-04-18T14:00:00Z,9000
2025-04-19T23:00:00Z,9000
2025-04-19T23:22:00Z,4000
2025-04-20T00:00:00Z,3500
2025-04-20T00:16:00Z,3000
2025-04-20T00:31:00Z,2000
2025-04-20T01:00:00Z,5000
2025-04-20T02:00:00Z,9000
2025-04-21T01:00:00Z,3000
2025-04-21T01:13:00Z,6000
2025-04-21T02:00:00Z,7000
2025-04-21T03:00:00Z,9000
2025-04-21T05:00:00Z,7000
2025-04-21T06:00:00Z,8000
2025-04-21T07:00:00Z,3000
2025-04-21T08:00:00Z,3000
2025-04-21T09:00:00Z,3000
2025-04-21T10:00:00Z,6000
2025-04-21T11:00:00Z,6000
2025-04-21T11:46:00Z,3000
2025-04-21T12:00:00Z,2500
2025-04-21T13:00:00Z,5000
2025-04-21T14:00:00Z,5000
2025-04-21T15:00:00Z,7000
2025-04-21T16:00:00Z,8000
2025-04-21T16:25:00Z,3500
2025-04-21T20:37:00Z,3000
2025-04-21T21:00:00Z,3500
2025-04-21T21:31:00Z,8000
2025-04-22T12:00:00Z,9000
2025-04-22T13:00:00Z,9000
2025-04-23T11:00:00Z,9000
2025-04-23T12:00:00Z,9000
2025-04-25T03:44:00Z,4000
2025-04-25T04:00:00Z,4000
2025-04-25T05:00:00Z,4000
2025-04-25T05:12:00Z,3000
2025-04-25T06:00:00Z,4000
2025-04-25T07:00:00Z,7000
2025-04-25T08:00:00Z,9000
2025-04-25T11:00:00Z,8000
2025-04-25T12:00:00Z,7000
2025-04-25T13:00:00Z,8000
2025-04-25T15:00:00Z,7000
2025-04-25T16:00:00Z,9000
2025-04-25T19:29:00Z,9000
2025-04-25T20:37:00Z,3800
2025-04-25T21:00:00Z,4000
2025-04-25T21:23:00Z,6000
2025-04-28T10:00:00Z,8000
2025-04-28T11:00:00Z,8000
2025-04-28T12:00:00Z,8000
2025-04-28T15:00:00Z,8000
2025-04-28T18:00:00Z,9000
2025-04-28T21:00:00Z,9000
2025-04-28T22:00:00Z,8000
2025-04-28T23:00:00Z,7000
2025-04-28T23:41:00Z,3000
2025-04-29T00:00:00Z,3000
2025-04-29T00:24:00Z,1500
2025-04-29T01:00:00Z,1500
2025-04-29T02:00:00Z,6000
2025-04-29T03:00:00Z,8000
2025-04-29T04:00:00Z,4000
2025-04-29T05:00:00Z,4000
2025-04-29T05:25:00Z,2500
2025-04-29T06:00:00Z,4000
2025-04-29T08:00:00Z,6000
2025-04-29T08:17:00Z,7000
2025-04-29T09:00:00Z,7000
2025-04-29T09:18:00Z,2500
2025-04-29T10:00:00Z,8000
2025-04-29T11:00:00Z,9000
2025-04-29T12:00:00Z,9000
2025-04-29T14:00:00Z,9000
2025-04-29T15:00:00Z,9000
2025-04-29T16:00:00Z,9000
2025-04-29T16:36:00Z,4000
2025-04-29T17:00:00Z,3000
2025-04-29T17:39:00Z,7000
2025-04-29T18:00:00Z,9000
2025-04-29T19:00:00Z,9000
2025-04-30T01:00:00Z,9000
2025-04-30T08:00:00Z,9000
2025-04-30T09:00:00Z,9000
2025-05-01T09:00:00Z,9000
2025-05-01T10:00:00Z,8000
2025-05-02T07:00:00Z,9000
2025-05-02T08:00:00Z,9000
2025-05-02T09:00:00Z,2500
2025-05-02T10:00:00Z,2500
2025-05-05T06:00:00Z,8000
2025-05-05T07:00:00Z,8000
2025-05-05T10:00:00Z,7000
2025-05-05T11:00:00Z,8000
2025-05-06T10:00:00Z,9000
2025-05-11T05:00:00Z,6000
2025-05-11T06:00:00Z,9000
2025-05-11T09:00:00Z,6000
2025-05-11T09:07:00Z,3000
2025-05-11T10:00:00Z,8000
2025-05-11T12:00:00Z,3000
2025-05-11T13:00:00Z,8000
2025-05-11T14:00:00Z,4000
2025-05-11T15:00:00Z,3500
2025-05-11T16:00:00Z,4000
2025-05-11T16:28:00Z,6000
2025-05-11T17:00:00Z,5000
2025-05-11T23:00:00Z,9000
2025-05-11T23:06:00Z,4000
2025-05-12T00:00:00Z,9000
2025-05-12T00:27:00Z,3700
2025-05-12T01:00:00Z,8000
2025-05-12T02:00:00Z,2000
2025-05-12T02:30:00Z,7000
2025-05-12T03:00:00Z,7000
2025-05-12T04:00:00Z,9000
2025-05-12T07:45:00Z,4500
2025-05-12T08:00:00Z,4500
2025-05-12T08:15:00Z,8000
2025-05-12T09:00:00Z,8000
2025-05-12T09:40:00Z,9000
2025-05-12T10:00:00Z,9000
2025-05-12T11:00:00Z,7000
2025-05-12T12:00:00Z,8000
2025-05-12T13:00:00Z,9000
2025-05-12T21:00:00Z,8000
2025-05-13T07:00:00Z,8000
2025-05-13T08:00:00Z,8000
2025-05-13T09:00:00Z,8000
2025-05-15T06:00:00Z,8000
2025-05-15T07:00:00Z,8000
2025-05-15T08:00:00Z,8000
2025-05-16T10:00:00Z,8000
2025-05-20T07:00:00Z,8000
2025-05-20T08:00:00Z,8000
2025-05-20T09:00:00Z,8000
2025-05-20T10:00:00Z,8000
2025-05-20T11:00:00Z,7000
2025-05-20T12:00:00Z,8000
2025-05-20T13:00:00Z,8000
2025-05-20T14:00:00Z,9000
2025-05-21T05:00:00Z,9000
2025-05-21T06:00:00Z,9000
2025-05-21T07:00:00Z,9000
2025-05-21T09:00:00Z,9000
2025-05-21T10:00:00Z,9000
2025-05-21T15:00:00Z,9000
2025-05-21T16:00:00Z,8000
2025-05-22T02:00:00Z,9000
2025-05-22T03:00:00Z,8000
2025-05-22T04:00:00Z,8000
2025-05-22T05:00:00Z,8000
2025-05-22T06:00:00Z,8000
2025-05-22T07:00:00Z,7000
2025-05-22T08:00:00Z,7000
2025-05-22T09:00:00Z,6000
2025-05-22T09:13:00Z,4500
2025-05-22T10:00:00Z,5000
2025-05-22T11:00:00Z,6000
2025-05-22T12:00:00Z,6000
2025-05-22T13:00:00Z,7000
2025-05-22T14:00:00Z,8000
2025-05-23T00:00:00Z,9000
2025-05-23T01:00:00Z,8000
2025-05-23T03:00:00Z,8000
2025-05-23T04:00:00Z,6000
2025-05-23T05:00:00Z,6000
2025-05-23T06:00:00Z,6000
2025-05-23T07:00:00Z,6000
2025-05-23T08:00:00Z,7000
2025-05-23T09:00:00Z,7000
2025-05-23T10:00:00Z,5000
2025-05-23T11:00:00Z,6000
2025-05-23T12:00:00Z,7000
2025-05-23T13:00:00Z,8000
2025-05-23T14:00:00Z,9000
2025-05-23T14:43:00Z,4500
2025-05-23T15:00:00Z,6000
2025-05-23T16:00:00Z,7000
2025-05-23T17:00:00Z,9000
2025-05-23T18:00:00Z,8000
2025-05-23T19:00:00Z,9000
2025-05-23T20:00:00Z,6000
2025-05-23T20:25:00Z,3000
2025-05-23T21:00:00Z,4500
2025-05-23T22:00:00Z,6000
2025-05-23T23:00:00Z,8000
2025-05-24T00:00:00Z,8000
2025-05-24T01:00:00Z,7000
2025-05-24T02:00:00Z,7000
2025-05-24T03:00:00Z,7000
2025-05-24T04:00:00Z,7000
2025-05-24T06:00:00Z,7000
2025-05-24T07:00:00Z,7000
2025-05-24T08:00:00Z,2500
2025-05-24T09:00:00Z,3000
2025-05-24T10:00:00Z,7000
2025-05-25T07:00:00Z,8000
2025-05-25T08:00:00Z,8000
2025-05-30T03:00:00Z,8000
2025-05-30T04:00:00Z,7000
2025-05-30T05:00:00Z,7000
2025-05-30T06:00:00Z,7000
2025-05-30T07:00:00Z,7000
2025-05-30T08:00:00Z,8000
2025-05-30T09:00:00Z,8000
2025-05-30T23:00:00Z,8000
2025-05-31T00:00:00Z,9000
2025-05-31T01:00:00Z,9000
2025-05-31T02:00:00Z,9000
2025-05-31T03:00:00Z,9000
2025-05-31T04:00:00Z,9000
2025-05-31T05:00:00Z,9000
2025-05-31T06:00:00Z,9000
2025-05-31T07:00:00Z,9000
2025-05-31T08:00:00Z,9000
2025-05-31T09:00:00Z,9000
2025-06-01T08:00:00Z,9000
2025-06-01T09:00:00Z,8000
2025-06-01T10:00:00Z,8000
2025-06-01T12:00:00Z,8000
2025-06-01T13:00:00Z,8000
2025-06-01T14:00:00Z,9000
2025-06-01T15:00:00Z,9000
2025-06-01T16:00:00Z,9000
2025-06-01T21:00:00Z,8000
2025-06-02T09:39:00Z,4000
2025-06-02T10:00:00Z,6000
2025-06-02T11:00:00Z,9000
2025-06-02T12:00:00Z,6000
2025-06-02T13:00:00Z,9000
2025-06-03T08:00:00Z,8000
2025-06-03T09:00:00Z,6000
2025-06-03T10:00:00Z,6000
2025-06-03T11:00:00Z,6000
2025-06-03T12:00:00Z,7000
2025-06-03T13:00:00Z,8000
2025-06-03T14:00:00Z,8000
2025-06-03T15:00:00Z,8000
2025-06-03T16:00:00Z,9000
2025-06-04T04:00:00Z,6000
2025-06-04T05:00:00Z,5000
2025-06-04T06:00:00Z,6000
2025-06-04T07:00:00Z,4000
2025-06-04T08:00:00Z,3500
2025-06-04T09:00:00Z,3500
2025-06-04T10:00:00Z,2000
2025-06-04T10:35:00Z,300
2025-06-04T11:00:00Z,700
2025-06-04T11:26:00Z,3000
2025-06-04T12:00:00Z,8000
2025-06-04T13:00:00Z,9000
2025-06-05T02:00:00Z,8000
2025-06-05T03:00:00Z,7000
2025-06-05T04:00:00Z,7000
2025-06-05T05:00:00Z,7000
2025-06-05T06:00:00Z,7000
2025-06-05T07:00:00Z,7000
2025-06-05T08:00:00Z,8000
2025-06-05T09:00:00Z,8000
2025-06-05T10:00:00Z,7000
2025-06-05T11:00:00Z,8000
2025-06-05T12:00:00Z,8000
2025-06-05T13:00:00Z,8000
2025-06-05T14:00:00Z,9000
2025-06-05T15:00:00Z,9000
2025-06-07T07:00:00Z,8000
2025-06-08T07:00:00Z,8000
2025-06-08T09:00:00Z,8000
2025-06-08T10:00:00Z,9000
2025-06-08T11:00:00Z,8000
2025-06-08T19:00:00Z,8000
2025-06-08T20:00:00Z,8000
2025-06-09T07:00:00Z,8000
2025-06-09T08:00:00Z,7000
2025-06-09T08:30:00Z,6000
2025-06-09T09:00:00Z,7000
2025-06-09T22:00:00Z,8000
2025-06-09T23:00:00Z,8000
2025-06-10T00:00:00Z,8000
2025-06-10T01:00:00Z,8000
2025-06-10T02:00:00Z,8000
2025-06-10T03:00:00Z,8000
2025-06-10T04:00:00Z,9000
2025-06-10T05:00:00Z,9000
2025-06-10T06:00:00Z,9000
2025-06-10T07:00:00Z,9000
2025-06-10T08:00:00Z,9000
2025-06-10T09:00:00Z,9000
2025-06-10T10:00:00Z,9000
2025-06-10T11:00:00Z,9000
2025-06-10T12:00:00Z,9000
2025-06-10T13:00:00Z,9000
2025-06-10T13:36:00Z,2500
2025-06-10T14:00:00Z,7000
2025-06-10T15:00:00Z,3500
2025-06-10T16:00:00Z,3500
2025-06-10T17:00:00Z,4000
2025-06-11T18:16:00Z,4000
2025-06-11T19:00:00Z,8000
2025-06-11T20:00:00Z,9000
2025-06-12T05:20:00Z,4500
2025-06-12T06:00:00Z,4500
2025-06-12T07:00:00Z,6000
2025-06-12T08:00:00Z,4000
2025-06-12T09:00:00Z,4500
2025-06-12T10:00:00Z,4000
2025-06-12T10:30:00Z,7000
2025-06-12T11:00:00Z,7000
2025-06-13T03:00:00Z,8000
2025-06-13T04:00:00Z,8000
2025-06-13T07:00:00Z,8000
2025-06-13T08:00:00Z,8000
2025-06-13T09:00:00Z,8000
2025-06-13T10:00:00Z,8000
2025-06-13T11:00:00Z,7000
2025-06-13T12:00:00Z,8000
2025-06-13T13:00:00Z,9000
2025-06-13T19:00:00Z,8000
2025-06-13T21:00:00Z,9000
2025-06-15T07:00:00Z,8000
2025-06-15T08:00:00Z,8000
2025-06-15T09:00:00Z,8000
2025-06-15T10:00:00Z,8000
2025-06-16T08:00:00Z,1200
2025-06-17T11:00:00Z,8000
2025-06-18T07:00:00Z,8000
2025-06-18T08:00:00Z,8000
2025-06-18T09:00:00Z,8000
2025-06-18T10:00:00Z,7000
2025-06-18T11:00:00Z,7000
2025-06-18T12:00:00Z,8000
2025-06-18T13:00:00Z,9000
2025-06-18T14:00:00Z,9000
2025-06-20T07:00:00Z,8000
2025-06-20T08:00:00Z,8000
2025-06-20T09:00:00Z,9000
2025-06-22T10:00:00Z,8000
2025-06-22T11:00:00Z,9000
2025-06-22T12:00:00Z,9000
2025-06-22T16:00:00Z,9000
2025-06-22T17:00:00Z,9000
2025-06-22T18:00:00Z,9000
2025-06-23T02:00:00Z,6000
2025-06-23T03:00:00Z,5000
2025-06-23T04:00:00Z,4000
2025-06-23T05:00:00Z,4000
2025-06-23T06:00:00Z,3500
2025-06-23T07:00:00Z,3500
2025-06-23T08:00:00Z,4500
2025-06-23T08:18:00Z,5000
2025-06-23T09:00:00Z,8000
2025-06-23T10:00:00Z,9000
2025-06-24T08:00:00Z,8000
2025-06-24T09:00:00Z,8000
2025-06-24T12:00:00Z,9000
2025-06-24T17:30:00Z,9000
2025-06-24T20:00:00Z,9000
2025-06-26T10:00:00Z,9000
2025-06-26T11:00:00Z,9000
2025-06-27T04:00:00Z,9000
2025-06-27T05:00:00Z,7000
2025-06-27T06:00:00Z,6000
2025-06-27T07:00:00Z,6000
2025-06-27T08:00:00Z,9000
2025-06-27T10:00:00Z,9000
2025-06-28T01:00:00Z,9000
2025-06-28T02:00:00Z,9000
2025-06-28T03:00:00Z,9000
2025-06-28T04:00:00Z,9000
2025-06-28T05:00:00Z,9000
2025-06-28T06:00:00Z,9000
2025-06-28T07:00:00Z,9000
2025-06-28T08:00:00Z,9000
2025-06-28T09:00:00Z,8000
2025-06-28T10:00:00Z,8000
2025-06-28T11:00:00Z,7000
2025-06-28T12:00:00Z,8000
2025-06-28T13:00:00Z,9000
2025-06-29T07:00:00Z,8000
2025-06-29T08:00:00Z,8000
2025-07-01T04:00:00Z,9000
2025-07-01T05:00:00Z,9000
2025-07-01T06:00:00Z,9000
2025-07-01T23:21:00Z,3500
2025-07-01T23:45:00Z,3500
2025-07-02T00:00:00Z,3500
2025-07-02T01:00:00Z,6000
2025-07-02T11:00:00Z,7000
2025-07-02T12:00:00Z,7000
2025-07-02T13:00:00Z,8000
2025-07-02T14:00:00Z,9000
2025-07-02T15:00:00Z,6000
2025-07-02T16:00:00Z,9000
2025-07-02T17:00:00Z,9000
2025-07-02T18:00:00Z,9000
2025-07-02T19:00:00Z,6000
2025-07-02T20:00:00Z,4000
2025-07-02T21:00:00Z,4500
2025-07-02T22:00:00Z,4000
2025-07-02T23:00:00Z,8000
2025-07-03T00:00:00Z,5000
2025-07-03T00:40:00Z,4000
2025-07-03T01:00:00Z,4000
2025-07-03T02:00:00Z,4000
2025-07-03T03:00:00Z,5000
2025-07-03T04:00:00Z,5000
2025-07-03T05:00:00Z,4000
2025-07-03T06:00:00Z,5000
2025-07-03T07:00:00Z,5000
2025-07-03T08:00:00Z,9000
2025-07-03T09:00:00Z,9000
2025-07-03T09:30:00Z,9000
2025-07-03T10:00:00Z,9000
2025-07-03T11:00:00Z,9000
2025-07-03T12:00:00Z,8000
2025-07-03T12:34:00Z,3000
2025-07-03T13:00:00Z,3000
2025-07-03T13:24:00Z,5000
2025-07-03T14:00:00Z,7000
2025-07-03T15:00:00Z,9000
2025-07-03T17:00:00Z,9000
2025-07-03T22:00:00Z,5000
2025-07-03T23:00:00Z,8000
2025-07-04T00:00:00Z,8000
2025-07-04T01:00:00Z,8000
2025-07-04T02:00:00Z,8000
2025-07-04T03:00:00Z,7000
2025-07-04T04:00:00Z,7000
2025-07-04T05:00:00Z,7000
2025-07-04T06:00:00Z,7000
2025-07-04T07:00:00Z,7000
2025-07-04T08:00:00Z,6000
2025-07-04T08:20:00Z,3000
2025-07-04T09:00:00Z,2500
2025-07-04T10:00:00Z,4000
2025-07-04T10:40:00Z,3000
2025-07-04T11:00:00Z,3000
2025-07-04T11:30:00Z,9000
2025-07-05T07:00:00Z,9000
2025-07-05T08:00:00Z,9000
2025-07-05T09:00:00Z,9000
2025-07-05T10:00:00Z,8000
2025-07-06T07:00:00Z,9000
2025-07-06T08:00:00Z,7000
2025-07-06T09:00:00Z,5000
2025-07-06T09:17:00Z,4000
2025-07-06T10:00:00Z,4000
2025-07-06T10:27:00Z,6000
2025-07-06T11:00:00Z,6000
2025-07-06T12:00:00Z,6000
2025-07-06T13:00:00Z,6000
2025-07-06T15:00:00Z,8000
2025-07-07T06:00:00Z,8000
2025-07-07T07:00:00Z,8000
2025-07-07T08:00:00Z,8000
2025-07-07T12:00:00Z,3000
2025-07-07T13:00:00Z,6000
2025-07-07T14:00:00Z,8000
2025-07-07T15:00:00Z,8000
2025-07-07T16:00:00Z,8000
2025-07-08T06:00:00Z,7000
2025-07-08T06:39:00Z,4000
2025-07-08T07:00:00Z,3000
2025-07-08T08:00:00Z,3000
2025-07-08T09:00:00Z,7000
2025-07-08T10:00:00Z,7000
2025-07-08T11:00:00Z,7000
2025-07-08T12:00:00Z,6000
2025-07-08T13:00:00Z,6000
2025-07-08T14:00:00Z,6000
2025-07-08T15:00:00Z,7000
2025-07-08T16:00:00Z,7000
2025-07-08T17:00:00Z,9000
2025-07-09T06:00:00Z,8000
2025-07-09T07:00:00Z,6000
2025-07-09T08:00:00Z,6000
2025-07-09T09:00:00Z,6000
2025-07-09T10:00:00Z,6000
2025-07-09T11:00:00Z,7000
2025-07-09T12:00:00Z,8000
2025-07-10T07:00:00Z,8000
2025-07-10T08:00:00Z,8000
2025-07-10T08:30:00Z,4000
2025-07-10T09:00:00Z,6000
2025-07-10T10:00:00Z,6000
2025-07-10T11:00:00Z,8000
2025-07-10T12:00:00Z,8000
2025-07-10T13:00:00Z,8000
2025-07-11T08:00:00Z,9000
2025-07-11T09:00:00Z,9000
2025-07-11T10:00:00Z,9000
2025-07-13T08:39:00Z,4500
2025-07-13T09:00:00Z,4000
2025-07-13T10:00:00Z,8000
2025-07-13T11:00:00Z,7000
2025-07-13T12:00:00Z,7000
2025-07-13T13:00:00Z,8000
2025-07-13T14:00:00Z,9000
2025-07-14T06:00:00Z,8000
2025-07-14T07:00:00Z,7000
2025-07-14T08:00:00Z,7000
2025-07-14T09:00:00Z,7000
2025-07-14T10:00:00Z,7000
2025-07-14T11:00:00Z,9000
2025-07-14T12:00:00Z,9000
2025-07-15T03:00:00Z,9000
2025-07-15T05:00:00Z,9000
2025-07-15T06:00:00Z,9000
2025-07-15T07:00:00Z,9000
2025-07-15T08:00:00Z,8000
2025-07-15T09:00:00Z,6000
2025-07-15T10:00:00Z,7000
2025-07-15T11:00:00Z,6000
2025-07-15T12:00:00Z,7000
2025-07-15T13:00:00Z,8000
2025-07-15T14:00:00Z,9000
2025-07-15T15:00:00Z,9000
2025-07-15T16:00:00Z,9000
2025-07-15T17:00:00Z,9000
2025-07-15T18:00:00Z,9000
2025-07-16T04:00:00Z,9000
2025-07-16T05:00:00Z,8000
2025-07-16T06:00:00Z,7000
2025-07-16T07:00:00Z,7000
2025-07-16T08:00:00Z,6000
2025-07-16T09:00:00Z,4500
2025-07-16T10:00:00Z,4500
2025-07-16T11:00:00Z,5000
2025-07-16T12:00:00Z,6000
2025-07-16T13:00:00Z,8000
2025-07-16T14:00:00Z,9000
2025-07-16T22:00:00Z,8000
2025-07-16T23:00:00Z,9000
2025-07-17T03:00:00Z,8000
2025-07-17T04:00:00Z,7000
2025-07-17T05:00:00Z,7000
2025-07-17T06:00:00Z,6000
2025-07-17T07:00:00Z,6000
2025-07-17T08:00:00Z,7000
2025-07-17T09:00:00Z,7000
2025-07-17T09:15:00Z,3500
2025-07-17T10:00:00Z,3500
2025-07-17T11:00:00Z,3000
2025-07-17T12:00:00Z,4000
2025-07-17T12:21:00Z,4000
2025-07-17T13:00:00Z,6000
2025-07-17T14:00:00Z,8000
2025-07-18T04:00:00Z,6000
2025-07-18T04:27:00Z,4000
2025-07-18T05:00:00Z,4000
2025-07-18T06:00:00Z,6000
2025-07-18T07:00:00Z,6000
2025-07-18T08:00:00Z,8000
2025-07-18T09:00:00Z,8000
2025-07-18T11:00:00Z,8000
2025-07-19T05:00:00Z,8000
2025-07-19T06:00:00Z,7000
2025-07-19T07:00:00Z,6000
2025-07-19T08:00:00Z,8000
2025-07-20T10:00:00Z,9000
2025-07-20T11:00:00Z,9000
2025-07-20T12:00:00Z,9000
2025-07-20T13:00:00Z,9000
2025-07-21T08:24:00Z,9000
2025-07-21T09:00:00Z,9000
2025-07-21T10:00:00Z,9000
2025-07-21T10:36:00Z,6000
2025-07-21T11:00:00Z,8000
2025-07-21T12:00:00Z,8000
2025-07-21T13:00:00Z,9000
2025-07-22T06:00:00Z,8000
2025-07-22T07:00:00Z,8000
