datetime,vel_vento,temp_ar,temp_orvalho,pressao,umidade_relativa
2026-06-23T15:00:00Z,3.1100009776052784,30.450000000000045,14.964,1013.08,38.9
2026-06-23T18:00:00Z,7.5090822657178,27.18900000000002,16.650000000000034,1012.82,52.2
2026-06-23T21:00:00Z,3.857179075853196,21.958000000000027,18.65000000000004,1015.83,81.2
2026-06-24T00:00:00Z,2.2344308991270534,21.23400000000004,17.850000000000023,1016.56,80.8
2026-06-24T03:00:00Z,NA,NA,NA,NA,NA
2026-06-24T06:00:00Z,2.3380359424424966,20.55000000000001,18.55000000000001,1015.83,88.2
2026-06-24T09:00:00Z,3.7867433005908953,20.20500000000004,18.850000000000023,1016.01,91.8
2026-06-24T12:00:00Z,5.320815395864892,19.62700000000001,17.850000000000023,1017.99,89.7
2026-06-24T15:00:00Z,6.847420488534858,19.980000000000015,17.150000000000034,1017.43,83.9
2026-06-24T18:00:00Z,4.18011895022164,19.24100000000004,17.650000000000034,1016.95,90.2
2026-06-24T21:00:00Z,2.753196462909486,18.83000000000004,18.15000000000004,1018.93,95.5
2026-06-25T00:00:00Z,1.985722098925146,19.716000000000008,18.605999999999995,1019.05,93.30000000000001
2026-06-25T03:00:00Z,0.7689508695022913,19.565,18.749000000000024,1019.32,94.69999999999999
2026-06-25T06:00:00Z,2.0062238036482163,19.248000000000047,18.52800000000002,1019.59,95.7
2026-06-25T09:00:00Z,1.0422021276094484,18.90100000000001,18.55000000000001,1020.76,97.2
2026-06-25T12:00:00Z,1.804036719446377,18.81,18.38900000000001,1023.75,97
2026-06-25T15:00:00Z,2.2586865719170435,18.68900000000002,18.25,1024.14,97.3
2026-06-25T18:00:00Z,2.6486821368022126,18.601,18.27600000000001,1023.49,97.89999999999999
2026-06-25T21:00:00Z,4.424779755293263,18.595000000000027,18.25,1024.25,97.7
2026-06-26T00:00:00Z,1.5827672416166765,18.44900000000001,18.05000000000001,1025.86,97.89999999999999
2026-06-26T03:00:00Z,0.3440032073616104,18.55000000000001,18.25,1025.27,98.3
2026-06-26T06:00:00Z,2.0019826232822004,18.47200000000004,18.15000000000004,1024.09,98.2
2026-06-26T09:00:00Z,1.46298009338068,18.287000000000035,17.950000000000045,1024.13,97.89999999999999
2026-06-26T12:00:00Z,1.6535631209784987,18.89500000000004,18.28000000000003,1025.2,96.1
2026-06-26T15:00:00Z,0.5098965523542478,19.682000000000016,18.879999999999995,1023.93,95
2026-06-26T18:00:00Z,2.2492384445401594,19.965000000000032,18.754999999999995,1022.51,93.2
2026-06-26T21:00:00Z,0.3507338882670886,19.44500000000005,18.350000000000023,1023.38,92.9
2026-06-27T00:00:00Z,1.5893928981134944,18.887,18.31800000000004,1024.76,96.7
2026-06-27T03:00:00Z,2.7923380024875435,18.44,17.89500000000004,1024.33,96.89999999999999
2026-06-27T06:00:00Z,1.8082306553827985,17.88900000000001,17.263000000000034,1023.01,96.6
2026-06-27T09:00:00Z,0.9921077785905545,17.571000000000026,16.850000000000023,1023.08,95.6
2026-06-27T12:00:00Z,0.5528128312704755,20.96900000000005,18.459000000000003,1024.17,85.6
2026-06-27T15:00:00Z,2.7110781756132747,26.360000000000017,18.450000000000045,1022.78,61.8
2026-06-27T18:00:00Z,6.295063253562984,25.75,18.57800000000003,1021.04,64.5
2026-06-27T21:00:00Z,2.267966424471739,21.201000000000025,18.77800000000002,1021.92,86.3
2026-06-28T00:00:00Z,1.413762870570714,20.05000000000001,18.450000000000045,1022.81,90.60000000000001
2026-06-28T03:00:00Z,2.0762015079126357,19.17700000000002,17.75,1022.2,91.5
2026-06-28T06:00:00Z,1.678826525391399,18.593000000000018,17.055000000000007,1020.89,91.10000000000001
2026-06-28T09:00:00Z,1.1148498552743538,18.15000000000004,16.65900000000005,1021.12,91
2026-06-28T12:00:00Z,0.5387850018168949,22.36700000000002,17.259000000000015,1022.32,73.1
2026-06-28T15:00:00Z,1.7159165832062724,27.161,17.589,1020.76,55.7
2026-06-28T18:00:00Z,3.5778721892795184,27.289000000000044,17.790999999999997,1017.92,55.89999999999999
2026-06-28T21:00:00Z,2.196044737759007,22.686000000000035,17.986000000000047,1018.48,74.3
2026-06-29T00:00:00Z,2.1747756221549945,20.81600000000003,16.713000000000022,1018.76,76.7
2026-06-29T03:00:00Z,0.9751124068922766,20.05600000000004,15.855999999999996,1018.62,77
2026-06-29T06:00:00Z,1.6229554215285615,19.089,15.569000000000017,1017.91,79.7
2026-06-29T09:00:00Z,1.9289251627483917,18.31,15.269000000000004,1018.27,82.5
2026-06-29T12:00:00Z,2.1031560021089883,22.869000000000028,16.16900000000004,1019.92,66
2026-06-29T15:00:00Z,1.2530828582520614,28.869000000000028,16.039000000000044,1018.05,45.7
2026-06-29T18:00:00Z,2.2729665029997688,29.91700000000003,16.05000000000001,1016.16,42.8
2026-06-29T21:00:00Z,2.1234320688723045,23.55000000000001,17.350000000000023,1017.82,68.1
2026-06-30T00:00:00Z,3.4643814698197706,20.404,18.44300000000004,1020.76,88.5
2026-06-30T03:00:00Z,2.261053803723254,20.215000000000032,18.583000000000027,1020.24,90.5
2026-06-30T06:00:00Z,2.0880282839292494,19.27800000000002,17.66900000000004,1018.76,90.7
2026-06-30T09:00:00Z,2.036244369633507,18.50800000000004,16.15900000000005,1019.21,86.5
2026-06-30T12:00:00Z,1.1643839511773075,22.18100000000004,15.997000000000014,1020.6,68
2026-06-30T15:00:00Z,2.335471487709049,26.959000000000003,15.266999999999996,1018.83,48.4
2026-06-30T18:00:00Z,3.97365286741282,27.486000000000047,15.462000000000046,1016.87,47.8
2026-06-30T21:00:00Z,2.3864898464862248,22.398000000000025,17.962000000000046,1017.72,75.9
2026-07-01T00:00:00Z,2.253963087517883,21.059000000000022,17.052999999999997,1019,77.5
