datetime,temp_ar_wrf,temp_orvalho_wrf,pressao_wrf,vel_vento_wrf,umidade_relativa_wrf
2026-06-18T15:00:00Z,23.339624023437523,12.09947110365001,10.20516953125,2.354621620578766,53.597607000000004
2026-06-18T16:00:00Z,21.425866699218773,13.596993844636902,10.205682812500001,1.7377848376178742,64.94541
2026-06-18T17:00:00Z,22.853082275390648,13.129786646192343,10.201367968749999,2.73082217376709,58.640488
2026-06-18T18:00:00Z,23.025109863281273,12.897632420468645,10.19644609375,3.730615764465332,57.044884
2026-06-18T19:00:00Z,22.877526855468773,12.230823161039533,10.20096640625,4.431644171066285,54.372025
2026-06-18T20:00:00Z,22.150476074218773,12.379105887391232,10.20162734375,5.178901472854614,56.17575
2026-06-18T21:00:00Z,20.938134765625023,12.880342357376945,10.20898125,4.773403849754334,61.80327
2026-06-18T22:00:00Z,20.462762451171898,12.826132980074584,10.2112625,3.0056319846534727,62.81986
2026-06-18T23:00:00Z,19.924645996093716,13.192305577570004,10.2150203125,1.686899568824768,65.660416
2026-06-19T00:00:00Z,18.921594238281273,15.12129851210607,10.2193640625,2.8910246445274357,81.01794
2026-06-19T00:00:00Z,17.731286621093716,13.16721757292266,10.22211796875,2.3657568753623957,74.44413
2026-06-19T01:00:00Z,17.474725341796898,13.572865358339294,10.2209875,4.537648533935547,80.38817
2026-06-19T02:00:00Z,17.221948242187523,13.656912964313264,10.219290625,1.6423186931991578,81.82336
2026-06-19T03:00:00Z,17.086083984375023,13.646238717485147,10.21396015625,1.5193812305736543,82.1212
2026-06-19T04:00:00Z,16.795159912109398,13.958497501010962,10.212315625,1.5643427125167846,85.541336
2026-06-19T05:00:00Z,16.515710449218773,14.427710257937912,10.208171875,0.8726380020761488,89.88698
2026-06-19T06:00:00Z,16.049432373046898,14.361431021209013,10.202400781249999,0.9692778274679184,92.28734
2026-06-19T07:00:00Z,15.818658447265648,13.755024377473818,10.199612499999999,0.5444455772304535,89.888405
2026-06-19T08:00:00Z,15.772790527343716,13.965718133537722,10.19183046875,0.6769528846073151,90.636856
2026-06-19T09:00:00Z,15.355676269531273,13.899515286169056,10.194614843750001,1.6092193835544586,93.63789
2026-06-19T10:00:00Z,15.385217285156273,13.482687929656846,10.19842109375,1.6261307012748718,91.31832
2026-06-19T11:00:00Z,17.070092773437523,12.988719775426397,10.1982453125,1.0586269853305816,80.525856
2026-06-19T12:00:00Z,18.986505126953148,12.2061226973869,10.198401562499999,0.23477981661319725,68.67556
2026-06-19T13:00:00Z,20.865411376953148,12.162935526206873,10.18651484375,0.43180690445423114,61.68732
2026-06-19T14:00:00Z,22.879907226562523,11.369951182295177,10.1816953125,1.178989880838394,52.19701
2026-06-19T15:00:00Z,24.290155029296898,10.52296219219947,10.17034140625,2.2978664407157896,45.713608
2026-06-19T16:00:00Z,25.470391845703148,10.556720988073211,10.16250625,2.21656174785614,42.66281
2026-06-19T17:00:00Z,26.186517333984398,10.56243595632934,10.15351796875,2.6958953744888308,40.746
2026-06-19T18:00:00Z,26.303735351562523,10.737611184121237,10.1435171875,3.111310775604248,40.536915
2026-06-19T19:00:00Z,25.557031250000023,12.25956673885223,10.143725,4.570207116127015,46.319412
2026-06-19T20:00:00Z,24.520349121093716,14.427035878078415,10.13937578125,4.468834911727905,55.37464
2026-06-19T21:00:00Z,23.686059570312523,15.396936080438117,10.142603125,3.3950845894050596,60.906567
2026-06-19T22:00:00Z,22.650537109375023,15.160583291554286,10.14348125,3.633856022014618,63.7076
2026-06-19T23:00:00Z,21.829339599609398,14.096952964510464,10.14648671875,5.507792602844239,62.524315
2026-06-20T00:00:00Z,21.100152587890648,13.495802393815206,10.15043828125,3.23326769903183,62.61154
2026-06-20T00:00:00Z,18.586450195312523,13.804851222000748,10.1548984375,2.7957129440116884,73.574524
2026-06-20T01:00:00Z,18.418572998046898,13.568191119386723,10.14523125,2.0570859628868106,74.9801
2026-06-20T02:00:00Z,18.087915039062523,13.448798717739653,10.14773828125,2.4347762682914733,75.7175
2026-06-20T03:00:00Z,17.705499267578148,13.499046492760016,10.14987109375,1.0109725254154205,76.576485
2026-06-20T04:00:00Z,17.274560546875023,13.989619295621909,10.1419625,1.2175678359413147,81.747116
2026-06-20T05:00:00Z,17.162164306640648,14.680861435050412,10.134075000000001,1.0674263484954833,85.25093
2026-06-20T06:00:00Z,17.026940917968773,14.313523915372684,10.126420312499999,1.549116490163803,83.17131
2026-06-20T07:00:00Z,17.277276611328148,13.458469504634428,10.125309375,1.2212442496585847,72.657394
2026-06-20T08:00:00Z,16.908654785156273,13.919672596420533,10.12073046875,2.489683219242096,78.62898
2026-06-20T09:00:00Z,16.909051513671898,13.067111510678666,10.121974999999999,3.23162987531662,72.8686
2026-06-20T10:00:00Z,16.872033691406273,12.919361842917578,10.12696640625,2.333525023708344,75.837944
2026-06-20T11:00:00Z,18.727532958984398,12.355280645088651,10.12746328125,1.48641214969635,68.67384
2026-06-20T12:00:00Z,21.578820800781273,11.69131295713201,10.130543750000001,0.6397397826004028,55.497295
2026-06-20T13:00:00Z,23.875146484375023,12.6828057032322,10.121804687500001,1.2311529904460907,52.315434
2026-06-20T14:00:00Z,26.168420410156273,11.787120033415258,10.12033359375,0.3763443088316916,43.152107
2026-06-20T15:00:00Z,27.981256103515648,12.75408158073263,10.11027109375,1.4142174457359313,41.75565
2026-06-20T16:00:00Z,29.292138671875023,12.320915571518888,10.1005015625,1.7465249953556061,37.717983
2026-06-20T17:00:00Z,29.987664794921898,12.21796494155655,10.091544531250001,2.0210744645690917,35.898964
