datetime,wind_speed,wind_direction,temperature,dew_point,pressure,visibility,weather_information,categ_nuvem,altura_nuvem
2025-07-22T13:00:00Z,3.0866682,360,21,17,1018,10000,Sem Info,No,0
2025-07-22T14:00:00Z,3.0866682,350,23,18,1018,10000,Sem Info,No,0
2025-07-22T15:00:00Z,2.5722235,360,24,16,1017,10000,Sem Info,No,0
2025-07-22T16:00:00Z,2.0577788,350,25,17,1016,10000,Sem Info,No,0
2025-07-22T17:00:00Z,1.5433341,110,27,15,1015,10000,Sem Info,No,0
2025-07-22T18:00:00Z,1.5433341,150,27,14,1015,10000,Sem Info,No,0
2025-07-22T19:00:00Z,3.0866682,100,27,16,1015,10000,Sem Info,No,0
2025-07-22T20:00:00Z,4.1155576,120,24,18,1015,10000,Sem Info,No,0
2025-07-22T21:00:00Z,2.5722235,150,23,18,1016,10000,Sem Info,No,0
2025-07-22T22:00:00Z,2.5722235,150,23,18,1016,10000,Sem Info,No,0
2025-07-22T23:00:00Z,1.5433341,330,23,18,1017,10000,Sem Info,No,0
2025-07-23T00:00:00Z,1.5433341,270,21,18,1017,10000,Sem Info,No,0
2025-07-23T01:00:00Z,4.1155576,260,22,18,1017,10000,Sem Info,No,0
2025-07-23T02:00:00Z,4.1155576,270,22,18,1018,10000,Sem Info,No,0
2025-07-23T03:00:00Z,4.1155576,260,22,18,1018,10000,Sem Info,No,0
2025-07-23T04:00:00Z,4.6300023,250,21,18,1018,10000,Sem Info,No,0
2025-07-23T05:00:00Z,3.0866682,250,21,18,1018,10000,Sem Info,No,0
2025-07-23T06:00:00Z,4.1155576,270,21,18,1018,10000,Sem Info,No,0
2025-07-23T07:00:00Z,2.5722235,310,20,18,1018,8000,Sem Info,No,0
2025-07-23T08:00:00Z,2.5722235,320,20,18,1018,6000,Sem Info,No,0
2025-07-23T09:00:00Z,1.5433341,310,20,18,1018,7000,Sem Info,Few,365.76
2025-07-23T10:00:00Z,0.5144447,310,18,16,1019,4500,Mist (French: Brume),Few,365.76
2025-07-23T11:00:00Z,1.0288894,310,21,18,1020,4500,Mist (French: Brume),Few,365.76
2025-07-23T12:00:00Z,1.0288894,310,22,18,1020,5000,Mist (French: Brume),Few,274.32
2025-07-23T13:00:00Z,1.0288894,310,24,18,1021,6000,Sem Info,Few,365.76
2025-07-23T14:00:00Z,3.0866682,310,26,18,1020,7000,Sem Info,Few,609.6
2025-07-23T15:00:00Z,2.0577788,200,26,18,1020,9000,Sem Info,Few,670.56
2025-07-23T16:00:00Z,6.6877811,210,25,16,1020,10000,Sem Info,Few,762
2025-07-23T17:00:00Z,7.2022258,210,24,15,1020,10000,Sem Info,Scattered,1219.2
2025-07-23T18:00:00Z,5.1444469999999995,200,24,16,1020,10000,Sem Info,Broken,1219.2
2025-07-23T19:00:00Z,7.2022258,210,23,15,1020,10000,Sem Info,Broken,1219.2
2025-07-23T20:00:00Z,6.6877811,210,22,15,1020,10000,Sem Info,Broken,1219.2
2025-07-23T21:00:00Z,5.1444469999999995,220,22,14,1021,10000,Sem Info,Broken,1371.6
2025-07-23T22:00:00Z,3.0866682,250,21,14,1021,10000,Sem Info,Scattered,1371.6
2025-07-23T23:00:00Z,4.1155576,220,21,15,1022,10000,Sem Info,Few,1371.6
2025-07-24T00:00:00Z,3.0866682,240,20,16,1022,10000,Sem Info,No,0
2025-07-24T01:00:00Z,3.6011129,240,20,16,1023,10000,Sem Info,No,0
2025-07-24T02:00:00Z,2.5722235,290,20,16,1023,10000,Sem Info,No,0
2025-07-24T03:00:00Z,2.0577788,290,19,16,1022,10000,Sem Info,Few,1066.8
2025-07-24T04:00:00Z,1.5433341,300,19,16,1022,10000,Sem Info,Few,822.9599999999999
2025-07-24T05:00:00Z,1.5433341,300,19,16,1022,10000,Sem Info,Scattered,1219.2
2025-07-24T06:00:00Z,2.0577788,320,19,16,1022,7000,Sem Info,Few,1219.2
2025-07-24T07:00:00Z,2.0577788,320,19,16,1022,6000,Sem Info,Broken,1066.8
2025-07-24T08:00:00Z,2.0577788,310,19,16,1022,7000,Sem Info,Few,914.4
2025-07-24T09:00:00Z,2.0577788,320,19,16,1022,8000,Sem Info,Few,1219.2
2025-07-24T10:00:00Z,2.0577788,320,19,16,1022,8000,Sem Info,Broken,1219.2
2025-07-24T11:00:00Z,1.5433341,330,20,13,1023,7000,Sem Info,Few,457.2
2025-07-24T11:12:00Z,1.5433341,330,20,16,1023,5000,Haze,Few,243.84
2025-07-24T12:00:00Z,1.5433341,310,21,16,1023,7000,Sem Info,Few,243.84
2025-07-24T13:00:00Z,2.5722235,350,21,17,1023,6000,Sem Info,Few,457.2
2025-07-24T14:00:00Z,1.5433341,330,22,16,1023,7000,Sem Info,Scattered,457.2
2025-07-24T15:00:00Z,2.0577788,270,22,16,1023,9000,Sem Info,Scattered,609.6
2025-07-24T16:00:00Z,3.0866682,230,22,16,1022,8000,Sem Info,Few,609.6
2025-07-24T17:00:00Z,1.5433341,140,21,17,1021,7000,Sem Info,Few,518.16
2025-07-24T18:00:00Z,1.5433341,140,21,17,1020,8000,Sem Info,Few,518.16
2025-07-24T19:00:00Z,4.1155576,140,20,17,1021,9000,Sem Info,Few,518.16
2025-07-24T20:00:00Z,2.5722235,140,20,17,1021,9000,Sem Info,Few,274.32
2025-07-24T21:00:00Z,2.0577788,130,20,17,1021,9000,Sem Info,Scattered,365.76
2025-07-24T22:00:00Z,2.5722235,130,20,17,1021,10000,Sem Info,Few,365.76
2025-07-24T23:00:00Z,2.0577788,100,20,17,1021,10000,Sem Info,Broken,914.4
2025-07-25T00:00:00Z,1.5433341,70,20,17,1021,10000,Sem Info,Broken,609.6
2025-07-25T01:00:00Z,2.0577788,100,20,17,1021,10000,Sem Info,Broken,609.6
2025-07-25T02:00:00Z,2.0577788,110,20,16,1021,10000,Sem Info,Broken,609.6
2025-07-25T03:00:00Z,1.5433341,100,20,16,1021,10000,Sem Info,Broken,609.6
2025-07-25T04:00:00Z,1.5433341,130,19,16,1020,9000,Sem Info,Broken,609.6
2025-07-25T05:00:00Z,1.5433341,110,20,16,1020,10000,Sem Info,Broken,762
2025-07-25T06:00:00Z,1.0288894,130,19,16,1019,10000,Sem Info,Broken,762
2025-07-25T07:00:00Z,0,0,19,16,1019,10000,Sem Info,Broken,762
2025-07-25T08:00:00Z,0,0,20,16,1019,9000,Sem Info,Broken,762
2025-07-25T09:00:00Z,1.0288894,260,20,16,1019,8000,Sem Info,Few,518.16
2025-07-25T10:00:00Z,0,0,20,16,1020,8000,Sem Info,Few,518.16
2025-07-25T11:00:00Z,2.5722235,340,20,18,1020,6000,Sem Info,Few,609.6
2025-07-25T12:00:00Z,2.5722235,20,21,17,1020,7000,Sem Info,Few,609.6
2025-07-25T13:00:00Z,3.6011129,80,23,17,1020,7000,Sem Info,Few,518.16
2025-07-25T14:00:00Z,3.6011129,110,23,17,1020,7000,Sem Info,Few,640.0799999999999
2025-07-25T15:00:00Z,4.1155576,130,24,17,1019,10000,Sem Info,Few,609.6
2025-07-25T16:00:00Z,6.1733364,140,24,17,1018,10000,Sem Info,Few,457.2
2025-07-25T17:00:00Z,5.6588917,130,24,19,1018,10000,Sem Info,Scattered,1371.6
2025-07-25T18:00:00Z,5.1444469999999995,140,23,18,1016,10000,Sem Info,Scattered,1371.6
2025-07-25T19:00:00Z,5.6588917,140,22,18,1016,10000,Sem Info,Few,853.4399999999999
2025-07-25T20:00:00Z,3.6011129,150,21,18,1016,9000,Sem Info,Few,914.4
2025-07-25T21:00:00Z,5.6588917,150,21,18,1017,6000,Light intensity: Thunderstorm Rain,Few,762
2025-07-25T21:28:00Z,3.6011129,140,21,18,1018,4000,Light intensity: Thunderstorm Rain,Few,762
2025-07-25T21:37:00Z,5.6588917,70,18,16,1018,1000,Thunderstorm Rain,Few,762
2025-07-25T21:43:00Z,1.5433341,70,18,16,1018,700,Heavy intensity: Thunderstorm Rain,Few,762
2025-07-25T22:00:00Z,4.1155576,230,18,17,1019,700,Heavy intensity: Thunderstorm Rain,Few,91.44
2025-07-25T23:00:00Z,2.5722235,20,18,17,1018,3700,Thunderstorm Rain,Few,762
2025-07-26T00:00:00Z,1.5433341,20,19,17,1019,10000,Light intensity: Rain,Few,762
2025-07-26T00:26:00Z,1.0288894,20,19,16,1019,10000,Sem Info,Scattered,396.24
2025-07-26T01:00:00Z,1.0288894,110,18,17,1019,10000,Sem Info,Few,457.2
2025-07-26T02:00:00Z,1.5433341,110,18,16,1020,10000,Sem Info,Few,335.28
2025-07-26T03:00:00Z,1.5433341,60,18,17,1020,10000,Sem Info,Scattered,1524
2025-07-26T04:00:00Z,2.5722235,330,18,16,1020,10000,Sem Info,Few,274.32
2025-07-26T05:00:00Z,1.5433341,300,18,16,1019,9000,Sem Info,Few,457.2
2025-07-26T06:00:00Z,1.0288894,280,17,16,1019,8000,Sem Info,Few,457.2
2025-07-26T07:00:00Z,3.0866682,360,17,16,1019,3700,Sem Info,Broken,335.28
2025-07-26T07:35:00Z,1.5433341,350,17,15,1019,3700,Sem Info,Few,335.28
