time_utc,time_local_sp,run_id,run_start,wrf_vis_raw_km,wrf_vis_norm_km,metar_vis_km,RH_2M,T_2M,SST,DELTA_T,WSPD_10M,DPD,SAT_DEF,PWAT,L_CLOUD,CEIL_HGT,T_CLOUD,Q_HYDRO_INT,TEMP_GRAD,IX_RH_WIND,IX_RH_CLOUD,IX_WIND_RAIN,IX_DPD_WIND,IX_RH_TGRAD,FOG_INDEX,hour_sin,hour_cos
2025-10-10 12:00:00,2025-10-10 09:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,57.680748,296.466888,0.0,296.466888,2.359826,8.81186,12.115575,42.890781,0.0,10000.0,2.88197,0.0,0.008547,1.361165,0.0,0.0,20.794455,0.00493,0.234491,0.707107,-0.707107
2025-10-10 13:00:00,2025-10-10 10:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,50.341404,298.79361,0.0,298.79361,3.574996,11.089475,16.343452,43.814617,1.132202,10000.0,3.237343,0.0,0.009401,1.799703,0.0,0.0,39.644829,0.004733,0.136984,0.5,-0.866025
2025-10-10 14:00:00,2025-10-10 11:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,48.062164,299.83609,0.0,299.83609,2.951093,11.894955,18.181149,45.09058,2.323478,10000.0,46.151295,0.0,0.009333,1.418359,0.0,0.0,35.103111,0.004485,0.157524,0.258819,-0.965926
2025-10-10 15:00:00,2025-10-10 12:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,46.103828,300.985626,0.0,300.985626,2.449801,12.643519,20.18346,45.587063,4.847164,10000.0,11.12231,0.0,0.009304,1.129452,0.0,0.0,30.974106,0.00429,0.180813,0.0,-1.0
2025-10-10 16:00:00,2025-10-10 13:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,51.869564,300.062469,0.0,300.062469,3.238433,10.723997,17.074463,46.060162,5.604561,10000.0,100.0,0.0,0.008781,1.679761,0.0,0.0,34.728947,0.004555,0.155371,-0.258819,-0.965926
2025-10-10 17:00:00,2025-10-10 14:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,56.504704,299.029327,0.0,299.029327,5.098651,9.303894,14.51667,46.349743,3.34379,10000.0,100.0,0.0,0.009289,2.880977,0.0,0.0,47.437305,0.005249,0.108691,-0.5,-0.866025
2025-10-10 18:00:00,2025-10-10 15:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,62.362869,297.556946,0.0,297.556946,5.791369,7.659067,11.505825,47.107372,6.348587,10000.0,100.0,0.0,0.009685,3.611664,0.0,0.0,44.356487,0.00604,0.105855,-0.707107,-0.707107
2025-10-10 19:00:00,2025-10-10 16:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,65.103958,296.761414,0.0,296.761414,5.793994,6.938646,10.16961,47.652683,49.038273,1211.947266,100.0,0.0,0.008781,3.772119,0.0,0.0,40.202473,0.005717,0.110458,-0.866025,-0.5
2025-10-10 20:00:00,2025-10-10 17:00:00,5,2025-10-09 12:00:00,20.0,10.0,9.994,68.983284,295.911835,0.0,295.911835,5.097072,5.986158,8.586229,48.165264,57.553452,1209.656494,100.0,0.0,0.0082,3.516128,0.0,0.0,30.511885,0.005657,0.132735,-0.965926,-0.258819
2025-10-10 21:00:00,2025-10-10 18:00:00,5,2025-10-09 12:00:00,20.0,10.0,8.9962,75.518181,294.896454,0.0,294.896454,5.762109,4.517553,6.370672,48.240894,79.473991,707.007507,100.0,0.000933,0.007732,4.35144,0.0,0.034326,26.030636,0.005839,0.128824,-1.0,-0.0
2025-10-10 22:00:00,2025-10-10 19:00:00,5,2025-10-09 12:00:00,18.332,10.0,9.994,75.740799,294.776794,0.0,294.776794,4.810246,4.466991,6.266694,48.940174,96.157463,1204.839111,100.0,0.002401,0.008175,3.643318,0.0,0.078202,21.487326,0.006191,0.154251,-0.965926,0.258819
2025-10-10 23:00:00,2025-10-10 20:00:00,5,2025-10-09 12:00:00,20.0,10.0,2.9934,79.295776,294.350922,0.0,294.350922,4.602218,3.728058,5.210525,49.07143,74.000481,1204.952148,100.0,0.00124,0.007598,3.649365,0.0,0.039593,17.157337,0.006025,0.168635,-0.866025,0.5
2025-10-11 00:00:00,2025-10-10 21:00:00,5,2025-10-09 12:00:00,20.0,10.0,,79.663795,294.368744,0.0,294.368744,4.078394,3.655169,5.123511,48.814434,41.218739,10000.0,100.0,0.0,0.007283,3.249003,0.0,0.0,14.907215,0.005802,0.190657,-0.707107,0.707107
2025-10-11 01:00:00,2025-10-10 22:00:00,5,2025-10-09 12:00:00,20.0,10.0,,79.352753,294.436798,0.0,294.436798,3.434782,3.719076,5.223651,47.991325,17.06181,10000.0,17.06181,0.0,0.006964,2.725594,0.0,0.0,12.774215,0.005526,0.224491,-0.5,0.866025
2025-10-11 02:00:00,2025-10-10 23:00:00,5,2025-10-09 12:00:00,20.0,10.0,,78.692345,294.592316,0.0,294.592316,3.407793,3.856014,5.442396,48.080532,53.23621,1912.1875,100.0,0.0,0.006746,2.681673,0.0,0.0,13.140499,0.005309,0.224336,-0.258819,0.965926
2025-10-11 03:00:00,2025-10-11 00:00:00,5,2025-10-09 12:00:00,20.0,10.0,,78.626572,294.684021,0.0,294.684021,2.602519,3.871939,5.489958,48.499229,69.014618,10000.0,100.0,0.0,0.006732,2.046272,0.0,0.0,10.076796,0.005293,0.290938,0.0,1.0
2025-10-11 04:00:00,2025-10-11 01:00:00,5,2025-10-09 12:00:00,20.0,10.0,,79.658508,294.53595,0.0,294.53595,1.726735,3.660818,5.177695,48.604317,7.354976,10000.0,100.0,0.0,0.006821,1.375491,0.0,0.0,6.321263,0.005434,0.43607,0.258819,0.965926
2025-10-11 05:00:00,2025-10-11 02:00:00,5,2025-10-09 12:00:00,20.0,10.0,,80.142906,294.439911,0.0,294.439911,1.690729,3.56197,5.024707,48.031761,3.251508,10000.0,100.0,0.0,0.006769,1.355,0.0,0.0,6.022326,0.005425,0.447543,0.5,0.866025
2025-10-11 06:00:00,2025-10-11 03:00:00,5,2025-10-09 12:00:00,20.0,10.0,,81.188835,294.311829,0.0,294.311829,1.589618,3.352745,4.722756,47.693977,4.6566,10000.0,100.0,0.0,0.006597,1.290592,0.0,0.0,5.329583,0.005356,0.480516,0.707107,0.707107
2025-10-11 07:00:00,2025-10-11 04:00:00,5,2025-10-09 12:00:00,20.0,10.0,,81.556549,294.285034,0.0,294.285034,2.022141,3.280283,4.622822,47.308117,7.555624,10000.0,72.000984,0.0,0.006039,1.649188,0.0,0.0,6.633194,0.004925,0.384313,0.866025,0.5
2025-10-11 08:00:00,2025-10-11 05:00:00,5,2025-10-09 12:00:00,20.0,10.0,,83.985924,294.040588,0.0,294.040588,1.924308,2.807861,3.954015,47.181541,12.506914,10000.0,100.0,0.0,0.006467,1.616148,0.0,0.0,5.403189,0.005431,0.414887,0.965926,0.258819
2025-10-11 09:00:00,2025-10-11 06:00:00,5,2025-10-09 12:00:00,20.0,10.0,,84.009331,294.150818,0.0,294.150818,1.606709,2.805752,3.975105,47.352833,7.41995,2320.369629,100.0,0.0,0.006839,1.349786,0.0,0.0,4.508027,0.005746,0.49223,1.0,0.0
2025-10-11 10:00:00,2025-10-11 07:00:00,5,2025-10-09 12:00:00,20.0,10.0,,81.634888,294.593536,0.0,294.593536,1.61088,3.272606,4.691164,47.530807,1.890197,10000.0,37.278011,0.0,0.007213,1.31504,0.0,0.0,5.271776,0.005888,0.477151,0.965926,-0.258819
2025-10-11 11:00:00,2025-10-11 08:00:00,5,2025-10-09 12:00:00,20.0,10.0,,75.858765,295.727936,0.0,295.727936,1.107216,4.474106,6.608696,47.835697,1.564509,10000.0,100.0,0.0,0.008145,0.839921,0.0,0.0,4.953803,0.006179,0.628378,0.866025,-0.5
2025-10-11 12:00:00,2025-10-11 09:00:00,5,2025-10-09 12:00:00,20.0,10.0,,69.082443,296.978363,0.0,296.978363,1.011689,6.010935,9.128733,47.882175,0.0,3521.081543,72.162575,0.0,0.008215,0.698899,0.0,0.0,6.081195,0.005675,0.621419,0.707107,-0.707107
2026-02-28 18:00:00,2026-02-28 15:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,62.499905,299.481079,0.0,299.481079,3.40015,7.732994,12.854955,34.377918,0.0,10000.0,0.0,0.0,0.007892,2.125091,0.0,0.0,26.293341,0.004932,0.178564,-0.707107,-0.707107
2026-02-28 19:00:00,2026-02-28 16:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,49.130013,300.682037,0.0,300.682037,4.284395,11.624495,18.714811,31.047688,20.975315,10000.0,100.0,0.0,0.008848,2.104924,0.0,0.0,49.803925,0.004347,0.112057,-0.866025,-0.5
2026-02-28 20:00:00,2026-02-28 17:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,55.142277,299.659912,0.0,299.659912,4.203398,9.732029,15.540395,33.38131,20.986752,10000.0,100.0,0.0,0.008221,2.317849,0.0,0.0,40.907593,0.004533,0.128137,-0.965926,-0.258819
2026-02-28 21:00:00,2026-02-28 18:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,63.444347,298.832092,0.0,298.832092,3.478393,7.457537,12.05859,33.147957,2.976238,10000.0,100.0,0.0,0.007337,2.206844,0.0,0.0,25.940243,0.004655,0.177298,-1.0,-0.0
2026-02-28 22:00:00,2026-02-28 19:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,66.569763,298.400299,0.0,298.400299,2.261295,6.667789,10.748014,31.432114,0.0,10000.0,100.0,0.0,0.006766,1.505339,0.0,0.0,15.077838,0.004504,0.281921,-0.965926,0.258819
2026-02-28 23:00:00,2026-02-28 20:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,66.259834,298.142761,0.0,298.142761,1.529585,6.729559,10.682346,31.76277,1.781073,1218.82666,100.0,0.0,0.006065,1.013501,0.0,0.0,10.293432,0.004018,0.406606,-0.866025,0.5
2026-03-01 00:00:00,2026-02-28 21:00:00,6,2026-02-28 18:00:00,19.5345,10.0,9.994,89.067612,295.156952,0.0,295.156952,1.123069,1.885172,2.890469,30.917086,0.0,10000.0,0.0,0.0,-0.008647,1.000291,0.0,0.0,2.117178,-0.007702,0.72823,-0.707107,0.707107
2026-03-01 01:00:00,2026-02-28 22:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,87.088547,295.634888,0.0,295.634888,1.722896,2.256041,3.514589,31.880882,11.860024,1216.748535,11.860024,0.0,0.006789,1.500445,0.0,0.0,3.886922,0.005912,0.477748,-0.5,0.866025
2026-03-01 02:00:00,2026-02-28 23:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,83.08004,295.922424,0.0,295.922424,2.448105,3.022778,4.686894,30.989017,85.628876,1216.892456,85.628876,0.0,0.00701,2.033886,0.0,0.0,7.400076,0.005824,0.326046,-0.258819,0.965926
2026-03-01 03:00:00,2026-03-01 00:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,84.49868,295.570435,0.0,295.570435,2.325097,2.74229,4.203059,29.652086,0.0,1216.66394,24.860708,0.0,0.006699,1.964676,0.0,0.0,6.376091,0.00566,0.348434,0.0,1.0
2026-03-01 04:00:00,2026-03-01 01:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,82.243263,295.723633,0.0,295.723633,2.137143,3.181143,4.859659,28.081537,29.349911,1215.552979,99.626175,0.0,0.006891,1.757656,0.0,0.0,6.798558,0.005667,0.367626,0.258819,0.965926
2026-03-01 05:00:00,2026-03-01 02:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,80.851746,295.876526,0.0,295.876526,2.012127,3.459166,5.289384,28.119463,100.0,10000.0,100.0,0.0,0.006947,1.62684,0.0,0.0,6.960279,0.005617,0.382798,0.5,0.866025
2026-03-01 06:00:00,2026-03-01 03:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,81.169823,295.779541,0.0,295.779541,2.128332,3.393621,5.170976,28.142153,100.0,1214.327637,100.0,0.0,0.00688,1.727563,0.0,0.0,7.222752,0.005585,0.364263,0.707107,0.707107
2026-03-01 07:00:00,2026-03-01 04:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,80.575523,295.782837,0.0,295.782837,2.147369,3.51166,5.335244,27.739649,48.769569,1214.449219,100.0,0.0,0.006449,1.730254,0.0,0.0,7.54083,0.005196,0.358533,0.866025,0.5
2026-03-01 08:00:00,2026-03-01 05:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,81.844849,295.382416,0.0,295.382416,1.691242,3.250875,4.86659,26.460808,3.477161,10000.0,100.0,0.0,0.00336,1.384194,0.0,0.0,5.498017,0.00275,0.456917,0.965926,0.258819
2026-03-01 09:00:00,2026-03-01 06:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,81.740791,295.137299,0.0,295.137299,2.287498,3.265257,4.821858,25.955189,0.0,10000.0,100.0,0.0,0.002953,1.869819,0.0,0.0,7.469269,0.002414,0.34237,1.0,0.0
2026-03-01 10:00:00,2026-03-01 07:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,75.12587,295.832886,0.0,295.832886,2.358709,4.632202,6.852881,28.708973,5.564625,10000.0,5.564625,0.0,0.0069,1.772,0.0,0.0,10.926016,0.005184,0.30555,0.965926,-0.258819
2026-03-01 11:00:00,2026-03-01 08:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,62.483894,297.965027,0.0,297.965027,2.156596,7.651482,11.752416,27.594391,0.0,10000.0,0.0,0.0,0.007656,1.347525,0.0,0.0,16.501156,0.004784,0.276894,0.866025,-0.5
2026-03-01 12:00:00,2026-03-01 09:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,49.283783,299.800201,0.0,299.800201,4.149372,11.501845,17.715996,28.881979,16.531601,1537.94751,17.509392,0.0,0.008781,2.044967,0.0,0.0,47.725437,0.004328,0.115979,0.707107,-0.707107
2026-03-01 13:00:00,2026-03-01 10:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,61.42944,299.100067,0.0,299.100067,4.243471,7.986475,12.927118,33.223282,72.796036,10000.0,72.796036,0.0,0.008608,2.606741,0.0,0.0,33.890377,0.005288,0.141429,0.5,-0.866025
2026-03-01 14:00:00,2026-03-01 11:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,57.92173,299.534393,0.0,299.534393,4.510907,8.946541,14.469852,34.039349,100.0,1541.104736,100.0,0.0,0.008753,2.612796,0.0,0.0,40.357014,0.00507,0.125619,0.258819,-0.965926
2026-03-01 15:00:00,2026-03-01 12:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,57.431633,299.327576,0.0,299.327576,4.375031,9.067362,14.4605,34.285473,97.717171,1915.613281,97.717171,0.0,0.008576,2.512652,0.0,0.0,39.669991,0.004925,0.128338,0.0,-1.0
2026-03-01 16:00:00,2026-03-01 13:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,60.398071,299.045349,0.0,299.045349,3.774359,8.252171,13.229808,34.777065,100.0,1916.189941,100.0,0.0,0.008216,2.27964,0.0,0.0,31.146654,0.004962,0.155892,-0.258819,-0.965926
2026-03-01 17:00:00,2026-03-01 14:00:00,6,2026-02-28 18:00:00,2.7485,2.7485,6.0028,73.181824,297.585815,0.0,297.585815,3.150988,5.114952,8.212625,39.400978,42.192375,1213.528564,42.192375,0.050345,0.008158,2.30595,0.0,1.121501,16.117151,0.00597,0.225106,-0.5,-0.866025
2026-03-01 18:00:00,2026-03-01 15:00:00,6,2026-02-28 18:00:00,20.0,10.0,6.0028,56.241669,299.686676,0.0,299.686676,3.619807,9.422386,15.183486,31.907118,79.550529,10000.0,79.550529,0.0,0.008181,2.03584,0.0,0.0,34.107216,0.004601,0.151195,-0.707107,-0.707107
2026-03-01 19:00:00,2026-03-01 16:00:00,6,2026-02-28 18:00:00,20.0,10.0,6.0028,45.914749,300.985443,0.0,300.985443,4.222432,12.707463,20.254057,29.894833,0.0,10000.0,0.0,0.0,0.009152,1.938719,0.0,0.0,53.656395,0.004202,0.106224,-0.866025,-0.5
2026-03-01 20:00:00,2026-03-01 17:00:00,6,2026-02-28 18:00:00,20.0,10.0,7.9984,63.587509,298.856903,0.0,298.856903,4.205309,7.422958,12.029072,33.287601,29.690903,10000.0,29.690903,0.0,0.00819,2.674051,0.0,0.0,31.215834,0.005208,0.147696,-0.965926,-0.258819
2026-03-01 21:00:00,2026-03-01 18:00:00,6,2026-02-28 18:00:00,20.0,10.0,7.9984,64.330795,298.425598,0.0,298.425598,2.334918,7.214657,11.48515,33.859516,11.203229,1912.812988,87.741074,0.0,0.007321,1.502072,0.0,0.0,16.845636,0.004709,0.264201,-1.0,-0.0
2026-03-01 22:00:00,2026-03-01 19:00:00,6,2026-02-28 18:00:00,20.0,10.0,7.9984,67.135117,297.781555,0.0,297.781555,3.078879,6.502863,10.183006,33.137074,47.937603,1912.966797,100.0,0.0,0.007266,2.067009,0.0,0.0,20.021526,0.004878,0.211191,-0.965926,0.258819
2026-03-01 23:00:00,2026-03-01 20:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,68.071655,297.666138,0.0,297.666138,2.681198,6.276728,9.824697,31.85541,0.0,10000.0,0.0,0.0,0.006845,1.825136,0.0,0.0,16.829151,0.00466,0.244757,-0.866025,0.5
2026-03-02 00:00:00,2026-03-01 21:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,69.910225,297.564514,0.0,297.564514,1.494088,5.846905,9.202743,30.066954,100.0,10000.0,100.0,0.0,0.006901,1.04452,0.0,0.0,8.73579,0.004825,0.438559,-0.707107,0.707107
2026-03-02 01:00:00,2026-03-01 22:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,73.338882,296.894196,0.0,296.894196,1.534806,5.054506,7.832174,29.815113,0.0,10000.0,0.0,0.0,0.005562,1.12561,0.0,0.0,7.757688,0.004079,0.448609,-0.5,0.866025
2026-03-02 02:00:00,2026-03-01 23:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,76.154663,296.204651,0.0,296.204651,2.461468,4.427835,6.719231,31.164438,5.666981,10000.0,5.666981,4e-06,0.006419,1.874523,0.0,3.4e-05,10.898975,0.004888,0.297309,-0.258819,0.965926
2026-03-02 03:00:00,2026-03-02 00:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,75.173096,295.936768,0.0,295.936768,1.915966,4.625786,6.883136,27.801245,0.0,10000.0,0.0,0.0,0.005941,1.440291,0.0,0.0,8.862847,0.004466,0.372889,0.0,1.0
2026-03-02 04:00:00,2026-03-02 01:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,74.781372,295.778015,0.0,295.778015,2.094921,4.7034,6.924673,28.031084,0.0,10000.0,2.875275,0.0,0.006727,1.566611,0.0,0.0,9.853252,0.005031,0.340702,0.258819,0.965926
2026-03-02 05:00:00,2026-03-02 02:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,78.227577,295.500793,0.0,295.500793,2.097398,3.976894,5.878448,28.317781,0.0,10000.0,2.772007,0.0,0.006582,1.640744,0.0,0.0,8.341131,0.005149,0.356001,0.5,0.866025
2026-03-02 06:00:00,2026-03-02 03:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,78.586205,295.243378,0.0,295.243378,2.275588,3.896391,5.691639,28.845093,0.0,10000.0,0.0,0.0,0.006702,1.788298,0.0,0.0,8.866579,0.005267,0.330807,0.707107,0.707107
2026-03-02 07:00:00,2026-03-02 04:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,75.877869,295.191315,0.0,295.191315,2.605958,4.452206,6.391162,29.274021,5.720686,10000.0,5.720686,0.0,0.006421,1.977346,0.0,0.0,11.602263,0.004872,0.28041,0.866025,0.5
2026-03-02 08:00:00,2026-03-02 05:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,74.155647,294.903381,0.0,294.903381,2.705627,4.805412,6.728081,32.141621,0.0,10000.0,0.0,0.0,0.006626,2.006376,0.0,0.0,13.001656,0.004913,0.26431,0.965926,0.258819
2026-03-02 09:00:00,2026-03-02 06:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,72.548981,294.719147,0.0,294.719147,2.895349,5.143501,7.066228,31.916813,0.0,10000.0,0.0,0.0,0.006584,2.100546,0.0,0.0,14.892233,0.004777,0.242205,1.0,0.0
2026-03-02 10:00:00,2026-03-02 07:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,67.52018,295.498718,0.0,295.498718,3.703118,6.304148,8.768287,30.854107,0.0,10000.0,0.0,0.0,0.007332,2.500352,0.0,0.0,23.345003,0.00495,0.177539,0.965926,-0.258819
2026-03-02 11:00:00,2026-03-02 08:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,59.851749,297.411987,0.0,297.411987,3.470056,8.296138,12.167234,32.092422,0.0,10000.0,0.0,0.0,0.008178,2.076889,0.0,0.0,28.788057,0.004895,0.167649,0.866025,-0.5
2026-03-02 12:00:00,2026-03-02 09:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,53.891808,299.1651,0.0,299.1651,3.044204,10.056684,15.513054,32.998722,0.0,10000.0,0.0,0.0,0.008615,1.640577,0.0,0.0,30.614599,0.004643,0.1714,0.707107,-0.707107
2026-03-02 13:00:00,2026-03-02 10:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,48.828266,300.863739,0.0,300.863739,2.624811,11.736306,19.027113,34.514427,0.0,10000.0,0.0,0.0,0.008953,1.28165,0.0,0.0,30.805588,0.004372,0.179199,0.5,-0.866025
2026-03-02 14:00:00,2026-03-02 11:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,56.26239,300.050903,0.0,300.050903,3.357943,9.441587,15.505535,37.034122,53.979988,1541.123901,53.979988,0.001189,0.008814,1.889259,0.0,0.024442,31.704311,0.004959,0.162705,0.258819,-0.965926
2026-03-02 15:00:00,2026-03-02 12:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,55.116302,300.144409,0.0,300.144409,2.162962,9.773863,15.999602,38.218063,95.793365,1542.900513,95.793365,0.0,0.008146,1.192145,0.0,0.0,21.140491,0.00449,0.243558,0.0,-1.0
2026-03-02 16:00:00,2026-03-02 13:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,57.710594,300.03598,0.0,300.03598,2.963978,9.037367,14.978969,38.770958,91.46994,1919.648804,91.46994,0.0,0.008371,1.710529,0.0,0.0,26.786556,0.004831,0.188352,-0.258819,-0.965926
2026-03-02 17:00:00,2026-03-02 14:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,60.874897,299.509766,0.0,299.509766,2.359804,8.155025,13.434756,39.286949,100.0,1919.526978,100.0,0.0,0.008018,1.436528,0.0,0.0,19.244261,0.004881,0.247479,-0.5,-0.866025
2026-03-02 18:00:00,2026-03-02 15:00:00,6,2026-02-28 18:00:00,13.4004,10.0,9.994,60.903732,299.258179,0.0,299.258179,2.918134,8.132502,13.226596,38.73243,95.343781,1216.770508,95.343781,0.006796,0.008001,1.777252,0.0,0.132078,23.731728,0.004873,0.201793,-0.707107,-0.707107
2026-03-02 19:00:00,2026-03-02 16:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,62.734203,298.796875,0.0,298.796875,3.407981,7.634808,12.267163,37.372761,100.0,1540.26062,100.0,0.0,0.007787,2.13797,0.0,0.0,26.019281,0.004885,0.178833,-0.866025,-0.5
2026-03-02 20:00:00,2026-03-02 17:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,63.781929,298.637512,0.0,298.637512,2.259166,7.362415,11.809887,36.346531,100.0,1916.69104,100.0,0.0,0.007418,1.44094,0.0,0.0,16.632917,0.004731,0.270358,-0.965926,-0.258819
2026-03-02 21:00:00,2026-03-02 18:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,64.835526,298.414337,0.0,298.414337,0.882024,7.089628,11.315041,34.785713,100.0,1540.554688,100.0,0.0,0.006973,0.571865,0.0,0.0,6.253219,0.004521,0.660224,-1.0,-0.0
2026-03-02 22:00:00,2026-03-02 19:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,61.07222,298.557312,0.0,298.557312,0.949414,8.047112,12.63305,32.674194,74.537865,1540.808594,74.537865,0.0,0.006794,0.579828,0.0,0.0,7.64004,0.004149,0.581965,-0.965926,0.258819
2026-03-02 23:00:00,2026-03-02 20:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,66.806427,298.007477,0.0,298.007477,0.286789,6.591963,10.424733,32.562366,48.225281,10000.0,48.225281,0.0,0.006826,0.191594,0.0,0.0,1.890506,0.00456,1.727204,-0.866025,0.5
2026-03-03 00:00:00,2026-03-02 21:00:00,6,2026-02-28 18:00:00,19.1711,10.0,9.994,89.135307,295.370422,0.0,295.370422,0.403336,1.8759,2.910214,39.144917,0.0,10000.0,0.0,0.0,-0.00263,0.359515,0.0,0.0,0.756619,-0.002344,1.770889,-0.707107,0.707107
2026-03-03 01:00:00,2026-03-02 22:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,85.998901,296.141022,0.0,296.141022,1.594378,2.46895,3.930108,39.417507,27.26075,942.27832,27.26075,0.0,0.007083,1.371148,0.0,0.0,3.93644,0.006091,0.507554,-0.5,0.866025
2026-03-03 02:00:00,2026-03-02 23:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,82.506714,296.174408,0.0,296.174408,1.597206,3.140278,4.920305,38.579777,57.678497,10000.0,57.678497,0.0,0.007084,1.317803,0.0,0.0,5.015672,0.005844,0.486133,-0.258819,0.965926
2026-03-03 03:00:00,2026-03-03 00:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,82.92791,295.726471,0.0,295.726471,1.97332,3.047848,4.673091,39.010887,2.970572,10000.0,2.970572,0.0,0.006964,1.636433,0.0,0.0,6.01438,0.005775,0.399976,0.0,1.0
2026-03-03 04:00:00,2026-03-03 01:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,79.590073,295.846191,0.0,295.846191,2.041497,3.710711,5.627528,38.69054,72.029739,1214.290771,72.029739,0.0,0.007089,1.624828,0.0,0.0,7.575403,0.005642,0.371656,0.258819,0.965926
2026-03-03 05:00:00,2026-03-03 02:00:00,6,2026-02-28 18:00:00,20.0,10.0,9.994,81.176788,295.565399,0.0,295.565399,1.187939,3.386808,5.1022,38.293583,4.020809,10000.0,4.020809,0.0,0.006766,0.964331,0.0,0.0,4.023321,0.005492,0.630284,0.5,0.866025
2026-03-03 06:00:00,2026-03-03 03:00:00,6,2026-02-28 18:00:00,1.2534,1.2534,9.994,95.538971,293.563995,0.0,293.563995,1.128112,0.737379,1.069567,38.096725,0.0,10000.0,0.0,0.0,0.001692,1.077787,0.0,0.0,0.831846,0.001616,0.777933,0.707107,0.707107
2026-03-03 07:00:00,2026-03-03 04:00:00,6,2026-02-28 18:00:00,15.2206,10.0,7.9984,89.897766,294.213898,0.0,294.213898,2.149544,1.722813,2.521064,38.228073,6.34715,10000.0,6.34715,0.0,0.007138,1.932392,0.0,0.0,3.703262,0.006417,0.399627,0.866025,0.5
2026-03-03 08:00:00,2026-03-03 05:00:00,6,2026-02-28 18:00:00,20.0,10.0,7.9984,86.71917,294.254089,0.0,294.254089,1.550451,2.300785,3.322496,37.208973,5.647751,10000.0,5.647751,0.0,0.007124,1.344538,0.0,0.0,3.567255,0.006178,0.525427,0.965926,0.258819
2026-03-03 09:00:00,2026-03-03 06:00:00,6,2026-02-28 18:00:00,20.0,10.0,7.9984,85.282181,294.211121,0.0,294.211121,1.003358,2.567125,3.672279,36.520092,2.32059,10000.0,2.32059,0.0,0.006641,0.855686,0.0,0.0,2.575747,0.005664,0.772933,1.0,0.0
