time_utc,time_local_BRT,RH_2M,L_CLOUD,CEIL_HGT,T_CLOUD,PWAT,T_2M,SST,DELTA_T,WSPD_10M,DPD,SAT_DEF,Q_HYDRO_INT,TEMP_GRAD,IX_RH_WIND,IX_RH_CLOUD,IX_WIND_RAIN,IX_DPD_WIND,IX_RH_TGRAD,FOG_INDEX,hour_sin,hour_cos,METAR_VIS_KM,has_metar
2025-04-16 04:00:00,2025-04-16 01:00:00,85.41488,3.7391922,10000.0,3.7391922,38.384132,296.9044,300.82837,-3.9239807,0.9096282389092484,2.5941582,4.287268,0.0,0.0068715443,0.7769579,0.0,0.0,2.3597195,0.0058693215,0.84600323,0.25881904510252074,0.9659258262890683,9.99,1
2025-04-16 05:00:00,2025-04-16 02:00:00,86.130615,1.10991,10000.0,10.522041,40.417103,296.7962,300.82837,-4.0321655,1.160699619829031,2.456133,4.050386,0.0,0.006933023,0.9997177,0.0,0.0,2.8508325,0.0059714555,0.68319696,0.49999999999999994,0.8660254037844387,9.99,1
2025-04-16 06:00:00,2025-04-16 03:00:00,85.91697,2.606076,10000.0,39.808685,40.32382,296.64304,300.82837,-4.1853333,1.7709513794415583,2.4937458,4.0749516,0.0,0.007009026,1.5215478,0.0,0.0,4.4163027,0.006021943,0.4592154,0.7071067811865475,0.7071067811865476,9.99,1
2025-04-16 07:00:00,2025-04-16 04:00:00,86.113144,1.5851498,10000.0,13.142683,41.178043,296.44873,300.82837,-4.3796387,0.6500070756460632,2.453062,3.9713063,0.0,0.006914541,0.5597415,0.0,0.0,1.5945077,0.0059543285,1.1481644,0.8660254037844386,0.5000000000000001,9.99,1
2025-04-16 08:00:00,2025-04-16 05:00:00,85.86397,1.4529288,10000.0,20.601505,41.75529,296.4381,300.82837,-4.390259,1.0027719947838976,2.49996,4.0399704,0.0,0.006909124,0.8610198,0.0,0.0,2.5068898,0.005932448,0.7786194,0.9659258262890683,0.25881904510252074,9.99,1
2025-04-16 09:00:00,2025-04-16 06:00:00,84.49453,0.0,10000.0,12.479053,42.507915,296.4988,300.82837,-4.3295593,0.2507676320623519,2.7622013,4.447631,0.0,0.0067778993,0.21188493,0.0,0.0,0.69267064,0.0057269544,2.4088464,1.0,6.123233995736766e-17,8.0,1
2025-04-16 10:00:00,2025-04-16 07:00:00,83.656105,0.0,10000.0,32.316456,43.53258,296.60168,300.82837,-4.2266846,0.19815913854697267,2.9261475,4.717349,0.0,0.0067990706,0.16577221,0.0,0.0,0.57984287,0.0056878375,2.8057532,0.9659258262890683,-0.25881904510252063,8.0,1
2025-04-16 11:00:00,2025-04-16 08:00:00,81.30053,0.0,10000.0,47.812733,45.200756,296.94803,300.82837,-3.8803406,0.3293151219075406,3.3972778,5.511141,0.0,0.0069234543,0.26773494,0.0,0.0,1.118775,0.0056288047,1.8937261,0.8660254037844387,-0.4999999999999998,8.0,1
2025-04-16 12:00:00,2025-04-16 09:00:00,76.02194,0.0,10000.0,100.0,45.297848,297.55032,300.82837,-3.2780457,0.5033486114635457,4.5005074,7.327282,0.0,0.0072839814,0.38265535,0.0,0.0,2.265324,0.005537424,1.2600002,0.7071067811865476,-0.7071067811865475,9.99,1
2025-04-16 13:00:00,2025-04-16 10:00:00,67.97558,0.0,10000.0,71.868546,44.761383,298.9228,300.82837,-1.9055786,1.025133150327134,6.3578415,10.620903,0.0,0.008086013,0.6968403,0.0,0.0,6.517635,0.005496514,0.60415584,0.49999999999999994,-0.8660254037844387,9.99,1
2025-04-16 14:00:00,2025-04-16 11:00:00,62.224518,0.0,10000.0,83.12284,45.192833,299.7054,300.82837,-1.1229553,0.47356211200393733,7.8163548,13.1220255,0.0,0.008033145,0.29467174,0.0,0.0,3.7015295,0.004998586,1.0848784,0.258819045102521,-0.9659258262890682,9.99,1
2025-04-16 15:00:00,2025-04-16 12:00:00,60.53185,0.0,10000.0,58.391106,45.04112,300.36295,300.82837,-0.46542358,1.8394224873874612,8.2965355,14.250956,9.4e-44,0.0076879617,1.1134365,0.0,0.0,15.260834,0.0046536652,0.31211275,1.2246467991473532e-16,-1.0,9.99,1
2025-04-16 16:00:00,2025-04-16 13:00:00,57.606728,0.0,5064.8145,100.0,45.542213,300.53424,300.82837,-0.29412842,2.1362367154455812,9.098927,15.461767,3.76e-43,0.007961788,1.230616,0.0,0.0,19.43746,0.0045865257,0.2576057,-0.2588190451025208,-0.9659258262890683,9.99,1
2025-04-16 17:00:00,2025-04-16 14:00:00,58.11743,0.0,4682.2725,100.0,46.418484,300.37296,300.82837,-0.45541382,3.0873123707655568,8.947628,15.131634,2.94e-43,0.0078095333,1.7942667,0.0,1.2612e-41,27.624123,0.0045387,0.18233994,-0.4999999999999997,-0.8660254037844388,9.99,1
2025-04-16 18:00:00,2025-04-16 15:00:00,57.376396,0.0,10000.0,100.0,46.652073,300.5184,300.82837,-0.30996704,1.9092826426703728,9.161724,15.53134,2.94e-43,0.007534109,1.0954776,0.0,8.408e-42,17.492321,0.0043228003,0.28555664,-0.7071067811865471,-0.7071067811865479,9.99,1
2025-04-16 19:00:00,2025-04-16 16:00:00,57.2955,0.0,10000.0,80.13715,47.29801,300.5842,300.82837,-0.24417114,1.3192990120850927,9.188595,15.620957,0.0,0.007211429,0.75589895,0.0,0.0,12.122504,0.0041318242,0.40368873,-0.8660254037844384,-0.5000000000000004,9.99,1
2025-04-16 20:00:00,2025-04-16 17:00:00,62.43804,0.0,3918.4463,100.0,46.54419,300.09683,300.82837,-0.73153687,1.6773468265543003,7.7837734,13.352221,4.82e-43,0.0070006927,1.0473025,0.0,7.006e-42,13.0560875,0.0043710954,0.35129914,-0.9659258262890683,-0.25881904510252063,9.99,1
2025-04-16 21:00:00,2025-04-16 18:00:00,64.65569,0.0,3919.1494,97.00507,45.629333,299.812,300.82837,-1.0163574,1.527089989067762,7.20739,12.354936,4.82e-43,0.0068559675,0.9873506,0.0,7.006e-42,11.006332,0.004432773,0.3973701,-1.0,-1.8369701987210297e-16,9.99,1
2025-04-16 22:00:00,2025-04-16 19:00:00,73.29254,0.0,10000.0,100.0,46.182514,299.26376,300.82837,-1.5646057,1.1598775264905234,5.15411,9.038342,4.82e-43,0.006873086,0.85010374,0.0,4.204e-42,5.9781365,0.0050374595,0.58174336,-0.9659258262890684,0.2588190451025203,9.99,1
2025-04-16 23:00:00,2025-04-16 20:00:00,75.183334,0.0,10000.0,4.6657214,47.168037,298.81772,300.82837,-2.0106506,0.45294563226823775,4.723484,8.179274,3.88e-43,0.006379863,0.34053963,0.0,1.401e-42,2.1394815,0.0047965935,1.3596874,-0.8660254037844386,0.5000000000000001,9.99,1
2025-04-17 00:00:00,2025-04-16 21:00:00,71.63528,0.0,10000.0,1.3224334,48.1336,298.45517,300.82837,-2.3731995,0.7825333147806559,5.492901,9.149274,2.41e-43,0.0054071643,0.5605699,0.0,2.803e-42,4.298378,0.0038734372,0.8117005,-0.7071067811865477,0.7071067811865474,9.99,1
2025-04-17 01:00:00,2025-04-16 22:00:00,70.16546,0.0,10000.0,3.7268248,48.597622,298.14142,300.82837,-2.6869507,0.6496300366841417,5.8133965,9.445045,6.57e-43,0.0047546388,0.45581588,0.0,0.0,3.7765567,0.003336114,0.9360012,-0.5000000000000004,0.8660254037844384,9.99,1
2025-04-17 02:00:00,2025-04-16 23:00:00,71.20264,0.0,10000.0,4.9310274,48.42452,297.86252,300.82837,-2.9658508,0.9006933170153408,5.566164,8.966035,6.57e-43,0.0012076751,0.6413174,0.0,0.0,5.0134068,0.0008598965,0.711533,-0.25881904510252157,0.9659258262890681,9.99,1
2025-04-17 03:00:00,2025-04-17 00:00:00,70.78573,0.0,10000.0,1.88407,47.540703,297.68463,300.82837,-3.1437378,1.2323319601545513,5.652933,8.999512,7.5e-43,4.2007912e-05,0.8723152,0.0,0.0,6.9662905,2.9735607e-05,0.53129196,0.0,1.0,7.0,1
2025-04-17 04:00:00,2025-04-17 01:00:00,71.377495,0.0,10000.0,0.0,46.57342,297.56982,300.82837,-3.258545,1.647009966078203,5.5148487,8.756776,7.5e-43,-0.0012466233,1.1755944,0.0,0.0,9.083011,-0.00088980846,0.40856946,0.25881904510252074,0.9659258262890683,6.0,1
2025-04-17 05:00:00,2025-04-17 02:00:00,70.979935,0.0,10000.0,2.0074427,47.016186,297.3754,300.82837,-3.4529724,1.3438741393740423,5.596222,8.77546,7.5e-43,-0.0014760555,0.95388097,0.0,0.0,7.5206175,-0.0010477032,0.49159366,0.49999999999999994,0.8660254037844387,6.0,1
2025-04-17 06:00:00,2025-04-17 03:00:00,71.23458,0.0,10000.0,5.1683373,48.328037,296.99622,300.82837,-3.8321533,0.9710107344900177,5.523426,8.502425,0.0,-0.0061754053,0.6916954,0.0,0.0,5.3633056,-0.0043990244,0.66511554,0.7071067811865475,0.7071067811865476,5.01,1
2025-04-17 07:00:00,2025-04-17 04:00:00,71.52899,0.0,10000.0,15.319002,48.53415,297.3133,300.82837,-3.5150757,1.1460791498209497,5.47048,8.577385,0.0,0.0040963874,0.81977886,0.0,0.0,6.2696033,0.0029301045,0.5740324,0.8660254037844386,0.5000000000000001,5.01,1
2025-04-17 08:00:00,2025-04-17 05:00:00,71.56474,0.0,4308.052,100.0,47.500523,297.3191,300.82837,-3.5092773,0.5805061979176813,5.462719,8.569597,0.0,0.002312249,0.4154378,0.0,0.0,3.1711423,0.0016547551,1.0516398,0.9659258262890683,0.25881904510252074,5.01,1
2025-04-17 09:00:00,2025-04-17 06:00:00,77.65456,0.0,10000.0,100.0,46.51332,297.0391,300.82837,-3.7892761,1.3203184732644275,4.1413555,6.62189,0.0,0.0070349234,1.0252875,0.0,0.0,5.467908,0.005462939,0.5467405,1.0,6.123233995736766e-17,6.0,1
2025-04-17 10:00:00,2025-04-17 07:00:00,77.08586,0.0,10000.0,11.222752,45.678658,297.06235,300.82837,-3.7660217,0.4587032179168271,4.26054,6.799928,0.0,0.0069222464,0.35359532,0.0,0.0,1.9543234,0.005336073,1.3797281,0.9659258262890683,-0.25881904510252063,4.01,1
2025-04-17 11:00:00,2025-04-17 08:00:00,72.64067,0.0,10000.0,11.084145,44.40501,298.02094,300.82837,-2.807434,0.6604541610996723,5.2510433,8.599351,1.67e-43,0.0077279755,0.47975832,0.0,1.401e-42,3.4680734,0.005613653,0.95522743,0.8660254037844387,-0.4999999999999998,6.0,1
2025-04-17 12:00:00,2025-04-17 09:00:00,65.627464,0.0,10000.0,4.821698,43.304756,299.8089,300.82837,-1.0194702,1.3278193508071818,6.9670467,12.0130415,4.5e-43,0.008536365,0.8714141,0.0,1.401e-42,9.250979,0.0056021996,0.4596342,0.7071067811865476,-0.7071067811865475,6.0,1
2025-04-17 13:00:00,2025-04-17 10:00:00,56.183784,0.0,10000.0,0.0,42.16352,301.46307,300.82837,0.6347046,1.2035104170572055,9.561256,16.872108,2.63e-43,0.008964703,0.6761777,0.0,1.401e-42,11.5070715,0.00503671,0.43101907,0.49999999999999994,-0.8660254037844387,7.0,1
2025-04-17 14:00:00,2025-04-17 11:00:00,48.894985,0.0,10000.0,0.0,41.71641,303.1197,300.82837,2.2913208,1.4255706510867407,11.906662,21.659224,0.0,0.008602375,0.6970326,0.0,0.0,16.973787,0.0042061303,0.32050294,0.258819045102521,-0.9659258262890682,8.0,1
2025-04-17 15:00:00,2025-04-17 12:00:00,45.52293,0.0,10000.0,0.0,41.69588,304.07794,300.82837,3.2495728,2.1242194730408275,13.128511,24.3923,0.0,0.009095466,0.9670069,0.0,0.0,27.887838,0.004140523,0.20466925,1.2246467991473532e-16,-1.0,9.99,1
2025-04-17 16:00:00,2025-04-17 13:00:00,42.91145,0.0,10000.0,0.0,41.27319,304.63852,300.82837,3.8101501,2.8577024108882862,14.119617,26.391783,2.23e-43,0.009326152,1.2262815,0.0,1.2612e-41,40.349667,0.0040019867,0.14508373,-0.2588190451025208,-0.9659258262890683,9.99,1
2025-04-17 17:00:00,2025-04-17 14:00:00,49.805332,0.0,10000.0,0.0,43.402,303.85178,300.82837,3.023407,3.8979450824226403,11.673763,22.186066,0.0,0.009499557,1.9413844,0.0,0.0,45.503685,0.004731286,0.124577336,-0.4999999999999997,-0.8660254037844388,9.99,1
2025-04-17 18:00:00,2025-04-17 15:00:00,54.6426,0.0,10000.0,0.0,45.639812,303.1057,300.82837,2.2773438,4.12500408550057,10.124762,19.207834,0.0,0.009428722,2.2540095,0.0,0.0,41.764687,0.005152099,0.12933147,-0.7071067811865471,-0.7071067811865479,9.99,1
2025-04-17 19:00:00,2025-04-17 16:00:00,57.607502,0.0,10000.0,0.0,47.229004,302.32306,300.82837,1.49469,3.979909777697861,9.21743,17.15953,0.0,0.008945442,2.2927265,0.0,0.0,36.68454,0.0051532458,0.14119798,-0.8660254037844384,-0.5000000000000004,9.99,1
2025-04-17 20:00:00,2025-04-17 17:00:00,63.11317,27.173801,1555.6486,27.173801,47.21273,300.93582,300.82837,0.10745239,3.689294698934316,7.657753,13.773516,0.0,0.008147561,2.328431,0.0,0.0,28.251707,0.005142184,0.16655652,-0.9659258262890683,-0.25881904510252063,9.99,1
2025-04-17 21:00:00,2025-04-17 18:00:00,64.40228,77.98074,10000.0,77.98074,44.579197,300.09592,300.82837,-0.7324524,2.8537795256720977,7.2856503,12.653307,0.0,0.0077773742,1.8378992,0.0,0.0,20.79164,0.0050088065,0.21803348,-1.0,-1.8369701987210297e-16,9.99,1
2025-04-17 22:00:00,2025-04-17 19:00:00,69.97264,0.0,10000.0,0.0,43.48417,299.4022,300.82837,-1.426178,2.1156012189206863,5.912184,10.245429,7.4e-44,0.0073633376,1.480342,0.0,2.803e-42,12.507824,0.005152322,0.31581783,-0.9659258262890684,0.2588190451025203,9.99,1
2025-04-17 23:00:00,2025-04-17 20:00:00,73.49423,0.0,10000.0,0.0,43.281673,299.05453,300.82837,-1.7738342,1.5294873462384153,5.1015263,8.8596,7.4e-44,0.0071602426,1.124085,0.0,2.803e-42,7.80272,0.005262365,0.4510267,-0.8660254037844386,0.5000000000000001,9.99,1
2025-04-18 00:00:00,2025-04-17 21:00:00,75.24839,0.0,10000.0,0.0,43.651344,298.84888,300.82837,-1.9794922,0.9685425974770558,4.710499,8.172939,1.47e-43,0.006946157,0.7288127,0.0,2.803e-42,4.562319,0.0052268715,0.70421517,-0.7071067811865477,0.7071067811865474,9.99,1
2025-04-18 01:00:00,2025-04-17 22:00:00,77.162155,4.872074,10000.0,4.872074,44.304474,298.62415,300.82837,-2.2042236,0.13176460990219424,4.294016,7.4409842,1.88e-43,0.006899622,0.1016724,0.0,0.0,0.5657993,0.0053238967,3.3293328,-0.5000000000000004,0.8660254037844384,9.99,1
2025-04-18 02:00:00,2025-04-17 23:00:00,77.16208,11.27297,10000.0,11.27297,42.98897,298.53906,300.82837,-2.2893066,0.49026562200047374,4.2913322,7.4034386,0.0,0.006871879,0.37829915,0.0,0.0,2.1038926,0.005302485,1.3072433,-0.25881904510252157,0.9659258262890681,9.99,1
2025-04-18 03:00:00,2025-04-18 00:00:00,77.14854,29.265339,10000.0,29.265339,42.289066,298.27557,300.82837,-2.5527954,1.7347245631288686,4.2858315,7.292466,0.0,0.007045857,1.3383147,0.0,0.0,7.4347367,0.005435776,0.42049113,0.0,1.0,9.99,1
2025-04-18 04:00:00,2025-04-18 01:00:00,78.82663,3.2925823,10000.0,3.2925823,41.961918,297.9032,300.82837,-2.925171,1.4470935335624424,3.924734,6.6083674,5.63e-43,0.0069664167,1.1406951,0.0,0.0,5.6794577,0.0054913918,0.5095143,0.25881904510252074,0.9659258262890683,9.99,1
2025-04-18 05:00:00,2025-04-18 02:00:00,78.14371,1.1473924,10000.0,1.1473924,42.561455,297.63315,300.82837,-3.195221,1.5513364039807969,4.057953,6.712141,9.4e-44,0.0069837635,1.2122718,0.0,0.0,6.29525,0.005457372,0.47321495,0.49999999999999994,0.8660254037844387,9.99,1
2025-04-18 06:00:00,2025-04-18 03:00:00,79.21219,0.0,10000.0,0.0,43.457714,297.40387,300.82837,-3.4244995,0.9317157791307589,3.8311749,6.2968373,9.4e-44,0.0069169425,0.73803246,0.0,0.0,3.569566,0.0054790615,0.7677714,0.7071067811865475,0.7071067811865476,9.99,1
2025-04-18 07:00:00,2025-04-18 04:00:00,79.87062,2.0674734,10000.0,9.954828,44.04708,297.32825,300.82837,-3.500122,0.3940246430930497,3.694891,6.0697722,0.0,0.0068922304,0.31470993,0.0,0.0,1.4558781,0.0055048675,1.6167337,0.8660254037844386,0.5000000000000001,9.99,1
2025-04-18 08:00:00,2025-04-18 05:00:00,80.640236,1.3687044,10000.0,1.3687044,44.590942,297.17438,300.82837,-3.6539917,0.4320519465815587,3.535284,5.7839828,0.0,0.0067728283,0.34840772,0.0,0.0,1.5274264,0.005461625,1.5156459,0.9659258262890683,0.25881904510252074,9.99,1
2025-04-18 09:00:00,2025-04-18 06:00:00,81.50045,1.4228672,10000.0,2.9513874,44.41865,297.09442,300.82837,-3.7339478,0.6310395474231535,3.361145,5.50047,0.0,0.006808474,0.5143001,0.0,0.0,2.1210155,0.0055489372,1.114857,1.0,6.123233995736766e-17,8.0,1
2025-04-18 10:00:00,2025-04-18 07:00:00,87.25646,3.6185973,10000.0,4.036734,44.484715,296.8019,300.82837,-4.0264587,1.4068290656328084,2.2443867,3.7228763,0.0,0.007080582,1.2275492,0.0,0.0,3.1574683,0.0061782654,0.5790734,0.9659258262890683,-0.25881904510252063,6.0,1
2025-04-18 11:00:00,2025-04-18 08:00:00,85.399315,10.065271,10000.0,10.065271,44.367386,297.3407,300.82837,-3.487671,1.1402267422553478,2.605589,4.4059534,0.0,0.007695605,0.9737458,0.0,0.0,2.970962,0.006571994,0.68857825,0.8660254037844387,-0.4999999999999998,5.01,1
2025-04-18 12:00:00,2025-04-18 09:00:00,77.63344,9.3918,10000.0,9.3918,43.634544,298.6447,300.82837,-2.1836548,1.3371835590619252,4.1953773,7.2963476,0.0,0.008434391,1.0381017,0.0,0.0,5.6099896,0.006547908,0.5401776,0.7071067811865476,-0.7071067811865475,6.0,1
2025-04-18 13:00:00,2025-04-18 10:00:00,70.046455,22.885414,10000.0,22.885414,43.43667,300.00836,300.82837,-0.8200073,1.3615941479919982,5.9213886,10.592357,0.0,0.008384643,0.95374846,0.0,0.0,8.062529,0.005873145,0.47924694,0.49999999999999994,-0.8660254037844387,9.0,1
2025-04-18 14:00:00,2025-04-18 11:00:00,62.969738,29.959297,10000.0,29.959297,43.437145,301.14847,300.82837,0.32009888,1.9594652218560533,7.7064476,13.9999075,0.0,0.0085347025,1.2338701,0.0,0.0,15.100516,0.00537428,0.30575773,0.258819045102521,-0.9659258262890682,9.0,1
2025-04-18 15:00:00,2025-04-18 12:00:00,55.37073,1.6063184,10000.0,1.6063184,43.332592,302.34845,300.82837,1.5200806,2.5097452176885033,9.85713,18.091492,7.4e-44,0.009043486,1.3896643,0.0,4.204e-42,24.738886,0.005007444,0.2121691,1.2246467991473532e-16,-1.0,9.99,1
2025-04-18 16:00:00,2025-04-18 13:00:00,56.92212,2.414459,10000.0,2.414459,44.518578,302.78296,300.82837,1.9545898,2.950341461279073,9.441822,17.906462,0.0,0.009237835,1.6793969,0.0,0.0,27.8566,0.0052583716,0.18660901,-0.2588190451025208,-0.9659258262890683,9.99,1
2025-04-18 17:00:00,2025-04-18 14:00:00,60.49601,3.2336361,10000.0,3.2336361,45.11424,302.52322,300.82837,1.6948547,3.815609777845189,8.437267,16.176493,0.0,0.0094017135,2.3082917,0.0,0.0,32.193317,0.0056876615,0.15449959,-0.4999999999999997,-0.8660254037844388,9.99,1
2025-04-18 18:00:00,2025-04-18 15:00:00,60.72982,3.7445166,10000.0,3.7445166,45.866825,302.17447,300.82837,1.3460999,4.3216621126730725,8.353403,15.759518,0.0,0.009460426,2.6245375,0.0,0.0,36.100586,0.0057452996,0.13734615,-0.7071067811865471,-0.7071067811865479,9.99,1
2025-04-18 19:00:00,2025-04-18 16:00:00,60.776806,1.827699,10000.0,1.827699,45.746822,301.59567,300.82837,0.76730347,4.3671158254293045,8.305933,15.22052,3.78e-43,0.009026265,2.6541936,0.0,0.0,36.272972,0.0054858755,0.13605379,-0.8660254037844384,-0.5000000000000004,9.99,1
2025-04-18 20:00:00,2025-04-18 17:00:00,66.842445,8.689615,10000.0,8.689615,46.6079,300.5637,300.82837,-0.26467896,3.8693540768093944,6.7080345,12.114195,0.0,0.008192765,2.5863707,0.0,0.0,25.955761,0.005476244,0.16839628,-0.9659258262890683,-0.25881904510252063,9.99,1
2025-04-18 21:00:00,2025-04-18 18:00:00,71.97559,4.7859674,10000.0,100.0,46.698376,299.32367,300.82837,-1.5046997,3.688842182304921,5.4511986,9.517708,0.0,0.00797685,2.655066,0.0,0.0,20.10861,0.005741385,0.18996726,-1.0,-1.8369701987210297e-16,9.99,1
2025-04-18 22:00:00,2025-04-18 19:00:00,71.11341,20.241922,10000.0,100.0,47.457462,299.60168,300.82837,-1.2266846,2.8385848815697887,5.6583233,9.973057,0.0,0.007561656,2.0186145,0.0,0.0,16.06163,0.005377352,0.24199885,-0.9659258262890684,0.2588190451025203,9.99,1
2025-04-18 23:00:00,2025-04-18 20:00:00,72.9101,3.7154462,10000.0,78.632545,48.081837,299.24792,300.82837,-1.5804443,2.580704542866883,5.238598,9.159181,3.77e-43,0.007333661,1.8815944,0.0,0.0,13.519274,0.0053469795,0.27198112,-0.8660254037844386,0.5000000000000001,9.99,1
2025-04-19 00:00:00,2025-04-18 21:00:00,74.493065,4.4481177,10000.0,20.440231,48.85526,299.00302,300.82837,-1.8253479,1.8734502005791247,4.8801155,8.499738,7.4e-44,0.007223277,1.3955904,0.0,2.803e-42,9.142653,0.00538084,0.37747627,-0.7071067811865477,0.7071067811865474,,0
2025-04-19 01:00:00,2025-04-18 22:00:00,76.85994,0.0,10000.0,2.0480247,47.81962,298.6714,295.7627,2.9086914,1.4097941676261236,4.35948,7.560659,5.45e-43,0.007015452,1.083567,0.0,1.401e-42,6.1459694,0.005392072,0.5090756,-0.5000000000000004,0.8660254037844384,,0
2025-04-19 02:00:00,2025-04-18 23:00:00,76.531746,0.0,10000.0,100.0,47.718452,298.4634,295.7627,2.700714,1.0140136186243522,4.422388,7.573593,5.42e-43,0.0069400747,0.77604234,0.0,1.401e-42,4.4843616,0.00531136,0.6869911,-0.25881904510252157,0.9659258262890681,,0
2025-04-19 03:00:00,2025-04-19 00:00:00,76.92666,0.0,10000.0,100.0,46.350277,298.0935,295.7627,2.3308105,1.43774629049561,4.326809,7.2837143,5.42e-43,0.006963691,1.1060102,0.0,1.401e-42,6.2208533,0.0053569353,0.5002559,0.0,1.0,,0
2025-04-19 04:00:00,2025-04-19 01:00:00,77.7697,0.0,10000.0,100.0,46.464764,297.8926,295.7627,2.1299133,0.8381110744749926,4.1436405,6.9338512,5.41e-43,0.0069597755,0.65179646,0.0,1.401e-42,3.472831,0.0054125963,0.82900304,0.25881904510252074,0.9659258262890683,,0
2025-04-19 05:00:00,2025-04-19 02:00:00,78.616,0.0,10000.0,100.0,47.36674,297.7915,295.7627,2.0288086,0.5105660430360255,3.9649315,6.6296644,5.41e-43,0.006948027,0.40138662,0.0,1.401e-42,2.0243595,0.005462261,1.2875919,0.49999999999999994,0.8660254037844387,,0
2025-04-19 06:00:00,2025-04-19 03:00:00,78.14606,0.0,10000.0,100.0,48.829613,297.83646,295.7627,2.073761,0.2759669189329479,4.0635853,6.793607,5.41e-43,0.0070304438,0.21565726,0.0,0.0,1.1214151,0.005494015,2.0785356,0.7071067811865475,0.7071067811865476,,0
2025-04-19 07:00:00,2025-04-19 04:00:00,77.53127,0.0,10000.0,100.0,49.462944,297.8983,295.7627,2.1355896,0.8869763799788857,4.1936264,7.010598,4.47e-43,0.0068512196,0.68768406,0.0,1.401e-42,3.7196474,0.005311838,0.7855433,0.8660254037844386,0.5000000000000001,,0
2025-04-19 08:00:00,2025-04-19 05:00:00,78.57975,0.0,10000.0,100.0,49.500217,297.7403,295.7627,1.9776001,0.944391643216821,3.970913,6.6205797,7.61e-43,0.006651828,0.7421006,0.0,4.204e-42,3.750097,0.0052269897,0.75239736,0.9659258262890683,0.25881904510252074,,0
2025-04-19 09:00:00,2025-04-19 06:00:00,79.49337,0.0,4310.243,100.0,49.970844,297.68198,295.7627,1.919281,0.5704763730838188,3.7815418,6.3161035,7.3e-44,0.0071110916,0.45349085,0.0,1.401e-42,2.1572802,0.0056528463,1.1856252,1.0,6.123233995736766e-17,,0
2025-04-19 10:00:00,2025-04-19 07:00:00,81.87387,0.0,4311.6924,100.0,49.83359,297.55487,295.7627,1.7921753,0.6183179551615464,3.298235,5.540543,0.0,0.0069926004,0.50624084,0.0,0.0,2.039358,0.0057251127,1.1397998,0.9659258262890683,-0.25881904510252063,,0
2025-04-19 11:00:00,2025-04-19 08:00:00,80.95134,0.0,10000.0,100.0,48.38378,297.7294,295.7627,1.9667053,0.30797337267588576,3.487196,5.883728,3.87e-43,0.0069794855,0.24930859,0.0,1.401e-42,1.0739635,0.005649987,1.9842309,0.8660254037844387,-0.4999999999999998,,0
2025-04-19 12:00:00,2025-04-19 09:00:00,67.42403,0.0,10000.0,11.833419,46.69499,299.8253,295.7627,4.0625916,1.3562416256572543,6.531893,11.396151,2.94e-43,0.0081154015,0.9144327,0.0,5.605e-42,8.858825,0.0054717306,0.4630003,0.7071067811865476,-0.7071067811865475,,0
