datetime,dew_point_temperature_htgl,geopotential_height_0deg,geopotential_height_ceil,geopotential_height_htfl,geopotential_height_sfc,high_level_cloud_cover,low_level_cloud_cover,mean_sea_level_pressure_eta_model,mid_level_cloud_cover,parcel_lifted_index_to_500_h_pa,precipitable_water,pressure,probability_of_precipitation,relative_humidity_htgl,relative_humidity_hybl,specific_humidity_htgl,specific_humidity_hybl,specific_humidity_spdy,surface_lifted_index,surface_roughness,temperature_htgl,temperature_sfc,temperature_sea_temperature,total_cloud_cover,total_column_integrated_cloud_water,water_temperature,u_component_of_wind_htgl,u_component_of_wind_spdy,v_component_of_wind_htgl,v_component_of_wind_spdy,wind_angle,wind_speed
2026-07-01T00:00:00Z,18.508016461581047,NA,NA,NA,20.65804100036621,0,0,0,0,NA,0,101628.8515625,NA,90.14493538116791,89.22994132705301,0.013311797752976418,0.013573662377893925,0.013573662377893925,NA,NA,293.3238830566406,292.58392333984375,292.58392333984375,0,0,0,-0.4414299428462982,-0.4414299428462982,-0.4142550528049469,-0.4142550528049469,46.818991077869896,0.6053657103071791
2026-07-01T01:00:00Z,18.774086941364885,NA,NA,NA,20.65804100036621,0,0,101749.046875,0,NA,28.83148956298828,101504.4296875,NA,91.92336117364823,88.67124938760324,0.01355725061148405,0.013413107953965664,0.013413107953965664,NA,NA,293.27740478515625,292.58392333984375,292.58392333984375,0,0,0,-0.6800459623336792,-0.8961421251296997,-0.18976664543151855,-0.3636177182197571,74.40825392199287,0.7060268341958905
2026-07-01T02:00:00Z,18.57923828663447,NA,NA,NA,20.65804100036621,0,0,101746.4140625,0,NA,27.692508697509766,101501.875,NA,90.22504742932301,85.08666210529047,0.0133897066116333,0.013060646131634712,0.013060646131634712,NA,NA,293.38165283203125,292.58392333984375,292.58392333984375,0,0,0,-1.3438594341278076,-1.6779818534851074,0.6780401468276978,0.7873579859733582,116.77308763861507,1.5052231128322595
2026-07-01T03:00:00Z,18.39308785179504,NA,NA,NA,20.65804100036621,0,0,101768.34375,0,NA,26.7333984375,101523.8203125,NA,88.5366269052519,81.74497466718137,0.013228141702711582,0.012732579372823238,0.012732579372823238,NA,NA,293.4984436035156,292.58392333984375,292.58392333984375,0,0,0,-1.637609601020813,-2.060394048690796,-0.5008152723312378,-0.7308910489082336,72.99527187270246,1.7124780706203973
2026-07-01T04:00:00Z,17.983920384260525,NA,NA,NA,20.65804100036621,0,0,101659.921875,0,NA,26.055160522460938,101415.84375,NA,84.7235571742181,75.05221045483236,0.012899455614387989,0.012091198936104774,0.012091198936104774,NA,NA,293.79510498046875,292.58392333984375,292.58392333984375,0,0,0,-1.4543851613998413,-1.8347140550613403,-1.0206129550933838,-1.4785184860229492,54.94078976729793,1.7767630685616167
2026-07-01T05:00:00Z,17.54034212911397,NA,NA,NA,20.65804100036621,0,0,101603.328125,0,NA,25.278425216674805,101359.484375,NA,81.48214338434589,68.76379543686534,0.012543711811304092,0.011343834921717644,0.011343834921717644,NA,NA,293.9743957519531,292.58392333984375,292.58392333984375,0,0,0,-2.050114154815674,-2.652367115020752,-0.43429607152938843,-0.7088543176651001,78.03928991099565,2.0956099650272337
2026-07-01T06:00:00Z,17.084035447769406,NA,NA,NA,20.65804100036621,0,0,101542.1171875,0,NA,24.17293357849121,101298.6015625,NA,77.7609917851497,61.91769738039975,0.01218731701374054,0.010593774728477001,0.010593774728477001,NA,NA,294.26507568359375,292.58392333984375,292.58392333984375,0,0,0,-2.445347547531128,-3.176427125930786,0.4506944417953491,0.4518490731716156,100.44281620009343,2.4865337536582373
2026-07-01T07:00:00Z,16.910251258024143,NA,NA,NA,20.65804100036621,0,0,101551.734375,0,NA,22.682477951049805,101308.0859375,NA,77.177775986027,62.51900356645314,0.012050025165081024,0.010514368303120136,0.010514368303120136,NA,NA,294.2082824707031,292.58392333984375,292.58392333984375,0,0,0,-1.3290901184082031,-1.6228002309799194,0.8035948276519775,0.7716615200042725,121.15800838487408,1.5531404282547483
2026-07-01T08:00:00Z,17.42937805670034,NA,NA,NA,20.65804100036621,0,0,101561.109375,0,NA,22.818525314331055,101317.1796875,NA,81.82748837387635,70.5247767814014,0.012459644116461277,0.011307209730148315,0.011307209730148315,NA,NA,293.7920227050781,292.58392333984375,292.58392333984375,0,9.95662522142742e-42,0,0.23289459943771362,0.2166976034641266,0.9515082240104675,1.172788143157959,193.75352344766094,0.9795957302922502
2026-07-01T09:00:00Z,18.542079768380674,NA,NA,NA,20.65804100036621,0,0,101616.3828125,0,NA,23.27723503112793,101371.609375,NA,93.95272602100647,95.24131346865349,0.013375436887145042,0.013411497697234154,0.013411497697234154,NA,NA,292.6913757324219,292.58392333984375,292.58392333984375,0,9.924449096205594e-5,0,1.2315254211425781,1.4231350421905518,2.368769884109497,2.4622485637664795,207.46995867366624,2.669780070864363
