datetime,vel_vento,dir_vento,temp_ar,temp_orvalho,pressao,vis,clima,categ_nuvem,altura_nuvem,lmlt,umidade_relativa
2026-06-22T00:00:00Z,2.0239183370355636,358.1157418835902,18.619287109375023,17.011878395665853,1018.34921875,10000,Sem Info,No,NA,18.997766113281273,0.9036775156256166
2026-06-22T01:00:00Z,2.727076186340558,348.6958277931602,18.586877441406273,17.205611720961087,1018.3934375,10000,Sem Info,No,NA,18.997766113281273,0.9166958535572287
2026-06-22T02:00:00Z,0.8958120123496414,322.8081226917964,18.419976806640648,17.26851475288612,1017.57421875,10000,Sem Info,No,NA,18.997766113281273,0.9300310586001924
2026-06-22T03:00:00Z,0.6556588637740518,196.0511865990781,18.219110107421898,17.185164742613097,1018.388125,10000,Sem Info,No,NA,18.997766113281273,0.9368753202716844
2026-06-22T04:00:00Z,1.1736047997545653,177.43589721895736,17.969567871093773,17.048288813331034,1018.160859375,10000,Sem Info,No,NA,18.997766113281273,0.9434745918642161
2026-06-22T05:00:00Z,1.8837393037202939,40.45968821969893,17.809381103515648,17.098391103832334,1017.905234375,10000,Sem Info,Few,NA,18.997766113281273,0.9560707478939808
2026-06-22T06:00:00Z,1.3127399012952392,10.530766908985186,17.490625000000023,17.119672553411483,1017.896328125,10000,Sem Info,Broken,NA,18.997766113281273,0.976808104612947
2026-06-22T07:00:00Z,0.43201643918708094,349.44116076458033,16.826776123046898,16.413683996897888,1018.09375,10000,Sem Info,Overcast,NA,18.997766113281273,0.9740735644841118
2026-06-22T08:00:00Z,1.0745408576285669,345.9888705267017,16.930230712890648,16.45951644246657,1018.19703125,10000,Sem Info,Overcast,NA,18.997766113281273,0.9705275732336883
2026-06-22T09:00:00Z,0.4400172247924151,21.208128241011764,16.897851562500023,16.567455825765677,1018.53875,10000,Sem Info,Few,NA,18.997766113281273,0.9792271426267941
2026-06-22T10:00:00Z,0.5202927569718455,7.697165358519157,16.531488037109398,16.036553442595807,1018.894921875,10000,Sem Info,Overcast,NA,18.997766113281273,0.9689383204596607
2026-06-22T11:00:00Z,0.8775053805475836,339.0736167818447,17.979455566406273,16.342849490163687,1018.92046875,10000,Sem Info,No,NA,18.997766113281273,0.9015489518800431
2026-06-22T12:00:00Z,0.480883863729557,307.5778639735964,19.708123779296898,16.28862214083586,1019.080703125,10000,Sem Info,No,NA,18.997766113281273,0.8064054603042833
2026-06-22T13:00:00Z,1.2351096702938626,103.85399540648476,22.099023437500023,15.877948009423786,1018.18515625,10000,Sem Info,No,NA,18.997766113281273,0.678042628309959
2026-06-22T14:00:00Z,2.429393554049829,121.50031995401729,24.023095703125023,15.413145642770946,1017.765234375,10000,Sem Info,No,NA,18.997766113281273,0.5857652518918944
2026-06-22T15:00:00Z,1.9336293511174159,82.3033812822863,25.606896972656273,15.522793577603334,1016.712421875,10000,Sem Info,No,NA,18.997766113281273,0.5366238395962264
2026-06-22T16:00:00Z,2.988212083801902,70.03217373278915,26.844079589843773,15.13495359023703,1015.7496875,10000,Sem Info,No,NA,18.997766113281273,0.4864912417027536
2026-06-22T17:00:00Z,4.1622205390466,111.3551000607807,27.573999023437523,15.103302321135516,1014.81875,10000,Sem Info,No,NA,18.997766113281273,0.46513484528924726
2026-06-22T18:00:00Z,5.150003547482917,113.84823287015789,27.670129394531273,15.45895667348953,1013.903359375,10000,Sem Info,No,NA,18.997766113281273,0.4732156213188711
2026-06-22T19:00:00Z,5.309932237327645,112.6668257473763,27.620019531250023,16.02268957117253,1013.92453125,10000,Sem Info,No,NA,18.997766113281273,0.4920474074922708
2026-06-22T20:00:00Z,5.905732096769772,118.90171818122042,26.512933349609398,17.738359947917665,1013.494140625,10000,Sem Info,No,NA,18.997766113281273,0.5855349171145592
2026-06-22T21:00:00Z,5.375946029519667,121.40380056185752,25.354302978515648,18.07868621538752,1013.94828125,10000,Sem Info,No,NA,18.997766113281273,0.6407415528181918
2026-06-22T22:00:00Z,4.703503667887095,113.35788397735,24.634973144531273,17.880670826085723,1014.085390625,10000,Sem Info,No,NA,18.997766113281273,0.6605667671808068
2026-06-22T23:00:00Z,1.3252175185832678,144.72894125664882,23.321618652343773,17.918203597628885,1014.488828125,10000,Sem Info,No,NA,18.997766113281273,0.7165487670184031
2026-06-23T00:00:00Z,2.0295165083497606,147.8460489053237,22.588189697265648,17.691654539540053,1014.80765625,10000,Sem Info,No,NA,18.997766113281273,0.7384976324495753
2026-06-23T01:00:00Z,2.4580251272249605,149.2027007755215,22.170709228515648,17.296019832801075,1014.730859375,7000,Sem Info,No,NA,18.997766113281273,0.7388076248885114
2026-06-23T02:00:00Z,2.506860702444999,122.66804654478662,21.728936767578148,16.848171317150257,1014.812421875,7000,Sem Info,No,NA,18.997766113281273,0.7377707604062657
2026-06-23T03:00:00Z,3.3118554775033093,93.11662891430709,21.443475341796898,15.542375772593417,1014.525390625,7000,Sem Info,No,NA,18.997766113281273,0.690768054622557
2026-06-23T04:00:00Z,3.035766391502805,104.23551058196868,20.964807128906273,15.246863655889005,1014.069921875,7000,Sem Info,No,NA,18.997766113281273,0.6980058966624475
2026-06-23T05:00:00Z,3.017947410566491,118.81710449603248,20.606622314453148,15.139594316907916,1013.64609375,7000,Sem Info,No,NA,18.997766113281273,0.7086738649372826
2026-06-23T06:00:00Z,2.604140618235237,135.50334287662952,20.429986572265648,15.004210955648832,1012.93625,7000,Sem Info,No,NA,18.997766113281273,0.7102279833983759
2026-06-23T07:00:00Z,2.7762333800091517,138.54699051734335,20.308862304687523,14.571493969864338,1012.9828125,7000,Sem Info,No,NA,18.997766113281273,0.6958699348662846
2026-06-23T08:00:00Z,0.8579770717976984,146.75747161500425,20.230279541015648,14.540115269570592,1012.645703125,6000,Sem Info,No,NA,18.997766113281273,0.697843659833035
2026-06-23T09:00:00Z,2.474443901401211,173.62787241295018,20.258325195312523,14.383002442024193,1012.90171875,6000,Sem Info,No,NA,18.997766113281273,0.6895930728004726
2026-06-23T10:00:00Z,1.6605205466550401,151.18194102724578,20.532281494140648,14.161044556450143,1013.35875,6000,Sem Info,No,NA,18.997766113281273,0.668344077346546
2026-06-23T11:00:00Z,1.050534007116589,119.45994990759856,23.072595214843773,13.839377702803947,1013.473125,4000,Sem Info,No,NA,18.997766113281273,0.5603925855971426
2026-06-23T12:00:00Z,0.6644321757487991,181.31102341216405,25.564111328125023,13.455487946428304,1013.88671875,4000,Sem Info,No,NA,18.997766113281273,0.4706889160275929
2026-06-23T13:00:00Z,0.38040352983811304,2.6789608518081423,27.886956787109398,13.680758833880768,1013.2109375,7000,Sem Info,No,NA,18.997766113281273,0.41654462985327323
2026-06-23T14:00:00Z,2.7243572511817535,330.2696954220794,30.472009277343773,14.173745367536862,1013.152421875,10000,Sem Info,No,NA,18.997766113281273,0.3703355165973783
2026-06-23T15:00:00Z,3.141770295259137,347.87253299028106,31.981042480468773,13.765531761603372,1012.41046875,10000,Sem Info,No,NA,18.997766113281273,0.33092330133908887
2026-06-23T16:00:00Z,3.8888954001511684,318.8722422621588,33.1381774902344,12.974300853842957,1011.970859375,10000,Sem Info,No,NA,18.997766113281273,0.2944062143862496
2026-06-23T17:00:00Z,11.034787689517838,227.9549218081835,30.499353027343773,15.856016691198306,1011.823125,10000,Sem Info,Few,NA,18.997766113281273,0.41205270910741926
2026-06-23T18:00:00Z,10.379264127320132,226.61424205427247,28.300439453125023,16.745271870327674,1011.50375,10000,Sem Info,Broken,NA,18.997766113281273,0.4951591389908226
2026-06-23T19:00:00Z,10.186149202161351,218.3420881743324,25.811090087890648,18.25965723625903,1013.111015625,10000,Sem Info,Broken,NA,18.997766113281273,0.6307149286850072
2026-06-23T20:00:00Z,10.746511119431151,229.31496061297275,24.327661132812523,18.292322558471874,1013.62046875,10000,Sem Info,Overcast,NA,18.997766113281273,0.69048527338061
2026-06-23T21:00:00Z,8.915028296393563,235.3484351031849,23.600732421875023,18.370320817081144,1014.980703125,10000,Sem Info,Few,NA,18.997766113281273,0.7248839699247513
2026-06-23T22:00:00Z,5.871471172438513,241.9261193433305,23.132806396484398,18.796017159517053,1015.433984375,10000,Sem Info,No,NA,18.997766113281273,0.7658202339515782
2026-06-23T23:00:00Z,4.840245973804699,248.1473957733904,22.776666259765648,19.310830000578875,1015.8565625,10000,Sem Info,No,NA,18.997766113281273,0.8080817737619718
2026-06-24T00:00:00Z,4.717628834914567,255.96396949284477,22.573175048828148,19.587195729664806,1016.379765625,10000,Sem Info,Overcast,NA,18.997766113281273,0.8323218256952942
2026-06-24T01:00:00Z,5.099589360854852,255.9601472086483,22.518823242187523,19.782912736821196,1016.17296875,10000,Sem Info,Overcast,NA,18.997766113281273,0.8452906840806924
2026-06-24T02:00:00Z,4.349737291353602,241.31430854229217,22.503625488281273,19.736540180773964,1016.462578125,10000,Sem Info,Broken,NA,18.997766113281273,0.8436399104261205
2026-06-24T03:00:00Z,5.392788572354385,261.1458162845161,22.082482910156273,19.469394314309387,1016.189296875,8000,Sem Info,Overcast,NA,18.997766113281273,0.851304965276681
2026-06-24T04:00:00Z,5.685011032442134,258.3285433854169,21.856134033203148,18.832577673242653,1016.049296875,8000,Sem Info,Broken,NA,18.997766113281273,0.8295399201511429
2026-06-24T05:00:00Z,5.135314454951582,252.60852332918265,21.592797851562523,18.986626605512832,1015.67765625,9000,Sem Info,Broken,NA,18.997766113281273,0.851163425532976
2026-06-24T06:00:00Z,3.8524015030677363,256.80920578714,21.623712158203148,18.810939232918997,1015.11796875,9000,Sem Info,Broken,NA,18.997766113281273,0.8402780550732767
2026-06-24T07:00:00Z,2.716024879351074,282.15966571195224,21.632531738281273,18.753793609498267,1015.30515625,8000,Sem Info,Overcast,NA,18.997766113281273,0.8368282017078379
2026-06-24T08:00:00Z,2.2563658862126426,343.1849644853891,21.179254150390648,18.724659746579015,1015.178046875,9000,Sem Info,Overcast,NA,18.997766113281273,0.8588444373665035
2026-06-24T09:00:00Z,2.335925556295394,304.61922543794566,21.237573242187523,18.42296368146197,1015.436796875,9000,Sem Info,Broken,NA,18.997766113281273,0.8397522586384822
2026-06-24T10:00:00Z,3.000241056859183,309.7847062577481,21.302453613281273,18.32150382863203,1015.741328125,8000,Sem Info,Broken,NA,18.997766113281273,0.8311074244481549
2026-06-24T11:00:00Z,2.8294468606246452,278.42218970075203,21.989739990234398,18.48314276081113,1016.001953125,8000,Sem Info,Broken,NA,18.997766113281273,0.8049940788722776
2026-06-24T12:00:00Z,1.5332120254888841,294.99425889272356,23.022332763671898,18.54173827206724,1016.108359375,9000,Sem Info,Scattered,NA,18.997766113281273,0.7587849616070126
2026-06-24T13:00:00Z,1.060455732222802,1.5474205605860334,24.174310302734398,18.49826821487892,1015.141796875,9000,Sem Info,Broken,NA,18.997766113281273,0.7059309300290555
2026-06-24T14:00:00Z,2.8425958025794777,16.027050385558653,25.569146728515648,17.848401426299095,1014.551796875,10000,Sem Info,Overcast,NA,18.997766113281273,0.623503313712347
2026-06-24T15:00:00Z,2.71106482867428,74.35896896838779,26.526910400390648,17.86989805747746,1013.45546875,10000,Sem Info,Overcast,NA,18.997766113281273,0.589921721781872
2026-06-24T16:00:00Z,3.282272041546463,112.42728580389311,27.399987792968773,17.233124098275535,1012.70734375,10000,Sem Info,Overcast,NA,18.997766113281273,0.53830866218911
2026-06-24T17:00:00Z,2.7284207346728735,127.94726821247248,28.062646484375023,16.901115915050855,1012.180390625,9000,Sem Info,Overcast,NA,18.997766113281273,0.5070631113472358
2026-06-24T18:00:00Z,3.94495119427156,138.84665561987316,28.387109375000023,16.667028554808212,1011.912890625,2500,Sem Info,Overcast,NA,18.997766113281273,0.4902232043643253
2026-06-24T19:00:00Z,13.578948630006867,226.96662188301468,24.156518554687523,18.357088256238217,1014.45125,3000,Sem Info,Overcast,NA,18.997766113281273,0.7004561456898368
2026-06-24T20:00:00Z,10.76170229277975,238.396280749395,23.362817382812523,17.61140163421853,1015.5178125,5000,Sem Info,Overcast,NA,18.997766113281273,0.7010771294090345
2026-06-24T21:00:00Z,9.91594720307254,224.23806327210997,22.709863281250023,18.15077454602433,1017.3615625,5000,Sem Info,Overcast,NA,18.997766113281273,0.7545584552450072
2026-06-24T22:00:00Z,5.096290357774363,143.92399109068157,21.559442138671898,18.816262753274582,1018.658359375,8000,Sem Info,Overcast,NA,18.997766113281273,0.8438719841983391
2026-06-24T23:00:00Z,3.7623172396617974,139.34631676628825,21.464959716796898,18.43017522271217,1019.05421875,8000,Sem Info,Broken,NA,18.997766113281273,0.8284957468632264
2026-06-25T00:00:00Z,1.5867646240537723,38.68601294288396,21.082635498046898,18.601580537610804,1019.207109375,9000,Sem Info,Overcast,NA,18.997766113281273,0.8573266679691356
2026-06-25T01:00:00Z,2.4293867585572873,79.21758307760769,21.005212402343773,18.618044271363473,1018.488828125,9000,Sem Info,Overcast,NA,18.997766113281273,0.8623059623666424
2026-06-25T02:00:00Z,0.9374059200798809,173.39512935304958,20.825402832031273,18.694555487992,1018.937265625,9000,Sem Info,Overcast,NA,18.997766113281273,0.876087356270403
2026-06-25T03:00:00Z,2.414084004632271,209.70202206559364,20.997491455078148,18.49675794940712,1018.873125,8000,Sem Info,Overcast,NA,18.997766113281273,0.8561846193141435
2026-06-25T04:00:00Z,3.9956154926387017,245.2189882240608,20.728936767578148,17.81773550080045,1018.876015625,9000,Sem Info,Overcast,NA,18.997766113281273,0.8340942649634848
