datetime,dew_point_temperature_htgl,geopotential_height_0deg,geopotential_height_ceil,geopotential_height_htfl,geopotential_height_sfc,high_level_cloud_cover,low_level_cloud_cover,mean_sea_level_pressure_eta_model,mid_level_cloud_cover,parcel_lifted_index_to_500_h_pa,precipitable_water,pressure,probability_of_precipitation,relative_humidity_htgl,relative_humidity_hybl,specific_humidity_htgl,specific_humidity_hybl,specific_humidity_spdy,surface_lifted_index,surface_roughness,temperature_htgl,temperature_sfc,temperature_sea_temperature,total_cloud_cover,total_column_integrated_cloud_water,water_temperature,u_component_of_wind_htgl,u_component_of_wind_spdy,v_component_of_wind_htgl,v_component_of_wind_spdy,wind_angle,wind_speed
2026-07-01T00:00:00Z,18.116449577663026,NA,NA,NA,31.699359893798828,0,0,0,0,NA,0,101403.046875,NA,88.29372961585366,82.41156652251365,0.01301136426627636,0.013399338349699974,0.013399338349699974,NA,NA,293.26202392578125,292.4698486328125,292.47015380859375,0,0,0,-0.42572054266929626,-0.4843982756137848,-0.41356974840164185,-0.29083406925201416,45.82943959090176,0.5935300474648587
2026-07-01T01:00:00Z,18.040225608078764,NA,NA,NA,19.115739822387695,0,0,101752.6953125,0,NA,28.450822830200195,101522.296875,NA,90.92443604678392,84.91319577253644,0.012932327575981617,0.013194253668189049,0.013194253668189049,NA,NA,292.7115783691406,292.469970703125,292.47015380859375,0,0,0,-0.6465764045715332,-1.4497992992401123,0.10763175785541534,-0.8574424982070923,99.45102918181337,0.6554736014880369
2026-07-01T02:00:00Z,17.774913248272174,NA,NA,NA,19.115739822387695,0,0,101741.6953125,0,NA,27.47340965270996,101520.1171875,NA,90.02255244774534,82.91502466148263,0.012713981792330742,0.012893397361040115,0.012893397361040115,NA,NA,292.603271484375,292.469970703125,292.47015380859375,0,0,0,-0.9953963160514832,-1.3554829359054565,0.1708063930273056,-0.881934642791748,99.73691788321744,1.0099448746876547
2026-07-01T03:00:00Z,17.55140384586076,NA,NA,NA,19.115739822387695,0,0,101769.03125,0,NA,26.820951461791992,101539.7265625,NA,88.94662612573204,80.9292786472444,0.012529921717941761,0.012639683671295643,0.012639683671295643,NA,NA,292.5699157714844,292.469970703125,292.47015380859375,0,0,0,-1.1930429935455322,-1.558091640472412,-0.5435394644737244,-1.2410446405410767,65.50642459834512,1.3110250698931993
2026-07-01T04:00:00Z,17.037545870391565,NA,NA,NA,19.115739822387695,0,0,101664.28125,0,NA,25.940479278564453,101435.1875,NA,85.47557572235435,75.07718600557875,0.012134081684052944,0.011996394023299217,0.011996394023299217,NA,NA,292.6872253417969,292.469970703125,292.47015380859375,0,0,0,-1.0483559370040894,-1.1858189105987549,-1.1160268783569336,-1.9469404220581055,43.209190790519585,1.5311976240403602
2026-07-01T05:00:00Z,16.370101988425834,NA,NA,NA,19.115739822387695,0,0,101605.015625,0,NA,25.210973739624023,101377.7578125,NA,81.07775589572944,67.92753129945001,0.01162746362388134,0.011214613914489746,0.011214613914489746,NA,NA,292.85467529296875,292.469970703125,292.47015380859375,0,0,0,-1.4735817909240723,-1.9264947175979614,-0.9733223915100098,-1.3391021490097046,56.5546528136706,1.7660123930362892
2026-07-01T06:00:00Z,15.790431114512607,NA,NA,NA,19.115739822387695,0,0,101538.6015625,0,NA,24.070463180541992,101312.0390625,NA,77.50045538490792,62.64238029234247,0.011204732581973076,0.010572973638772964,0.010572973638772964,NA,NA,292.9853210449219,292.469970703125,292.47015380859375,0,6.583128050940832e-19,0,-1.5993266105651855,-1.47703218460083,-0.40163660049438477,-0.4418651759624481,75.9029142189662,1.6489868301834951
2026-07-01T07:00:00Z,15.778177262703194,NA,NA,NA,19.115739822387695,0,0,101547.609375,0,NA,22.85576820373535,101322.34375,NA,78.41429813363274,63.8277209841429,0.011194631457328796,0.010678373277187347,0.010678373277187347,NA,NA,292.7839050292969,292.469970703125,292.47015380859375,0,0.0028822481711299267,0,-0.9643394351005554,0.6283815503120422,0.3585616946220398,0.8204944133758545,110.39619346806185,1.0288425705326774
2026-07-01T08:00:00Z,16.392553501062636,NA,NA,NA,19.115739822387695,0,0,101561.515625,0,NA,22.57257652282715,101337.1953125,NA,84.39056818891324,73.59492592493496,0.011649166233837605,0.011622590944170952,0.011622590944170952,NA,NA,292.234375,292.469970703125,292.47015380859375,0,0.020926853631158197,0,0.11243806779384613,0.9371621012687683,0.970514178276062,1.4468834400177002,186.60849052836656,0.977005675174957
2026-07-01T09:00:00Z,17.02955263053957,NA,NA,NA,19.115739822387695,0,0,101614.1953125,0,NA,23.011659622192383,101389.828125,NA,91.99884166414293,89.70985558580284,0.012133346870541573,0.01269768737256527,0.01269768737256527,NA,NA,291.5018005371094,292.469970703125,292.47015380859375,0,0.6394198085150439,0,0.7843759655952454,0.5655139684677124,1.668867826461792,2.8910322189331055,205.1737519377595,1.8440079928250797
